"","subsector","species","month","international_waters","tons"
"926","artisanal","HUIRO NEGRO O CHASCON","AGO",0,14647
"927","artisanal","HUIRO NEGRO O CHASCON","DIC",0,20726
"928","artisanal","HUIRO NEGRO O CHASCON","ENE",0,21254
"929","artisanal","HUIRO NEGRO O CHASCON","FEB",0,22218
"930","artisanal","HUIRO NEGRO O CHASCON","JUL",0,15304
"931","artisanal","HUIRO NEGRO O CHASCON","JUN",0,12663
"932","artisanal","HUIRO NEGRO O CHASCON","MAR",0,25333
"933","artisanal","HUIRO NEGRO O CHASCON","MAY",0,13426
"934","artisanal","HUIRO NEGRO O CHASCON","NOV",0,15421
"935","artisanal","HUIRO NEGRO O CHASCON","OCT",0,16044
"936","artisanal","HUIRO NEGRO O CHASCON","SEP",0,15250
"937","artisanal","HUIRO PALO","ABR",0,5553
"938","artisanal","HUIRO PALO","AGO",0,8295
"939","artisanal","HUIRO PALO","DIC",0,4517.75
"940","artisanal","HUIRO PALO","ENE",0,4496.75
"941","artisanal","HUIRO PALO","FEB",0,4453.5
"942","artisanal","HUIRO PALO","JUL",0,6086.5
"943","artisanal","HUIRO PALO","JUN",0,4119
"944","artisanal","HUIRO PALO","MAR",0,4516.5
"945","artisanal","HUIRO PALO","MAY",0,4297
"946","artisanal","HUIRO PALO","NOV",0,6560
"947","artisanal","HUIRO PALO","OCT",0,5839
"948","artisanal","HUIRO PALO","SEP",0,4809.75
"949","artisanal","JAIBA LIMON","ABR",0,106
"950","artisanal","JAIBA LIMON","AGO",0,118.75
"951","artisanal","JAIBA LIMON","DIC",0,102.25
"952","artisanal","JAIBA LIMON","ENE",0,84.5
"953","artisanal","JAIBA LIMON","FEB",0,92
"954","artisanal","JAIBA LIMON","JUL",0,111.75
"955","artisanal","JAIBA LIMON","JUN",0,143
"956","artisanal","JAIBA LIMON","MAR",0,99
"957","artisanal","JAIBA LIMON","MAY",0,139.5
"958","artisanal","JAIBA LIMON","NOV",0,124.75
"959","artisanal","JAIBA LIMON","OCT",0,115.75
"960","artisanal","JAIBA LIMON","SEP",0,128
"961","artisanal","JAIBA MARMOLA","ABR",0,325.75
"962","artisanal","JAIBA MARMOLA","AGO",0,283.75
"963","artisanal","JAIBA MARMOLA","DIC",0,447
"964","artisanal","JAIBA MARMOLA","ENE",0,365.5
"965","artisanal","JAIBA MARMOLA","FEB",0,474
"966","artisanal","JAIBA MARMOLA","JUL",0,247.25
"967","artisanal","JAIBA MARMOLA","JUN",0,257.5
"968","artisanal","JAIBA MARMOLA","MAR",0,468.25
"969","artisanal","JAIBA MARMOLA","MAY",0,256
"970","artisanal","JAIBA MARMOLA","NOV",0,461
"971","artisanal","JAIBA MARMOLA","OCT",0,397.75
"972","artisanal","JAIBA MARMOLA","SEP",0,316.5
"973","artisanal","JAIBA MORA","ABR",0,10.75
"974","artisanal","JAIBA MORA","AGO",0,5.25
"975","artisanal","JAIBA MORA","DIC",0,15.5
"976","artisanal","JAIBA MORA","ENE",0,13
"977","artisanal","JAIBA MORA","FEB",0,12.75
"978","artisanal","JAIBA MORA","JUL",0,4.75
"979","artisanal","JAIBA MORA","JUN",0,7.5
"980","artisanal","JAIBA MORA","MAR",0,11
"981","artisanal","JAIBA MORA","MAY",0,10
"982","artisanal","JAIBA MORA","NOV",0,13.25
"983","artisanal","JAIBA MORA","OCT",0,9.5
"984","artisanal","JAIBA MORA","SEP",0,8
"985","artisanal","JAIBA PACO","ABR",0,NA
"986","artisanal","JAIBA PACO","AGO",0,1
"987","artisanal","JAIBA PACO","DIC",0,1
"988","artisanal","JAIBA PACO","ENE",0,NA
"989","artisanal","JAIBA PACO","FEB",0,NA
"990","artisanal","JAIBA PACO","JUL",0,1
"991","artisanal","JAIBA PACO","JUN",0,NA
"992","artisanal","JAIBA PACO","MAR",0,1
"993","artisanal","JAIBA PACO","MAY",0,NA
"994","artisanal","JAIBA PACO","NOV",0,1
"995","artisanal","JAIBA PACO","OCT",0,1
"996","artisanal","JAIBA PACO","SEP",0,1.66666666666667
"997","artisanal","JAIBA PANCHOTE O CANGREJO","ABR",0,1.5
"998","artisanal","JAIBA PANCHOTE O CANGREJO","AGO",0,3.66666666666667
"999","artisanal","JAIBA PANCHOTE O CANGREJO","DIC",0,NA
"1000","artisanal","JAIBA PANCHOTE O CANGREJO","ENE",0,1
"1001","artisanal","JAIBA PANCHOTE O CANGREJO","FEB",0,1.5
"1002","artisanal","JAIBA PANCHOTE O CANGREJO","JUL",0,4
"1003","artisanal","JAIBA PANCHOTE O CANGREJO","JUN",0,3.25
"1004","artisanal","JAIBA PANCHOTE O CANGREJO","MAR",0,1.5
"1005","artisanal","JAIBA PANCHOTE O CANGREJO","MAY",0,3
"1006","artisanal","JAIBA PANCHOTE O CANGREJO","NOV",0,1.5
"1007","artisanal","JAIBA PANCHOTE O CANGREJO","OCT",0,2.5
"1008","artisanal","JAIBA PANCHOTE O CANGREJO","SEP",0,4
"1009","artisanal","JAIBA PANCORA","ABR",0,NA
"1010","artisanal","JAIBA PANCORA","AGO",0,1
"1011","artisanal","JAIBA PANCORA","DIC",0,1
"1012","artisanal","JAIBA PANCORA","ENE",0,NA
"1013","artisanal","JAIBA PANCORA","FEB",0,NA
"1014","artisanal","JAIBA PANCORA","JUL",0,NA
"1015","artisanal","JAIBA PANCORA","JUN",0,1
"1016","artisanal","JAIBA PANCORA","MAR",0,1
"1017","artisanal","JAIBA PANCORA","MAY",0,NA
"1018","artisanal","JAIBA PANCORA","NOV",0,NA
"1019","artisanal","JAIBA PANCORA","OCT",0,NA
"1020","artisanal","JAIBA PANCORA","SEP",0,1
"1021","artisanal","JAIBA PATUDA","ABR",0,2
"1022","artisanal","JAIBA PATUDA","AGO",0,2.25
"1023","artisanal","JAIBA PATUDA","DIC",0,1.33333333333333
"1024","artisanal","JAIBA PATUDA","ENE",0,2.66666666666667
"1025","artisanal","JAIBA PATUDA","FEB",0,1.5
"1026","artisanal","JAIBA PATUDA","JUL",0,2
"1027","artisanal","JAIBA PATUDA","JUN",0,2.25
"1028","artisanal","JAIBA PATUDA","MAR",0,2
"1029","artisanal","JAIBA PATUDA","MAY",0,1.25
"1030","artisanal","JAIBA PATUDA","NOV",0,1.66666666666667
"1031","artisanal","JAIBA PATUDA","OCT",0,2
"1032","artisanal","JAIBA PATUDA","SEP",0,2
"1033","artisanal","JAIBA PELUDA O PACHONA","ABR",0,37.5
"1034","artisanal","JAIBA PELUDA O PACHONA","AGO",0,31.75
"1035","artisanal","JAIBA PELUDA O PACHONA","DIC",0,33.75
"1036","artisanal","JAIBA PELUDA O PACHONA","ENE",0,43.25
"1037","artisanal","JAIBA PELUDA O PACHONA","FEB",0,41.25
"1038","artisanal","JAIBA PELUDA O PACHONA","JUL",0,30.5
"1039","artisanal","JAIBA PELUDA O PACHONA","JUN",0,27.25
"1040","artisanal","JAIBA PELUDA O PACHONA","MAR",0,42.75
"1041","artisanal","JAIBA PELUDA O PACHONA","MAY",0,37
"1042","artisanal","JAIBA PELUDA O PACHONA","NOV",0,42
"1043","artisanal","JAIBA PELUDA O PACHONA","OCT",0,46.75
"1044","artisanal","JAIBA PELUDA O PACHONA","SEP",0,33.75
"1045","artisanal","JAIBA REINA","ABR",0,8.75
"1046","artisanal","JAIBA REINA","AGO",0,8
"1047","artisanal","JAIBA REINA","DIC",0,10.75
"1048","artisanal","JAIBA REINA","ENE",0,10
"1049","artisanal","JAIBA REINA","FEB",0,12.5
"1050","artisanal","JAIBA REINA","JUL",0,6
"1051","artisanal","JAIBA REINA","JUN",0,9.5
"1052","artisanal","JAIBA REINA","MAR",0,11.75
"1053","artisanal","JAIBA REINA","MAY",0,8
"1054","artisanal","JAIBA REINA","NOV",0,15.25
"1055","artisanal","JAIBA REINA","OCT",0,12.25
"1056","artisanal","JAIBA REINA","SEP",0,10.75
"1057","artisanal","JAIBA REMADORA","ABR",0,13.75
"1058","artisanal","JAIBA REMADORA","AGO",0,17
"1059","artisanal","JAIBA REMADORA","DIC",0,16.75
"1060","artisanal","JAIBA REMADORA","ENE",0,39.75
"1061","artisanal","JAIBA REMADORA","FEB",0,24
"1062","artisanal","JAIBA REMADORA","JUL",0,10.25
"1063","artisanal","JAIBA REMADORA","JUN",0,10.25
"1064","artisanal","JAIBA REMADORA","MAR",0,19.25
"1065","artisanal","JAIBA REMADORA","MAY",0,13
"1066","artisanal","JAIBA REMADORA","NOV",0,15.5
"1067","artisanal","JAIBA REMADORA","OCT",0,18.25
"1068","artisanal","JAIBA REMADORA","SEP",0,16.5
"1069","artisanal","JERGUILLA","ABR",0,1.5
"1070","artisanal","JERGUILLA","AGO",0,1
"1071","artisanal","JERGUILLA","DIC",0,1
"1072","artisanal","JERGUILLA","ENE",0,2
"1073","artisanal","JERGUILLA","FEB",0,1.66666666666667
"1074","artisanal","JERGUILLA","JUL",0,7
"1075","artisanal","JERGUILLA","JUN",0,1
"1076","artisanal","JERGUILLA","MAR",0,1
"1077","artisanal","JERGUILLA","MAY",0,1
"1078","artisanal","JERGUILLA","NOV",0,1
"1079","artisanal","JERGUILLA","OCT",0,1
"1080","artisanal","JERGUILLA","SEP",0,1
"1081","artisanal","JIBIA O CALAMAR ROJO","ABR",0,15299.75
"1082","artisanal","JIBIA O CALAMAR ROJO","AGO",0,10708
"1083","artisanal","JIBIA O CALAMAR ROJO","DIC",0,5628.25
"1084","artisanal","JIBIA O CALAMAR ROJO","ENE",0,6272
"1085","artisanal","JIBIA O CALAMAR ROJO","FEB",0,10194
"1086","artisanal","JIBIA O CALAMAR ROJO","JUL",0,12805
"1087","artisanal","JIBIA O CALAMAR ROJO","JUN",0,14145
"1088","artisanal","JIBIA O CALAMAR ROJO","MAR",0,13563.25
"1089","artisanal","JIBIA O CALAMAR ROJO","MAY",0,18764.75
"1090","artisanal","JIBIA O CALAMAR ROJO","NOV",0,3495.5
"1091","artisanal","JIBIA O CALAMAR ROJO","OCT",0,3678.75
"1092","artisanal","JIBIA O CALAMAR ROJO","SEP",0,6600.5
"1093","artisanal","JULIANA O TAWERA","ABR",0,233.5
"1094","artisanal","JULIANA O TAWERA","AGO",0,205.75
"1095","artisanal","JULIANA O TAWERA","DIC",0,540.75
"1096","artisanal","JULIANA O TAWERA","ENE",0,335.75
"1097","artisanal","JULIANA O TAWERA","FEB",0,275
"1098","artisanal","JULIANA O TAWERA","JUL",0,106.75
"1099","artisanal","JULIANA O TAWERA","JUN",0,156.25
"1100","artisanal","JULIANA O TAWERA","MAR",0,366.25
"1101","artisanal","JULIANA O TAWERA","MAY",0,198.5
"1102","artisanal","JULIANA O TAWERA","NOV",0,627.25
"1103","artisanal","JULIANA O TAWERA","OCT",0,575
"1104","artisanal","JULIANA O TAWERA","SEP",0,408.5
"1105","artisanal","JUREL","ABR",0,4022.75
"1106","artisanal","JUREL","AGO",0,1617.5
"1107","artisanal","JUREL","DIC",0,732.25
"1108","artisanal","JUREL","ENE",0,8703.5
"1109","artisanal","JUREL","FEB",0,3829.75
"1110","artisanal","JUREL","JUL",0,1818.25
"1111","artisanal","JUREL","JUN",0,2114.75
"1112","artisanal","JUREL","MAR",0,2671.75
"1113","artisanal","JUREL","MAY",0,1355
"1114","artisanal","JUREL","NOV",0,295.5
"1115","artisanal","JUREL","OCT",0,515.5
"1116","artisanal","JUREL","SEP",0,862.25
"1117","artisanal","JUREL DE JUAN FERNANDEZ","ABR",0,3.5
"1118","artisanal","JUREL DE JUAN FERNANDEZ","AGO",0,NA
"1119","artisanal","JUREL DE JUAN FERNANDEZ","DIC",0,3.75
"1120","artisanal","JUREL DE JUAN FERNANDEZ","ENE",0,4.25
"1121","artisanal","JUREL DE JUAN FERNANDEZ","FEB",0,6.25
"1122","artisanal","JUREL DE JUAN FERNANDEZ","JUL",0,NA
"1123","artisanal","JUREL DE JUAN FERNANDEZ","JUN",0,NA
"1124","artisanal","JUREL DE JUAN FERNANDEZ","MAR",0,5
"1125","artisanal","JUREL DE JUAN FERNANDEZ","MAY",0,1
"1126","artisanal","JUREL DE JUAN FERNANDEZ","NOV",0,3.75
"1127","artisanal","JUREL DE JUAN FERNANDEZ","OCT",0,3.5
"1128","artisanal","JUREL DE JUAN FERNANDEZ","SEP",0,1
"1129","artisanal","JUREL FINO","ABR",0,NA
"1130","artisanal","JUREL FINO","AGO",0,NA
"1131","artisanal","JUREL FINO","DIC",0,NA
"1132","artisanal","JUREL FINO","ENE",0,NA
"1133","artisanal","JUREL FINO","FEB",0,NA
"1134","artisanal","JUREL FINO","JUL",0,1
"1135","artisanal","JUREL FINO","JUN",0,NA
"1136","artisanal","JUREL FINO","MAR",0,NA
"1137","artisanal","JUREL FINO","MAY",0,NA
"1138","artisanal","JUREL FINO","NOV",0,NA
"1139","artisanal","JUREL FINO","OCT",0,NA
"1140","artisanal","JUREL FINO","SEP",0,NA
"1141","artisanal","LANGOSTA DE J.FERNANDEZ","ABR",0,6
"1142","artisanal","LANGOSTA DE J.FERNANDEZ","AGO",0,NA
"1143","artisanal","LANGOSTA DE J.FERNANDEZ","DIC",0,13.5
"1144","artisanal","LANGOSTA DE J.FERNANDEZ","ENE",0,15.75
"1145","artisanal","LANGOSTA DE J.FERNANDEZ","FEB",0,11.5
"1146","artisanal","LANGOSTA DE J.FERNANDEZ","JUL",0,NA
"1147","artisanal","LANGOSTA DE J.FERNANDEZ","JUN",0,NA
"1148","artisanal","LANGOSTA DE J.FERNANDEZ","MAR",0,10
"1149","artisanal","LANGOSTA DE J.FERNANDEZ","MAY",0,2
"1150","artisanal","LANGOSTA DE J.FERNANDEZ","NOV",0,13.75
"1151","artisanal","LANGOSTA DE J.FERNANDEZ","OCT",0,12.25
"1152","artisanal","LANGOSTA DE J.FERNANDEZ","SEP",0,NA
"1153","artisanal","LANGOSTA ENANA","ABR",0,NA
"1154","artisanal","LANGOSTA ENANA","AGO",0,NA
"1155","artisanal","LANGOSTA ENANA","DIC",0,NA
"1156","artisanal","LANGOSTA ENANA","ENE",0,NA
"1157","artisanal","LANGOSTA ENANA","FEB",0,NA
"1158","artisanal","LANGOSTA ENANA","JUL",0,NA
"1159","artisanal","LANGOSTA ENANA","JUN",0,NA
"1160","artisanal","LANGOSTA ENANA","MAR",0,NA
"1161","artisanal","LANGOSTA ENANA","MAY",0,NA
"1162","artisanal","LANGOSTA ENANA","NOV",0,NA
"1163","artisanal","LANGOSTA ENANA","OCT",0,1
"1164","artisanal","LANGOSTA ENANA","SEP",0,NA
"1165","artisanal","LANGOSTINO AMARILLO","ABR",0,135.75
"1166","artisanal","LANGOSTINO AMARILLO","AGO",0,90.75
"1167","artisanal","LANGOSTINO AMARILLO","DIC",0,41
"1168","artisanal","LANGOSTINO AMARILLO","ENE",0,1
"1169","artisanal","LANGOSTINO AMARILLO","FEB",0,NA
"1170","artisanal","LANGOSTINO AMARILLO","JUL",0,87.5
"1171","artisanal","LANGOSTINO AMARILLO","JUN",0,67.75
"1172","artisanal","LANGOSTINO AMARILLO","MAR",0,206
"1173","artisanal","LANGOSTINO AMARILLO","MAY",0,131.75
"1174","artisanal","LANGOSTINO AMARILLO","NOV",0,60
"1175","artisanal","LANGOSTINO AMARILLO","OCT",0,68
"1176","artisanal","LANGOSTINO AMARILLO","SEP",0,21
"1177","artisanal","LANGOSTINO COLORADO","ABR",0,145
"1178","artisanal","LANGOSTINO COLORADO","AGO",0,122.75
"1179","artisanal","LANGOSTINO COLORADO","DIC",0,92
"1180","artisanal","LANGOSTINO COLORADO","ENE",0,1
"1181","artisanal","LANGOSTINO COLORADO","FEB",0,1
"1182","artisanal","LANGOSTINO COLORADO","JUL",0,132.25
"1183","artisanal","LANGOSTINO COLORADO","JUN",0,161
"1184","artisanal","LANGOSTINO COLORADO","MAR",0,98.6666666666667
"1185","artisanal","LANGOSTINO COLORADO","MAY",0,147.25
"1186","artisanal","LANGOSTINO COLORADO","NOV",0,63
"1187","artisanal","LANGOSTINO COLORADO","OCT",0,62.25
"1188","artisanal","LANGOSTINO COLORADO","SEP",0,24.3333333333333
"1189","artisanal","LANGOSTINO DE LOS CANALES","ABR",0,3
"1190","artisanal","LANGOSTINO DE LOS CANALES","AGO",0,NA
"1191","artisanal","LANGOSTINO DE LOS CANALES","DIC",0,2.5
"1192","artisanal","LANGOSTINO DE LOS CANALES","ENE",0,NA
"1193","artisanal","LANGOSTINO DE LOS CANALES","FEB",0,NA
"1194","artisanal","LANGOSTINO DE LOS CANALES","JUL",0,7
"1195","artisanal","LANGOSTINO DE LOS CANALES","JUN",0,NA
"1196","artisanal","LANGOSTINO DE LOS CANALES","MAR",0,NA
"1197","artisanal","LANGOSTINO DE LOS CANALES","MAY",0,NA
"1198","artisanal","LANGOSTINO DE LOS CANALES","NOV",0,1
"1199","artisanal","LANGOSTINO DE LOS CANALES","OCT",0,NA
"1200","artisanal","LANGOSTINO DE LOS CANALES","SEP",0,NA
"1201","artisanal","LANGOSTINO ENANO","ABR",0,32.25
"1202","artisanal","LANGOSTINO ENANO","AGO",0,16.5
"1203","artisanal","LANGOSTINO ENANO","DIC",0,76
"1204","artisanal","LANGOSTINO ENANO","ENE",0,29
"1205","artisanal","LANGOSTINO ENANO","FEB",0,15.3333333333333
"1206","artisanal","LANGOSTINO ENANO","JUL",0,11
"1207","artisanal","LANGOSTINO ENANO","JUN",0,7.5
"1208","artisanal","LANGOSTINO ENANO","MAR",0,42.25
"1209","artisanal","LANGOSTINO ENANO","MAY",0,16.25
"1210","artisanal","LANGOSTINO ENANO","NOV",0,12.6666666666667
"1211","artisanal","LANGOSTINO ENANO","OCT",0,4.5
"1212","artisanal","LANGOSTINO ENANO","SEP",0,NA
"1213","artisanal","LAPA","ABR",0,NA
"1214","artisanal","LAPA","AGO",0,1
"1215","artisanal","LAPA","DIC",0,NA
"1216","artisanal","LAPA","ENE",0,NA
"1217","artisanal","LAPA","FEB",0,NA
"1218","artisanal","LAPA","JUL",0,NA
"1219","artisanal","LAPA","JUN",0,NA
"1220","artisanal","LAPA","MAR",0,NA
"1221","artisanal","LAPA","MAY",0,NA
"1222","artisanal","LAPA","NOV",0,4
"1223","artisanal","LAPA","OCT",0,NA
"1224","artisanal","LAPA","SEP",0,2
"1225","artisanal","LAPA BONETE","ABR",0,NA
"1226","artisanal","LAPA BONETE","AGO",0,4
"1227","artisanal","LAPA BONETE","DIC",0,3
"1228","artisanal","LAPA BONETE","ENE",0,1
"1229","artisanal","LAPA BONETE","FEB",0,NA
"1230","artisanal","LAPA BONETE","JUL",0,5
"1231","artisanal","LAPA BONETE","JUN",0,1.5
"1232","artisanal","LAPA BONETE","MAR",0,NA
"1233","artisanal","LAPA BONETE","MAY",0,1
"1234","artisanal","LAPA BONETE","NOV",0,1.5
"1235","artisanal","LAPA BONETE","OCT",0,2.5
"1236","artisanal","LAPA BONETE","SEP",0,4
"1237","artisanal","LAPA NEGRA","ABR",0,54.5
"1238","artisanal","LAPA NEGRA","AGO",0,69.5
"1239","artisanal","LAPA NEGRA","DIC",0,45.25
"1240","artisanal","LAPA NEGRA","ENE",0,54.25
"1241","artisanal","LAPA NEGRA","FEB",0,39.25
"1242","artisanal","LAPA NEGRA","JUL",0,65.25
"1243","artisanal","LAPA NEGRA","JUN",0,71.5
"1244","artisanal","LAPA NEGRA","MAR",0,42.75
"1245","artisanal","LAPA NEGRA","MAY",0,61.75
"1246","artisanal","LAPA NEGRA","NOV",0,70.5
"1247","artisanal","LAPA NEGRA","OCT",0,50
"1248","artisanal","LAPA NEGRA","SEP",0,66.5
"1249","artisanal","LAPA PICTA","ABR",0,1.33333333333333
"1250","artisanal","LAPA PICTA","AGO",0,1
"1251","artisanal","LAPA PICTA","DIC",0,1
"1252","artisanal","LAPA PICTA","ENE",0,1
"1253","artisanal","LAPA PICTA","FEB",0,1
"1254","artisanal","LAPA PICTA","JUL",0,1.33333333333333
"1255","artisanal","LAPA PICTA","JUN",0,1
"1256","artisanal","LAPA PICTA","MAR",0,1
"1257","artisanal","LAPA PICTA","MAY",0,1
"1258","artisanal","LAPA PICTA","NOV",0,1
"1259","artisanal","LAPA PICTA","OCT",0,1.66666666666667
"1260","artisanal","LAPA PICTA","SEP",0,2
"1261","artisanal","LAPA REINA","ABR",0,3
"1262","artisanal","LAPA REINA","AGO",0,6
"1263","artisanal","LAPA REINA","DIC",0,42.75
"1264","artisanal","LAPA REINA","ENE",0,2
"1265","artisanal","LAPA REINA","FEB",0,1
"1266","artisanal","LAPA REINA","JUL",0,5.5
"1267","artisanal","LAPA REINA","JUN",0,3
"1268","artisanal","LAPA REINA","MAR",0,1.5
"1269","artisanal","LAPA REINA","MAY",0,3.5
"1270","artisanal","LAPA REINA","NOV",0,2
"1271","artisanal","LAPA REINA","OCT",0,5.5
"1272","artisanal","LAPA REINA","SEP",0,4
"1273","artisanal","LAPA ROSADA","ABR",0,2.5
"1274","artisanal","LAPA ROSADA","AGO",0,2.33333333333333
"1275","artisanal","LAPA ROSADA","DIC",0,NA
"1276","artisanal","LAPA ROSADA","ENE",0,8.5
"1277","artisanal","LAPA ROSADA","FEB",0,5
"1278","artisanal","LAPA ROSADA","JUL",0,1.66666666666667
"1279","artisanal","LAPA ROSADA","JUN",0,3
"1280","artisanal","LAPA ROSADA","MAR",0,1
"1281","artisanal","LAPA ROSADA","MAY",0,1
"1282","artisanal","LAPA ROSADA","NOV",0,12.5
"1283","artisanal","LAPA ROSADA","OCT",0,1.66666666666667
"1284","artisanal","LAPA ROSADA","SEP",0,3
"1285","artisanal","LECHUGUILLA","ABR",0,1.5
"1286","artisanal","LECHUGUILLA","AGO",0,4
"1287","artisanal","LECHUGUILLA","DIC",0,12.75
"1288","artisanal","LECHUGUILLA","ENE",0,19.5
"1289","artisanal","LECHUGUILLA","FEB",0,21.75
"1290","artisanal","LECHUGUILLA","JUL",0,15.5
"1291","artisanal","LECHUGUILLA","JUN",0,6.66666666666667
"1292","artisanal","LECHUGUILLA","MAR",0,13.5
"1293","artisanal","LECHUGUILLA","MAY",0,2
"1294","artisanal","LECHUGUILLA","NOV",0,9.33333333333333
"1295","artisanal","LECHUGUILLA","OCT",0,2.5
"1296","artisanal","LECHUGUILLA","SEP",0,2
"1297","artisanal","LENGUADO","ABR",0,NA
"1298","artisanal","LENGUADO","AGO",0,NA
"1299","artisanal","LENGUADO","DIC",0,1
"1300","artisanal","LENGUADO","ENE",0,2
"1301","artisanal","LENGUADO","FEB",0,1
"1302","artisanal","LENGUADO","JUL",0,1
"1303","artisanal","LENGUADO","JUN",0,2
"1304","artisanal","LENGUADO","MAR",0,1
"1305","artisanal","LENGUADO","MAY",0,1
"1306","artisanal","LENGUADO","NOV",0,1
"1307","artisanal","LENGUADO","OCT",0,NA
"1308","artisanal","LENGUADO","SEP",0,2
"1309","artisanal","LENGUADO DE OJOS CHICOS","ABR",0,1
"1310","artisanal","LENGUADO DE OJOS CHICOS","AGO",0,NA
"1311","artisanal","LENGUADO DE OJOS CHICOS","DIC",0,NA
"1312","artisanal","LENGUADO DE OJOS CHICOS","ENE",0,2.66666666666667
"1313","artisanal","LENGUADO DE OJOS CHICOS","FEB",0,3
"1314","artisanal","LENGUADO DE OJOS CHICOS","JUL",0,1
"1315","artisanal","LENGUADO DE OJOS CHICOS","JUN",0,1
"1316","artisanal","LENGUADO DE OJOS CHICOS","MAR",0,1
"1317","artisanal","LENGUADO DE OJOS CHICOS","MAY",0,2
"1318","artisanal","LENGUADO DE OJOS CHICOS","NOV",0,3
"1319","artisanal","LENGUADO DE OJOS CHICOS","OCT",0,1
"1320","artisanal","LENGUADO DE OJOS CHICOS","SEP",0,6.5
"1321","artisanal","LIQUEN GOMOSO","ABR",0,64.5
"1322","artisanal","LIQUEN GOMOSO","AGO",0,48.6666666666667
"1323","artisanal","LIQUEN GOMOSO","DIC",0,78.5
"1324","artisanal","LIQUEN GOMOSO","ENE",0,85.6666666666667
"1325","artisanal","LIQUEN GOMOSO","FEB",0,90
"1326","artisanal","LIQUEN GOMOSO","JUL",0,45.75
"1327","artisanal","LIQUEN GOMOSO","JUN",0,67
"1328","artisanal","LIQUEN GOMOSO","MAR",0,89.5
"1329","artisanal","LIQUEN GOMOSO","MAY",0,50.6666666666667
"1330","artisanal","LIQUEN GOMOSO","NOV",0,48.6666666666667
"1331","artisanal","LIQUEN GOMOSO","OCT",0,97.5
"1332","artisanal","LIQUEN GOMOSO","SEP",0,64
"1333","artisanal","LISA","ABR",0,6.5
"1334","artisanal","LISA","AGO",0,2.75
"1335","artisanal","LISA","DIC",0,3.75
"1336","artisanal","LISA","ENE",0,6
"1337","artisanal","LISA","FEB",0,4.25
"1338","artisanal","LISA","JUL",0,3.66666666666667
"1339","artisanal","LISA","JUN",0,2
"1340","artisanal","LISA","MAR",0,7.25
"1341","artisanal","LISA","MAY",0,4.5
"1342","artisanal","LISA","NOV",0,5.5
"1343","artisanal","LISA","OCT",0,2.5
"1344","artisanal","LISA","SEP",0,2.25
"1345","artisanal","LOCO","ABR",0,257.25
"1346","artisanal","LOCO","AGO",0,400.75
"1347","artisanal","LOCO","DIC",0,125.25
"1348","artisanal","LOCO","ENE",0,105.25
"1349","artisanal","LOCO","FEB",0,13.6666666666667
"1350","artisanal","LOCO","JUL",0,307.25
"1351","artisanal","LOCO","JUN",0,190.25
"1352","artisanal","LOCO","MAR",0,47
"1353","artisanal","LOCO","MAY",0,327.75
"1354","artisanal","LOCO","NOV",0,259.25
"1355","artisanal","LOCO","OCT",0,217
"1356","artisanal","LOCO","SEP",0,183.5
"1357","artisanal","LUCHE","ABR",0,12.25
"1358","artisanal","LUCHE","AGO",0,12.75
"1359","artisanal","LUCHE","DIC",0,9
"1360","artisanal","LUCHE","ENE",0,7
"1361","artisanal","LUCHE","FEB",0,8
"1362","artisanal","LUCHE","JUL",0,13.5
"1363","artisanal","LUCHE","JUN",0,12
"1364","artisanal","LUCHE","MAR",0,8.25
"1365","artisanal","LUCHE","MAY",0,16
"1366","artisanal","LUCHE","NOV",0,12.5
"1367","artisanal","LUCHE","OCT",0,14.5
"1368","artisanal","LUCHE","SEP",0,17.75
"1369","artisanal","LUGA CUCHARA O CORTA","ABR",0,256.75
"1370","artisanal","LUGA CUCHARA O CORTA","AGO",0,9.33333333333333
"1371","artisanal","LUGA CUCHARA O CORTA","DIC",0,354.75
"1372","artisanal","LUGA CUCHARA O CORTA","ENE",0,872.75
"1373","artisanal","LUGA CUCHARA O CORTA","FEB",0,599.5
"1374","artisanal","LUGA CUCHARA O CORTA","JUL",0,12.75
"1375","artisanal","LUGA CUCHARA O CORTA","JUN",0,21
"1376","artisanal","LUGA CUCHARA O CORTA","MAR",0,409.75
"1377","artisanal","LUGA CUCHARA O CORTA","MAY",0,82.25
"1378","artisanal","LUGA CUCHARA O CORTA","NOV",0,149.75
"1379","artisanal","LUGA CUCHARA O CORTA","OCT",0,43.5
"1380","artisanal","LUGA CUCHARA O CORTA","SEP",0,22
"1381","artisanal","LUGA NEGRA O CRESPA","ABR",0,4169
"1382","artisanal","LUGA NEGRA O CRESPA","AGO",0,18.5
"1383","artisanal","LUGA NEGRA O CRESPA","DIC",0,1510.75
"1384","artisanal","LUGA NEGRA O CRESPA","ENE",0,7406.25
"1385","artisanal","LUGA NEGRA O CRESPA","FEB",0,8044.5
"1386","artisanal","LUGA NEGRA O CRESPA","JUL",0,83.75
"1387","artisanal","LUGA NEGRA O CRESPA","JUN",0,522.5
"1388","artisanal","LUGA NEGRA O CRESPA","MAR",0,7660
"1389","artisanal","LUGA NEGRA O CRESPA","MAY",0,2138
"1390","artisanal","LUGA NEGRA O CRESPA","NOV",0,305.75
"1391","artisanal","LUGA NEGRA O CRESPA","OCT",0,26.25
"1392","artisanal","LUGA NEGRA O CRESPA","SEP",0,63.3333333333333
"1393","artisanal","LUGA-ROJA","ABR",0,1846
