"","subsector","species","region","international_waters","tons"
"3101","fabric_vessel","RAYA VOLANTIN","X",1,NA
"3102","fabric_vessel","RAYA VOLANTIN","XI",1,NA
"3103","fabric_vessel","RAYA VOLANTIN","XII",1,11.3333333333333
"3104","fabric_vessel","RAYA VOLANTIN","XIV",1,NA
"3105","fabric_vessel","RAYA VOLANTIN","XV",1,NA
"3106","fabric_vessel","REINETA","AI",1,NA
"3107","fabric_vessel","REINETA","I",0,NA
"3108","fabric_vessel","REINETA","I",1,2
"3109","fabric_vessel","REINETA","II",0,NA
"3110","fabric_vessel","REINETA","II",1,NA
"3111","fabric_vessel","REINETA","III",0,NA
"3112","fabric_vessel","REINETA","III",1,NA
"3113","fabric_vessel","REINETA","IV",0,NA
"3114","fabric_vessel","REINETA","IV",1,NA
"3115","fabric_vessel","REINETA","IX",0,NA
"3116","fabric_vessel","REINETA","IX",1,NA
"3117","fabric_vessel","REINETA","V",0,NA
"3118","fabric_vessel","REINETA","V",1,NA
"3119","fabric_vessel","REINETA","VI",0,NA
"3120","fabric_vessel","REINETA","VI",1,NA
"3121","fabric_vessel","REINETA","VII",0,NA
"3122","fabric_vessel","REINETA","VII",1,NA
"3123","fabric_vessel","REINETA","VIII",0,NA
"3124","fabric_vessel","REINETA","VIII",1,23
"3125","fabric_vessel","REINETA","X",0,NA
"3126","fabric_vessel","REINETA","X",1,NA
"3127","fabric_vessel","REINETA","XI",0,47.25
"3128","fabric_vessel","REINETA","XI",1,NA
"3129","fabric_vessel","REINETA","XII",0,143.25
"3130","fabric_vessel","REINETA","XII",1,NA
"3131","fabric_vessel","REINETA","XIV",0,NA
"3132","fabric_vessel","REINETA","XIV",1,NA
"3133","fabric_vessel","REINETA","XV",0,NA
"3134","fabric_vessel","REINETA","XV",1,NA
"3135","fabric_vessel","SIERRA","I",0,NA
"3136","fabric_vessel","SIERRA","II",0,NA
"3137","fabric_vessel","SIERRA","III",0,NA
"3138","fabric_vessel","SIERRA","IV",0,NA
"3139","fabric_vessel","SIERRA","IX",0,NA
"3140","fabric_vessel","SIERRA","V",0,NA
"3141","fabric_vessel","SIERRA","VI",0,NA
"3142","fabric_vessel","SIERRA","VII",0,NA
"3143","fabric_vessel","SIERRA","VIII",0,NA
"3144","fabric_vessel","SIERRA","X",0,NA
"3145","fabric_vessel","SIERRA","XI",0,53
"3146","fabric_vessel","SIERRA","XII",0,NA
"3147","fabric_vessel","SIERRA","XIV",0,NA
"3148","fabric_vessel","SIERRA","XV",0,NA
"3149","fabric_vessel","TOLLO","I",0,NA
"3150","fabric_vessel","TOLLO","II",0,NA
"3151","fabric_vessel","TOLLO","III",0,NA
"3152","fabric_vessel","TOLLO","IV",0,NA
"3153","fabric_vessel","TOLLO","IX",0,NA
"3154","fabric_vessel","TOLLO","V",0,NA
"3155","fabric_vessel","TOLLO","VI",0,NA
"3156","fabric_vessel","TOLLO","VII",0,NA
"3157","fabric_vessel","TOLLO","VIII",0,NA
"3158","fabric_vessel","TOLLO","X",0,NA
"3159","fabric_vessel","TOLLO","XI",0,166.333333333333
"3160","fabric_vessel","TOLLO","XII",0,170
"3161","fabric_vessel","TOLLO","XIV",0,NA
"3162","fabric_vessel","TOLLO","XV",0,NA
"3163","fabric_vessel","TOTAL ALGAS","AI",1,0
"3164","fabric_vessel","TOTAL ALGAS","I",1,0
"3165","fabric_vessel","TOTAL ALGAS","II",1,0
"3166","fabric_vessel","TOTAL ALGAS","III",1,0
"3167","fabric_vessel","TOTAL ALGAS","IV",1,0
"3168","fabric_vessel","TOTAL ALGAS","IX",1,0
"3169","fabric_vessel","TOTAL ALGAS","V",1,0
"3170","fabric_vessel","TOTAL ALGAS","VI",1,0
"3171","fabric_vessel","TOTAL ALGAS","VII",1,0
"3172","fabric_vessel","TOTAL ALGAS","VIII",1,0
"3173","fabric_vessel","TOTAL ALGAS","X",1,0
"3174","fabric_vessel","TOTAL ALGAS","XI",1,0
"3175","fabric_vessel","TOTAL ALGAS","XII",1,0
"3176","fabric_vessel","TOTAL ALGAS","XIV",1,0
"3177","fabric_vessel","TOTAL ALGAS","XV",1,0
"3178","fabric_vessel","TOTAL CRUSTACEOS","AI",1,0
"3179","fabric_vessel","TOTAL CRUSTACEOS","I",1,0
"3180","fabric_vessel","TOTAL CRUSTACEOS","II",1,0
"3181","fabric_vessel","TOTAL CRUSTACEOS","III",1,0
"3182","fabric_vessel","TOTAL CRUSTACEOS","IV",1,0
"3183","fabric_vessel","TOTAL CRUSTACEOS","IX",1,0
"3184","fabric_vessel","TOTAL CRUSTACEOS","V",1,0
"3185","fabric_vessel","TOTAL CRUSTACEOS","VI",1,0
"3186","fabric_vessel","TOTAL CRUSTACEOS","VII",1,0
"3187","fabric_vessel","TOTAL CRUSTACEOS","VIII",1,0
"3188","fabric_vessel","TOTAL CRUSTACEOS","X",1,0
"3189","fabric_vessel","TOTAL CRUSTACEOS","XI",1,0
"3190","fabric_vessel","TOTAL CRUSTACEOS","XII",1,0
"3191","fabric_vessel","TOTAL CRUSTACEOS","XIV",1,0
"3192","fabric_vessel","TOTAL CRUSTACEOS","XV",1,0
"3193","fabric_vessel","TOTAL MOLUSCOS","AI",1,0
"3194","fabric_vessel","TOTAL MOLUSCOS","I",1,0
"3195","fabric_vessel","TOTAL MOLUSCOS","II",1,0
"3196","fabric_vessel","TOTAL MOLUSCOS","III",1,0
"3197","fabric_vessel","TOTAL MOLUSCOS","IV",1,0
"3198","fabric_vessel","TOTAL MOLUSCOS","IX",1,0
"3199","fabric_vessel","TOTAL MOLUSCOS","V",1,0
"3200","fabric_vessel","TOTAL MOLUSCOS","VI",1,0
"3201","fabric_vessel","TOTAL MOLUSCOS","VII",1,0
"3202","fabric_vessel","TOTAL MOLUSCOS","VIII",1,0
"3203","fabric_vessel","TOTAL MOLUSCOS","X",1,0
"3204","fabric_vessel","TOTAL MOLUSCOS","XI",1,0
"3205","fabric_vessel","TOTAL MOLUSCOS","XII",1,1160
"3206","fabric_vessel","TOTAL MOLUSCOS","XIV",1,0
"3207","fabric_vessel","TOTAL MOLUSCOS","XV",1,0
"3208","fabric_vessel","TOTAL OTRAS ESPECIES","AI",1,0
"3209","fabric_vessel","TOTAL OTRAS ESPECIES","I",1,0
"3210","fabric_vessel","TOTAL OTRAS ESPECIES","II",1,0
"3211","fabric_vessel","TOTAL OTRAS ESPECIES","III",1,0
"3212","fabric_vessel","TOTAL OTRAS ESPECIES","IV",1,0
"3213","fabric_vessel","TOTAL OTRAS ESPECIES","IX",1,0
"3214","fabric_vessel","TOTAL OTRAS ESPECIES","V",1,0
"3215","fabric_vessel","TOTAL OTRAS ESPECIES","VI",1,0
"3216","fabric_vessel","TOTAL OTRAS ESPECIES","VII",1,0
"3217","fabric_vessel","TOTAL OTRAS ESPECIES","VIII",1,0
"3218","fabric_vessel","TOTAL OTRAS ESPECIES","X",1,0
"3219","fabric_vessel","TOTAL OTRAS ESPECIES","XI",1,0
"3220","fabric_vessel","TOTAL OTRAS ESPECIES","XII",1,0
"3221","fabric_vessel","TOTAL OTRAS ESPECIES","XIV",1,0
"3222","fabric_vessel","TOTAL OTRAS ESPECIES","XV",1,0
"3223","fabric_vessel","TOTAL PECES","AI",1,152
"3224","fabric_vessel","TOTAL PECES","I",1,7928
"3225","fabric_vessel","TOTAL PECES","II",1,0
"3226","fabric_vessel","TOTAL PECES","III",1,0
"3227","fabric_vessel","TOTAL PECES","IV",1,0
"3228","fabric_vessel","TOTAL PECES","IX",1,0
"3229","fabric_vessel","TOTAL PECES","V",1,0
"3230","fabric_vessel","TOTAL PECES","VI",1,0
"3231","fabric_vessel","TOTAL PECES","VII",1,0
"3232","fabric_vessel","TOTAL PECES","VIII",1,3893
"3233","fabric_vessel","TOTAL PECES","X",1,0
"3234","fabric_vessel","TOTAL PECES","XI",1,0
"3235","fabric_vessel","TOTAL PECES","XII",1,5268
"3236","fabric_vessel","TOTAL PECES","XIV",1,0
"3237","fabric_vessel","TOTAL PECES","XV",1,0
"3238","industrial","AGUJILLA","I",0,798
"3239","industrial","AGUJILLA","II",0,395.666666666667
"3240","industrial","AGUJILLA","III",0,NA
"3241","industrial","AGUJILLA","IV",0,NA
"3242","industrial","AGUJILLA","IX",0,NA
"3243","industrial","AGUJILLA","V",0,NA
"3244","industrial","AGUJILLA","VI",0,NA
"3245","industrial","AGUJILLA","VII",0,NA
"3246","industrial","AGUJILLA","VIII",0,5.5
"3247","industrial","AGUJILLA","X",0,NA
"3248","industrial","AGUJILLA","XI",0,NA
"3249","industrial","AGUJILLA","XII",0,NA
"3250","industrial","AGUJILLA","XIV",0,NA
"3251","industrial","AGUJILLA","XV",0,14.6666666666667
"3252","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","I",0,NA
"3253","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","I",1,NA
"3254","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","II",0,NA
"3255","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","II",1,NA
"3256","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","III",0,NA
"3257","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","III",1,NA
"3258","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IV",0,116
"3259","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IV",1,81
"3260","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IX",0,NA
"3261","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","IX",1,NA
"3262","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","V",0,NA
"3263","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","V",1,NA
"3264","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VI",0,NA
"3265","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VI",1,NA
"3266","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VII",0,NA
"3267","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VII",1,NA
"3268","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VIII",0,48
"3269","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","VIII",1,NA
"3270","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","X",0,NA
"3271","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","X",1,NA
"3272","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XI",0,NA
"3273","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XI",1,NA
"3274","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XII",0,NA
"3275","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XII",1,NA
"3276","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",0,NA
"3277","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",1,NA
"3278","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XV",0,NA
"3279","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","XV",1,NA
"3280","industrial","ANCHOVETA","I",0,205448
"3281","industrial","ANCHOVETA","II",0,37651.6666666667
"3282","industrial","ANCHOVETA","III",0,NA
"3283","industrial","ANCHOVETA","IV",0,NA
"3284","industrial","ANCHOVETA","IX",0,NA
"3285","industrial","ANCHOVETA","V",0,NA
"3286","industrial","ANCHOVETA","VI",0,NA
"3287","industrial","ANCHOVETA","VII",0,NA
"3288","industrial","ANCHOVETA","VIII",0,3989
"3289","industrial","ANCHOVETA","X",0,NA
"3290","industrial","ANCHOVETA","XI",0,NA
"3291","industrial","ANCHOVETA","XII",0,NA
"3292","industrial","ANCHOVETA","XIV",0,225.333333333333
"3293","industrial","ANCHOVETA","XV",0,51490.6666666667
"3294","industrial","ATUN ALETA LARGA","I",0,NA
"3295","industrial","ATUN ALETA LARGA","II",0,NA
"3296","industrial","ATUN ALETA LARGA","III",0,NA
"3297","industrial","ATUN ALETA LARGA","IV",0,NA
"3298","industrial","ATUN ALETA LARGA","IX",0,NA
"3299","industrial","ATUN ALETA LARGA","V",0,NA
"3300","industrial","ATUN ALETA LARGA","VI",0,NA
"3301","industrial","ATUN ALETA LARGA","VII",0,NA
"3302","industrial","ATUN ALETA LARGA","VIII",0,1
"3303","industrial","ATUN ALETA LARGA","X",0,NA
"3304","industrial","ATUN ALETA LARGA","XI",0,NA
"3305","industrial","ATUN ALETA LARGA","XII",0,NA
"3306","industrial","ATUN ALETA LARGA","XIV",0,NA
"3307","industrial","ATUN ALETA LARGA","XV",0,NA
"3308","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","I",0,NA
"3309","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","II",0,NA
"3310","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","III",0,NA
"3311","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","IV",0,3
"3312","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","IX",0,NA
"3313","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","V",0,NA
"3314","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VI",0,NA
"3315","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VII",0,NA
"3316","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","VIII",0,NA
"3317","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","X",0,NA
"3318","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XI",0,NA
"3319","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XII",0,NA
"3320","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XIV",0,NA
"3321","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","XV",0,NA
"3322","industrial","AZULEJO","I",0,NA
"3323","industrial","AZULEJO","I",1,NA
"3324","industrial","AZULEJO","II",0,NA
"3325","industrial","AZULEJO","II",1,NA
"3326","industrial","AZULEJO","III",0,NA
"3327","industrial","AZULEJO","III",1,NA
"3328","industrial","AZULEJO","IV",0,23.3333333333333
"3329","industrial","AZULEJO","IV",1,31
"3330","industrial","AZULEJO","IX",0,NA
"3331","industrial","AZULEJO","IX",1,NA
"3332","industrial","AZULEJO","V",0,NA
"3333","industrial","AZULEJO","V",1,NA
"3334","industrial","AZULEJO","VI",0,NA
"3335","industrial","AZULEJO","VI",1,NA
"3336","industrial","AZULEJO","VII",0,NA
"3337","industrial","AZULEJO","VII",1,NA
"3338","industrial","AZULEJO","VIII",0,NA
"3339","industrial","AZULEJO","VIII",1,NA
"3340","industrial","AZULEJO","X",0,NA
"3341","industrial","AZULEJO","X",1,NA
"3342","industrial","AZULEJO","XI",0,NA
"3343","industrial","AZULEJO","XI",1,NA
"3344","industrial","AZULEJO","XII",0,NA
"3345","industrial","AZULEJO","XII",1,NA
"3346","industrial","AZULEJO","XIV",0,NA
"3347","industrial","AZULEJO","XIV",1,NA
"3348","industrial","AZULEJO","XV",0,NA
"3349","industrial","AZULEJO","XV",1,NA
"3350","industrial","BACALADILLO O MOTE","I",0,78
"3351","industrial","BACALADILLO O MOTE","II",0,NA
"3352","industrial","BACALADILLO O MOTE","III",0,NA
"3353","industrial","BACALADILLO O MOTE","IV",0,NA
"3354","industrial","BACALADILLO O MOTE","IX",0,NA
"3355","industrial","BACALADILLO O MOTE","V",0,NA
"3356","industrial","BACALADILLO O MOTE","VI",0,NA
"3357","industrial","BACALADILLO O MOTE","VII",0,NA
"3358","industrial","BACALADILLO O MOTE","VIII",0,713
"3359","industrial","BACALADILLO O MOTE","X",0,NA
"3360","industrial","BACALADILLO O MOTE","XI",0,NA
"3361","industrial","BACALADILLO O MOTE","XII",0,NA
"3362","industrial","BACALADILLO O MOTE","XIV",0,26.6666666666667
"3363","industrial","BACALADILLO O MOTE","XV",0,NA
"3364","industrial","BACALAO DE PROFUNDIDAD","I",0,NA
"3365","industrial","BACALAO DE PROFUNDIDAD","II",0,NA
"3366","industrial","BACALAO DE PROFUNDIDAD","III",0,NA
"3367","industrial","BACALAO DE PROFUNDIDAD","IV",0,NA
"3368","industrial","BACALAO DE PROFUNDIDAD","IX",0,NA
"3369","industrial","BACALAO DE PROFUNDIDAD","V",0,NA
"3370","industrial","BACALAO DE PROFUNDIDAD","VI",0,NA
"3371","industrial","BACALAO DE PROFUNDIDAD","VII",0,NA
"3372","industrial","BACALAO DE PROFUNDIDAD","VIII",0,NA
"3373","industrial","BACALAO DE PROFUNDIDAD","X",0,45.5
"3374","industrial","BACALAO DE PROFUNDIDAD","XI",0,NA
"3375","industrial","BACALAO DE PROFUNDIDAD","XII",0,NA
"3376","industrial","BACALAO DE PROFUNDIDAD","XIV",0,5
"3377","industrial","BACALAO DE PROFUNDIDAD","XV",0,NA
"3378","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","I",0,NA
"3379","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","I",1,NA
"3380","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","II",0,NA
"3381","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","II",1,NA
"3382","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","III",0,NA
"3383","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","III",1,NA
"3384","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IV",0,4.33333333333333
"3385","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IV",1,3.66666666666667
"3386","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",0,NA
"3387","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",1,NA
"3388","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","V",0,NA
"3389","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","V",1,NA
"3390","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VI",0,NA
"3391","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VI",1,NA
"3392","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VII",0,NA
"3393","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VII",1,NA
"3394","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VIII",0,NA
"3395","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VIII",1,NA
"3396","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",0,NA
"3397","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",1,NA
"3398","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",0,NA
"3399","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",1,NA
"3400","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",0,NA
"3401","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",1,NA
"3402","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",0,NA
"3403","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",1,NA
"3404","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XV",0,NA
"3405","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XV",1,NA
"3406","industrial","BLANQUILLO","I",0,NA
"3407","industrial","BLANQUILLO","II",0,NA
"3408","industrial","BLANQUILLO","III",0,NA
"3409","industrial","BLANQUILLO","IV",0,NA
"3410","industrial","BLANQUILLO","IX",0,NA
"3411","industrial","BLANQUILLO","V",0,14.6666666666667
"3412","industrial","BLANQUILLO","VI",0,NA
"3413","industrial","BLANQUILLO","VII",0,NA
"3414","industrial","BLANQUILLO","VIII",0,NA
"3415","industrial","BLANQUILLO","X",0,NA
"3416","industrial","BLANQUILLO","XI",0,NA
"3417","industrial","BLANQUILLO","XII",0,NA
"3418","industrial","BLANQUILLO","XIV",0,NA
"3419","industrial","BLANQUILLO","XV",0,NA
"3420","industrial","BONITO","I",0,70
"3421","industrial","BONITO","II",0,39.5
"3422","industrial","BONITO","III",0,NA
"3423","industrial","BONITO","IV",0,NA
"3424","industrial","BONITO","IX",0,NA
"3425","industrial","BONITO","V",0,NA
"3426","industrial","BONITO","VI",0,NA
"3427","industrial","BONITO","VII",0,NA
"3428","industrial","BONITO","VIII",0,NA
"3429","industrial","BONITO","X",0,NA
"3430","industrial","BONITO","XI",0,NA
"3431","industrial","BONITO","XII",0,NA
"3432","industrial","BONITO","XIV",0,NA
"3433","industrial","BONITO","XV",0,NA
"3434","industrial","CABALLA","I",0,8079.66666666667
"3435","industrial","CABALLA","I",1,NA
"3436","industrial","CABALLA","II",0,4272.66666666667
"3437","industrial","CABALLA","II",1,NA
"3438","industrial","CABALLA","III",0,NA
"3439","industrial","CABALLA","III",1,NA
"3440","industrial","CABALLA","IV",0,122.5
"3441","industrial","CABALLA","IV",1,NA
"3442","industrial","CABALLA","IX",0,NA
"3443","industrial","CABALLA","IX",1,NA
"3444","industrial","CABALLA","V",0,NA
"3445","industrial","CABALLA","V",1,NA
"3446","industrial","CABALLA","VI",0,NA
"3447","industrial","CABALLA","VI",1,NA
"3448","industrial","CABALLA","VII",0,NA
"3449","industrial","CABALLA","VII",1,NA
"3450","industrial","CABALLA","VIII",0,18182.3333333333
"3451","industrial","CABALLA","VIII",1,729
"3452","industrial","CABALLA","X",0,NA
"3453","industrial","CABALLA","X",1,NA
"3454","industrial","CABALLA","XI",0,NA
"3455","industrial","CABALLA","XI",1,NA
"3456","industrial","CABALLA","XII",0,NA
"3457","industrial","CABALLA","XII",1,NA
"3458","industrial","CABALLA","XIV",0,NA
"3459","industrial","CABALLA","XIV",1,NA
"3460","industrial","CABALLA","XV",0,299.333333333333
"3461","industrial","CABALLA","XV",1,NA
"3462","industrial","CABRILLA COMUN","I",0,NA
"3463","industrial","CABRILLA COMUN","II",0,NA
"3464","industrial","CABRILLA COMUN","III",0,NA
"3465","industrial","CABRILLA COMUN","IV",0,NA
"3466","industrial","CABRILLA COMUN","IX",0,NA
"3467","industrial","CABRILLA COMUN","V",0,NA
"3468","industrial","CABRILLA COMUN","VI",0,NA
"3469","industrial","CABRILLA COMUN","VII",0,NA
"3470","industrial","CABRILLA COMUN","VIII",0,1
"3471","industrial","CABRILLA COMUN","X",0,NA
"3472","industrial","CABRILLA COMUN","XI",0,NA
"3473","industrial","CABRILLA COMUN","XII",0,NA
"3474","industrial","CABRILLA COMUN","XIV",0,NA
"3475","industrial","CABRILLA COMUN","XV",0,NA
"3476","industrial","CAMARON NAILON","I",0,NA
"3477","industrial","CAMARON NAILON","II",0,NA
"3478","industrial","CAMARON NAILON","III",0,NA
"3479","industrial","CAMARON NAILON","IV",0,149.666666666667
"3480","industrial","CAMARON NAILON","IX",0,NA
"3481","industrial","CAMARON NAILON","V",0,2164
"3482","industrial","CAMARON NAILON","VI",0,NA
"3483","industrial","CAMARON NAILON","VII",0,NA
"3484","industrial","CAMARON NAILON","VIII",0,1252.66666666667
"3485","industrial","CAMARON NAILON","X",0,NA
"3486","industrial","CAMARON NAILON","XI",0,NA
"3487","industrial","CAMARON NAILON","XII",0,NA
"3488","industrial","CAMARON NAILON","XIV",0,NA
"3489","industrial","CAMARON NAILON","XV",0,NA
"3490","industrial","CAMARON NAVAJA","I",0,NA
"3491","industrial","CAMARON NAVAJA","II",0,NA
"3492","industrial","CAMARON NAVAJA","III",0,NA
"3493","industrial","CAMARON NAVAJA","IV",0,NA
"3494","industrial","CAMARON NAVAJA","IX",0,NA
"3495","industrial","CAMARON NAVAJA","V",0,1.66666666666667
"3496","industrial","CAMARON NAVAJA","VI",0,NA
"3497","industrial","CAMARON NAVAJA","VII",0,NA
"3498","industrial","CAMARON NAVAJA","VIII",0,NA
"3499","industrial","CAMARON NAVAJA","X",0,NA
"3500","industrial","CAMARON NAVAJA","XI",0,NA
"3501","industrial","CAMARON NAVAJA","XII",0,NA
"3502","industrial","CAMARON NAVAJA","XIV",0,NA
"3503","industrial","CAMARON NAVAJA","XV",0,NA
"3504","industrial","CENTOLLA","I",0,NA
"3505","industrial","CENTOLLA","II",0,NA
"3506","industrial","CENTOLLA","III",0,NA
"3507","industrial","CENTOLLA","IV",0,NA
"3508","industrial","CENTOLLA","IX",0,NA
"3509","industrial","CENTOLLA","V",0,NA
"3510","industrial","CENTOLLA","VI",0,NA
"3511","industrial","CENTOLLA","VII",0,NA
"3512","industrial","CENTOLLA","VIII",0,NA
"3513","industrial","CENTOLLA","X",0,19
"3514","industrial","CENTOLLA","XI",0,NA
"3515","industrial","CENTOLLA","XII",0,NA
"3516","industrial","CENTOLLA","XIV",0,NA
"3517","industrial","CENTOLLA","XV",0,NA
"3518","industrial","CENTOLLA DEL NORTE","I",0,NA
"3519","industrial","CENTOLLA DEL NORTE","II",0,NA
"3520","industrial","CENTOLLA DEL NORTE","III",0,NA
"3521","industrial","CENTOLLA DEL NORTE","IV",0,NA
"3522","industrial","CENTOLLA DEL NORTE","IX",0,NA
"3523","industrial","CENTOLLA DEL NORTE","V",0,NA
"3524","industrial","CENTOLLA DEL NORTE","VI",0,NA
"3525","industrial","CENTOLLA DEL NORTE","VII",0,NA
"3526","industrial","CENTOLLA DEL NORTE","VIII",0,NA
"3527","industrial","CENTOLLA DEL NORTE","X",0,2
"3528","industrial","CENTOLLA DEL NORTE","XI",0,NA
"3529","industrial","CENTOLLA DEL NORTE","XII",0,NA
"3530","industrial","CENTOLLA DEL NORTE","XIV",0,NA
"3531","industrial","CENTOLLA DEL NORTE","XV",0,NA
"3532","industrial","CHANCHARRO","I",0,NA
"3533","industrial","CHANCHARRO","II",0,NA
"3534","industrial","CHANCHARRO","III",0,NA
"3535","industrial","CHANCHARRO","IV",0,NA
"3536","industrial","CHANCHARRO","IX",0,NA
"3537","industrial","CHANCHARRO","V",0,NA
"3538","industrial","CHANCHARRO","VI",0,NA
"3539","industrial","CHANCHARRO","VII",0,NA
"3540","industrial","CHANCHARRO","VIII",0,11
"3541","industrial","CHANCHARRO","X",0,NA
"3542","industrial","CHANCHARRO","XI",0,3
"3543","industrial","CHANCHARRO","XII",0,NA
"3544","industrial","CHANCHARRO","XIV",0,NA
"3545","industrial","CHANCHARRO","XV",0,NA
"3546","industrial","COJINOBA DEL NORTE / PIAFRI","I",0,NA
"3547","industrial","COJINOBA DEL NORTE / PIAFRI","II",0,NA
"3548","industrial","COJINOBA DEL NORTE / PIAFRI","III",0,NA
"3549","industrial","COJINOBA DEL NORTE / PIAFRI","IV",0,NA
"3550","industrial","COJINOBA DEL NORTE / PIAFRI","IX",0,NA
"3551","industrial","COJINOBA DEL NORTE / PIAFRI","V",0,NA
"3552","industrial","COJINOBA DEL NORTE / PIAFRI","VI",0,NA
"3553","industrial","COJINOBA DEL NORTE / PIAFRI","VII",0,NA
"3554","industrial","COJINOBA DEL NORTE / PIAFRI","VIII",0,1
"3555","industrial","COJINOBA DEL NORTE / PIAFRI","X",0,NA
"3556","industrial","COJINOBA DEL NORTE / PIAFRI","XI",0,NA
"3557","industrial","COJINOBA DEL NORTE / PIAFRI","XII",0,NA
"3558","industrial","COJINOBA DEL NORTE / PIAFRI","XIV",0,NA
"3559","industrial","COJINOBA DEL NORTE / PIAFRI","XV",0,NA
"3560","industrial","COJINOBA DEL SUR O AZUL","I",0,NA
"3561","industrial","COJINOBA DEL SUR O AZUL","II",0,NA
"3562","industrial","COJINOBA DEL SUR O AZUL","III",0,NA
"3563","industrial","COJINOBA DEL SUR O AZUL","IV",0,NA
"3564","industrial","COJINOBA DEL SUR O AZUL","IX",0,NA
"3565","industrial","COJINOBA DEL SUR O AZUL","V",0,NA
"3566","industrial","COJINOBA DEL SUR O AZUL","VI",0,NA
"3567","industrial","COJINOBA DEL SUR O AZUL","VII",0,NA
