"region","tons","product","year","species"
"VI","0","fish meal",2013,"ANCHOVETA"
"VI","0","fish meal",2013,"ANCHOVETA"
"VI","0","fish meal",2013,"BACALADILLO O MOTE"
"VI","0","fish meal",2013,"BACALADILLO O MOTE"
"VI","0","fish meal",2013,"CABALLA"
"VI","0","fish meal",2013,"CABALLA"
"VI","0","fish meal",2013,"CABINZA"
"VI","0","fish meal",2013,"CABINZA"
"VI","0","fish meal",2013,"JUREL"
"VI","0","fish meal",2013,"JUREL"
"VI","0","fish meal",2013,"MACHUELO O TRITRE"
"VI","0","fish meal",2013,"MACHUELO O TRITRE"
"VI","0","fish meal",2013,"MERLUZA DE COLA"
"VI","0","fish meal",2013,"MERLUZA DE COLA"
"VI","0","fish meal",2013,"PAMPANITO"
"VI","0","fish meal",2013,"PAMPANITO"
"VI","0","fish meal",2013,"PEJERREY DE MAR"
"VI","0","fish meal",2013,"PEJERREY DE MAR"
"VI","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"VI","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"VI","0","fish meal",2013,"REINETA"
"VI","0","fish meal",2013,"REINETA"
"VI","0","fish meal",2013,"SARDINA AUSTRAL"
"VI","0","fish meal",2013,"SARDINA AUSTRAL"
"VI","0","fish meal",2013,"SARDINA COMUN"
"VI","0","fish meal",2013,"SARDINA COMUN"
"VI","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VI","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VI","0","fish meal",2013,"CALAMAR"
"VI","0","fish meal",2013,"CALAMAR"
"VI","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VI","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VI","0","fish meal",2013,"LANGOSTINO ENANO"
"VI","0","fish meal",2013,"LANGOSTINO ENANO"
"VII","0","fish meal",2013,"AGUJILLA"
"VII","0","fish meal",2013,"AGUJILLA"
"VII","0","fish meal",2013,"ANCHOVETA"
"VII","0","fish meal",2013,"ANCHOVETA"
"VII","0","fish meal",2013,"BACALADILLO O MOTE"
"VII","0","fish meal",2013,"BACALADILLO O MOTE"
"VII","0","fish meal",2013,"CABALLA"
"VII","0","fish meal",2013,"CABALLA"
"VII","0","fish meal",2013,"CABINZA"
"VII","0","fish meal",2013,"CABINZA"
"VII","0","fish meal",2013,"JUREL"
"VII","0","fish meal",2013,"JUREL"
"VII","0","fish meal",2013,"MACHUELO O TRITRE"
"VII","0","fish meal",2013,"MACHUELO O TRITRE"
"VII","0","fish meal",2013,"MERLUZA DE COLA"
"VII","0","fish meal",2013,"MERLUZA DE COLA"
"VII","0","fish meal",2013,"PAMPANITO"
"VII","0","fish meal",2013,"PAMPANITO"
"VII","0","fish meal",2013,"PEJERREY DE MAR"
"VII","0","fish meal",2013,"PEJERREY DE MAR"
"VII","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"VII","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"VII","0","fish meal",2013,"REINETA"
"VII","0","fish meal",2013,"REINETA"
"VII","0","fish meal",2013,"SARDINA AUSTRAL"
"VII","0","fish meal",2013,"SARDINA AUSTRAL"
"VII","0","fish meal",2013,"SARDINA COMUN"
"VII","0","fish meal",2013,"SARDINA COMUN"
"VII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VII","0","fish meal",2013,"CALAMAR"
"VII","0","fish meal",2013,"CALAMAR"
"VII","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VII","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VII","0","fish meal",2013,"LANGOSTINO ENANO"
"VII","0","fish meal",2013,"LANGOSTINO ENANO"
"VIII","4","fish meal",2013,"AGUJILLA"
"VIII","1","fish meal",2013,"AGUJILLA"
"VIII","34188","fish meal",2013,"ANCHOVETA"
"VIII","7159","fish meal",2013,"ANCHOVETA"
"VIII","28890","fish meal",2013,"BACALADILLO O MOTE"
"VIII","5766","fish meal",2013,"BACALADILLO O MOTE"
"VIII","8750","fish meal",2013,"CABALLA"
"VIII","1893","fish meal",2013,"CABALLA"
"VIII","0","fish meal",2013,"CABINZA"
"VIII","0","fish meal",2013,"CABINZA"
"VIII","35425","fish meal",2013,"JUREL"
"VIII","8353","fish meal",2013,"JUREL"
"VIII","2402","fish meal",2013,"MACHUELO O TRITRE"
"VIII","489","fish meal",2013,"MACHUELO O TRITRE"
"VIII","4771","fish meal",2013,"MERLUZA DE COLA"
"VIII","948","fish meal",2013,"MERLUZA DE COLA"
"VIII","1196","fish meal",2013,"PAMPANITO"
"VIII","238","fish meal",2013,"PAMPANITO"
"VIII","5","fish meal",2013,"PEJERREY DE MAR"
"VIII","1","fish meal",2013,"PEJERREY DE MAR"
"VIII","169","fish meal",2013,"PESCADO NO CLASIFICADO"
"VIII","27","fish meal",2013,"PESCADO NO CLASIFICADO"
"VIII","3","fish meal",2013,"REINETA"
"VIII","1","fish meal",2013,"REINETA"
"VIII","0","fish meal",2013,"SARDINA AUSTRAL"
"VIII","0","fish meal",2013,"SARDINA AUSTRAL"
"VIII","178575","fish meal",2013,"SARDINA COMUN"
"VIII","34830","fish meal",2013,"SARDINA COMUN"
"VIII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VIII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"VIII","12","fish meal",2013,"CALAMAR"
"VIII","2","fish meal",2013,"CALAMAR"
"VIII","1513","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VIII","304","fish meal",2013,"JIBIA O CALAMAR ROJO"
"VIII","0","fish meal",2013,"LANGOSTINO ENANO"
"VIII","0","fish meal",2013,"LANGOSTINO ENANO"
"IX","0","fish meal",2013,"AGUJILLA"
"IX","0","fish meal",2013,"AGUJILLA"
"IX","0","fish meal",2013,"ANCHOVETA"
"IX","0","fish meal",2013,"ANCHOVETA"
"IX","0","fish meal",2013,"BACALADILLO O MOTE"
"IX","0","fish meal",2013,"BACALADILLO O MOTE"
"IX","0","fish meal",2013,"CABALLA"
"IX","0","fish meal",2013,"CABALLA"
"IX","0","fish meal",2013,"CABINZA"
"IX","0","fish meal",2013,"CABINZA"
"IX","0","fish meal",2013,"JUREL"
"IX","0","fish meal",2013,"JUREL"
"IX","0","fish meal",2013,"MACHUELO O TRITRE"
"IX","0","fish meal",2013,"MACHUELO O TRITRE"
"IX","0","fish meal",2013,"MERLUZA DE COLA"
"IX","0","fish meal",2013,"MERLUZA DE COLA"
"IX","0","fish meal",2013,"PAMPANITO"
"IX","0","fish meal",2013,"PAMPANITO"
"IX","0","fish meal",2013,"PEJERREY DE MAR"
"IX","0","fish meal",2013,"PEJERREY DE MAR"
"IX","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"IX","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"IX","0","fish meal",2013,"REINETA"
"IX","0","fish meal",2013,"REINETA"
"IX","0","fish meal",2013,"SARDINA AUSTRAL"
"IX","0","fish meal",2013,"SARDINA AUSTRAL"
"IX","0","fish meal",2013,"SARDINA COMUN"
"IX","0","fish meal",2013,"SARDINA COMUN"
"IX","0","fish meal",2013,"SARDINA ESPAÑOLA"
"IX","0","fish meal",2013,"SARDINA ESPAÑOLA"
"IX","0","fish meal",2013,"CALAMAR"
"IX","0","fish meal",2013,"CALAMAR"
"IX","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"IX","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"IX","0","fish meal",2013,"LANGOSTINO ENANO"
"IX","0","fish meal",2013,"LANGOSTINO ENANO"
"XIV","0","fish meal",2013,"AGUJILLA"
"XIV","0","fish meal",2013,"AGUJILLA"
"XIV","3311","fish meal",2013,"ANCHOVETA"
"XIV","681","fish meal",2013,"ANCHOVETA"
"XIV","8358","fish meal",2013,"BACALADILLO O MOTE"
"XIV","1698","fish meal",2013,"BACALADILLO O MOTE"
"XIV","0","fish meal",2013,"CABALLA"
"XIV","0","fish meal",2013,"CABALLA"
"XIV","0","fish meal",2013,"CABINZA"
"XIV","0","fish meal",2013,"CABINZA"
"XIV","0","fish meal",2013,"JUREL"
"XIV","0","fish meal",2013,"JUREL"
"XIV","0","fish meal",2013,"MACHUELO O TRITRE"
"XIV","0","fish meal",2013,"MACHUELO O TRITRE"
"XIV","0","fish meal",2013,"MERLUZA DE COLA"
"XIV","0","fish meal",2013,"MERLUZA DE COLA"
"XIV","429","fish meal",2013,"PAMPANITO"
"XIV","91","fish meal",2013,"PAMPANITO"
"XIV","1","fish meal",2013,"PEJERREY DE MAR"
"XIV","0","fish meal",2013,"PEJERREY DE MAR"
"XIV","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XIV","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XIV","0","fish meal",2013,"REINETA"
"XIV","0","fish meal",2013,"REINETA"
"XIV","0","fish meal",2013,"SARDINA AUSTRAL"
"XIV","0","fish meal",2013,"SARDINA AUSTRAL"
"XIV","44880","fish meal",2013,"SARDINA COMUN"
"XIV","9279","fish meal",2013,"SARDINA COMUN"
"XIV","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XIV","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XIV","0","fish meal",2013,"CALAMAR"
"XIV","0","fish meal",2013,"CALAMAR"
"XIV","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XIV","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XIV","0","fish meal",2013,"LANGOSTINO ENANO"
"XIV","0","fish meal",2013,"LANGOSTINO ENANO"
"X","0","fish meal",2013,"AGUJILLA"
"X","0","fish meal",2013,"AGUJILLA"
"X","180","fish meal",2013,"ANCHOVETA"
"X","30","fish meal",2013,"ANCHOVETA"
"X","38","fish meal",2013,"BACALADILLO O MOTE"
"X","6","fish meal",2013,"BACALADILLO O MOTE"
"X","0","fish meal",2013,"CABALLA"
"X","0","fish meal",2013,"CABALLA"
"X","0","fish meal",2013,"CABINZA"
"X","0","fish meal",2013,"CABINZA"
"X","4","fish meal",2013,"JUREL"
"X","1","fish meal",2013,"JUREL"
"X","0","fish meal",2013,"MACHUELO O TRITRE"
"X","0","fish meal",2013,"MACHUELO O TRITRE"
"X","0","fish meal",2013,"MERLUZA DE COLA"
"X","0","fish meal",2013,"MERLUZA DE COLA"
"X","0","fish meal",2013,"PAMPANITO"
"X","0","fish meal",2013,"PAMPANITO"
"X","0","fish meal",2013,"PEJERREY DE MAR"
"X","0","fish meal",2013,"PEJERREY DE MAR"
"X","1","fish meal",2013,"PESCADO NO CLASIFICADO"
"X","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"X","0","fish meal",2013,"REINETA"
"X","0","fish meal",2013,"REINETA"
"X","20957","fish meal",2013,"SARDINA AUSTRAL"
"X","3864","fish meal",2013,"SARDINA AUSTRAL"
"X","4646","fish meal",2013,"SARDINA COMUN"
"X","765","fish meal",2013,"SARDINA COMUN"
"X","0","fish meal",2013,"SARDINA ESPAÑOLA"
"X","0","fish meal",2013,"SARDINA ESPAÑOLA"
"X","0","fish meal",2013,"CALAMAR"
"X","0","fish meal",2013,"CALAMAR"
"X","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"X","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"X","1","fish meal",2013,"LANGOSTINO ENANO"
"X","0","fish meal",2013,"LANGOSTINO ENANO"
"XI","0","fish meal",2013,"AGUJILLA"
"XI","0","fish meal",2013,"AGUJILLA"
"XI","0","fish meal",2013,"ANCHOVETA"
"XI","0","fish meal",2013,"ANCHOVETA"
"XI","0","fish meal",2013,"BACALADILLO O MOTE"
"XI","0","fish meal",2013,"BACALADILLO O MOTE"
"XI","0","fish meal",2013,"CABALLA"
"XI","0","fish meal",2013,"CABALLA"
"XI","0","fish meal",2013,"CABINZA"
"XI","0","fish meal",2013,"CABINZA"
"XI","0","fish meal",2013,"JUREL"
"XI","0","fish meal",2013,"JUREL"
"XI","0","fish meal",2013,"MACHUELO O TRITRE"
"XI","0","fish meal",2013,"MACHUELO O TRITRE"
"XI","0","fish meal",2013,"MERLUZA DE COLA"
"XI","0","fish meal",2013,"MERLUZA DE COLA"
"XI","0","fish meal",2013,"PAMPANITO"
"XI","0","fish meal",2013,"PAMPANITO"
"XI","0","fish meal",2013,"PEJERREY DE MAR"
"XI","0","fish meal",2013,"PEJERREY DE MAR"
"XI","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XI","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XI","0","fish meal",2013,"REINETA"
"XI","0","fish meal",2013,"REINETA"
"XI","0","fish meal",2013,"SARDINA AUSTRAL"
"XI","0","fish meal",2013,"SARDINA AUSTRAL"
"XI","0","fish meal",2013,"SARDINA COMUN"
"XI","0","fish meal",2013,"SARDINA COMUN"
"XI","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XI","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XI","0","fish meal",2013,"CALAMAR"
"XI","0","fish meal",2013,"CALAMAR"
"XI","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XI","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XI","0","fish meal",2013,"LANGOSTINO ENANO"
"XI","0","fish meal",2013,"LANGOSTINO ENANO"
"XII","0","fish meal",2013,"AGUJILLA"
"XII","0","fish meal",2013,"AGUJILLA"
"XII","0","fish meal",2013,"ANCHOVETA"
"XII","0","fish meal",2013,"ANCHOVETA"
"XII","0","fish meal",2013,"BACALADILLO O MOTE"
"XII","0","fish meal",2013,"BACALADILLO O MOTE"
"XII","0","fish meal",2013,"CABALLA"
"XII","0","fish meal",2013,"CABALLA"
"XII","0","fish meal",2013,"CABINZA"
"XII","0","fish meal",2013,"CABINZA"
"XII","0","fish meal",2013,"JUREL"
"XII","0","fish meal",2013,"JUREL"
"XII","0","fish meal",2013,"MACHUELO O TRITRE"
"XII","0","fish meal",2013,"MACHUELO O TRITRE"
"XII","0","fish meal",2013,"MERLUZA DE COLA"
"XII","0","fish meal",2013,"MERLUZA DE COLA"
"XII","0","fish meal",2013,"PAMPANITO"
"XII","0","fish meal",2013,"PAMPANITO"
"XII","0","fish meal",2013,"PEJERREY DE MAR"
"XII","0","fish meal",2013,"PEJERREY DE MAR"
"XII","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XII","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"XII","0","fish meal",2013,"REINETA"
"XII","0","fish meal",2013,"REINETA"
"XII","0","fish meal",2013,"SARDINA AUSTRAL"
"XII","0","fish meal",2013,"SARDINA AUSTRAL"
"XII","0","fish meal",2013,"SARDINA COMUN"
"XII","0","fish meal",2013,"SARDINA COMUN"
"XII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XII","0","fish meal",2013,"SARDINA ESPAÑOLA"
"XII","0","fish meal",2013,"CALAMAR"
"XII","0","fish meal",2013,"CALAMAR"
"XII","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XII","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"XII","0","fish meal",2013,"LANGOSTINO ENANO"
"XII","0","fish meal",2013,"LANGOSTINO ENANO"
"RM","0","fish meal",2013,"AGUJILLA"
"RM","0","fish meal",2013,"AGUJILLA"
"RM","0","fish meal",2013,"ANCHOVETA"
"RM","0","fish meal",2013,"ANCHOVETA"
"RM","0","fish meal",2013,"BACALADILLO O MOTE"
"RM","0","fish meal",2013,"BACALADILLO O MOTE"
"RM","0","fish meal",2013,"CABALLA"
"RM","0","fish meal",2013,"CABALLA"
"RM","0","fish meal",2013,"CABINZA"
"RM","0","fish meal",2013,"CABINZA"
"RM","0","fish meal",2013,"JUREL"
"RM","0","fish meal",2013,"JUREL"
"RM","0","fish meal",2013,"MACHUELO O TRITRE"
"RM","0","fish meal",2013,"MACHUELO O TRITRE"
"RM","0","fish meal",2013,"MERLUZA DE COLA"
"RM","0","fish meal",2013,"MERLUZA DE COLA"
"RM","0","fish meal",2013,"PAMPANITO"
"RM","0","fish meal",2013,"PAMPANITO"
"RM","0","fish meal",2013,"PEJERREY DE MAR"
"RM","0","fish meal",2013,"PEJERREY DE MAR"
"RM","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"RM","0","fish meal",2013,"PESCADO NO CLASIFICADO"
"RM","0","fish meal",2013,"REINETA"
"RM","0","fish meal",2013,"REINETA"
"RM","0","fish meal",2013,"SARDINA AUSTRAL"
"RM","0","fish meal",2013,"SARDINA AUSTRAL"
"RM","0","fish meal",2013,"SARDINA COMUN"
"RM","0","fish meal",2013,"SARDINA COMUN"
"RM","0","fish meal",2013,"SARDINA ESPAÑOLA"
"RM","0","fish meal",2013,"SARDINA ESPAÑOLA"
"RM","0","fish meal",2013,"CALAMAR"
"RM","0","fish meal",2013,"CALAMAR"
"RM","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"RM","0","fish meal",2013,"JIBIA O CALAMAR ROJO"
"RM","0","fish meal",2013,"LANGOSTINO ENANO"
"RM","0","fish meal",2013,"LANGOSTINO ENANO"
"XV","3","fish meal",2014,"AGUJILLA"
"XV","0","fish meal",2014,"AGUJILLA"
"XV","257592","fish meal",2014,"ANCHOVETA"
"XV","58882","fish meal",2014,"ANCHOVETA"
"XV","2","fish meal",2014,"BACALADILLO O MOTE"
"XV","0","fish meal",2014,"BACALADILLO O MOTE"
"XV","351","fish meal",2014,"CABALLA"
"XV","79","fish meal",2014,"CABALLA"
"XV","4","fish meal",2014,"CABINZA"
"XV","0","fish meal",2014,"CABINZA"
"XV","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"XV","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"XV","0","fish meal",2014,"CORVINA"
"XV","0","fish meal",2014,"CORVINA"
"XV","1217","fish meal",2014,"JUREL"
"XV","286","fish meal",2014,"JUREL"
"XV","1108","fish meal",2014,"MACHUELO O TRITRE"
"XV","260","fish meal",2014,"MACHUELO O TRITRE"
"XV","0","fish meal",2014,"MERLUZA DE COLA"
"XV","0","fish meal",2014,"MERLUZA DE COLA"
"XV","2","fish meal",2014,"PAMPANITO"
"XV","0","fish meal",2014,"PAMPANITO"
"XV","1","fish meal",2014,"PEJERREY DE MAR"
"XV","0","fish meal",2014,"PEJERREY DE MAR"
"XV","2","fish meal",2014,"PESCADO NO CLASIFICADO"
"XV","0","fish meal",2014,"PESCADO NO CLASIFICADO"
"XV","0","fish meal",2014,"REINETA"
"XV","0","fish meal",2014,"REINETA"
"XV","59","fish meal",2014,"RONCACHO"
"XV","10","fish meal",2014,"RONCACHO"
"XV","0","fish meal",2014,"SARDINA AUSTRAL"
"XV","0","fish meal",2014,"SARDINA AUSTRAL"
"XV","0","fish meal",2014,"SARDINA COMUN"
"XV","0","fish meal",2014,"SARDINA COMUN"
"XV","0","fish meal",2014,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2014,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2014,"SIERRA"
"XV","0","fish meal",2014,"SIERRA"
"XV","0","fish meal",2014,"CALAMAR"
"XV","0","fish meal",2014,"CALAMAR"
"XV","5","fish meal",2014,"JIBIA O CALAMAR ROJO"
"XV","1","fish meal",2014,"JIBIA O CALAMAR ROJO"
"XV","0","fish meal",2014,"LANGOSTINO COLORADO"
"XV","0","fish meal",2014,"LANGOSTINO COLORADO"
"XV","31","fish meal",2014,"LANGOSTINO ENANO"
"XV","4","fish meal",2014,"LANGOSTINO ENANO"
"I","360","fish meal",2014,"AGUJILLA"
"I","82","fish meal",2014,"AGUJILLA"
"I","383043","fish meal",2014,"ANCHOVETA"
"I","87213","fish meal",2014,"ANCHOVETA"
"I","12","fish meal",2014,"BACALADILLO O MOTE"
"I","3","fish meal",2014,"BACALADILLO O MOTE"
"I","4368","fish meal",2014,"CABALLA"
"I","1119","fish meal",2014,"CABALLA"
"I","0","fish meal",2014,"CABINZA"
"I","0","fish meal",2014,"CABINZA"
"I","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"I","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"I","0","fish meal",2014,"CORVINA"
"I","0","fish meal",2014,"CORVINA"
"I","13071","fish meal",2014,"JUREL"
"I","3028","fish meal",2014,"JUREL"
"I","0","fish meal",2014,"MACHUELO O TRITRE"
"I","0","fish meal",2014,"MACHUELO O TRITRE"
"I","0","fish meal",2014,"MERLUZA DE COLA"
"I","0","fish meal",2014,"MERLUZA DE COLA"
"I","0","fish meal",2014,"PAMPANITO"
"I","0","fish meal",2014,"PAMPANITO"
"I","18","fish meal",2014,"PEJERREY DE MAR"
"I","4","fish meal",2014,"PEJERREY DE MAR"
"I","0","fish meal",2014,"PESCADO NO CLASIFICADO"
"I","0","fish meal",2014,"PESCADO NO CLASIFICADO"
"I","0","fish meal",2014,"REINETA"
"I","0","fish meal",2014,"REINETA"
"I","0","fish meal",2014,"RONCACHO"
"I","0","fish meal",2014,"RONCACHO"
"I","0","fish meal",2014,"SARDINA AUSTRAL"
"I","0","fish meal",2014,"SARDINA AUSTRAL"
"I","0","fish meal",2014,"SARDINA COMUN"
"I","0","fish meal",2014,"SARDINA COMUN"
"I","0","fish meal",2014,"SARDINA ESPAÑOLA"
"I","0","fish meal",2014,"SARDINA ESPAÑOLA"
"I","0","fish meal",2014,"SIERRA"
"I","0","fish meal",2014,"SIERRA"
"I","0","fish meal",2014,"CALAMAR"
"I","0","fish meal",2014,"CALAMAR"
"I","58","fish meal",2014,"JIBIA O CALAMAR ROJO"
"I","14","fish meal",2014,"JIBIA O CALAMAR ROJO"
"I","0","fish meal",2014,"LANGOSTINO COLORADO"
"I","0","fish meal",2014,"LANGOSTINO COLORADO"
"I","130","fish meal",2014,"LANGOSTINO ENANO"
"I","29","fish meal",2014,"LANGOSTINO ENANO"
"II","22","fish meal",2014,"AGUJILLA"
"II","5","fish meal",2014,"AGUJILLA"
"II","77228","fish meal",2014,"ANCHOVETA"
"II","18901","fish meal",2014,"ANCHOVETA"
"II","0","fish meal",2014,"BACALADILLO O MOTE"
"II","0","fish meal",2014,"BACALADILLO O MOTE"
"II","2308","fish meal",2014,"CABALLA"
"II","572","fish meal",2014,"CABALLA"
"II","0","fish meal",2014,"CABINZA"
"II","0","fish meal",2014,"CABINZA"
"II","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"II","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"II","0","fish meal",2014,"CORVINA"
"II","0","fish meal",2014,"CORVINA"
"II","3107","fish meal",2014,"JUREL"
"II","761","fish meal",2014,"JUREL"
"II","0","fish meal",2014,"MACHUELO O TRITRE"
"II","0","fish meal",2014,"MACHUELO O TRITRE"
"II","0","fish meal",2014,"MERLUZA DE COLA"
"II","0","fish meal",2014,"MERLUZA DE COLA"
"II","0","fish meal",2014,"PAMPANITO"
"II","0","fish meal",2014,"PAMPANITO"
"II","2","fish meal",2014,"PEJERREY DE MAR"
"II","0","fish meal",2014,"PEJERREY DE MAR"
"II","135","fish meal",2014,"PESCADO NO CLASIFICADO"
"II","31","fish meal",2014,"PESCADO NO CLASIFICADO"
"II","0","fish meal",2014,"REINETA"
"II","0","fish meal",2014,"REINETA"
"II","0","fish meal",2014,"RONCACHO"
"II","0","fish meal",2014,"RONCACHO"
"II","0","fish meal",2014,"SARDINA AUSTRAL"
"II","0","fish meal",2014,"SARDINA AUSTRAL"
"II","0","fish meal",2014,"SARDINA COMUN"
"II","0","fish meal",2014,"SARDINA COMUN"
"II","89","fish meal",2014,"SARDINA ESPAÑOLA"
"II","23","fish meal",2014,"SARDINA ESPAÑOLA"
"II","0","fish meal",2014,"SIERRA"
"II","0","fish meal",2014,"SIERRA"
"II","0","fish meal",2014,"CALAMAR"
"II","0","fish meal",2014,"CALAMAR"
"II","12","fish meal",2014,"JIBIA O CALAMAR ROJO"
"II","2","fish meal",2014,"JIBIA O CALAMAR ROJO"
"II","0","fish meal",2014,"LANGOSTINO COLORADO"
"II","0","fish meal",2014,"LANGOSTINO COLORADO"
"II","0","fish meal",2014,"LANGOSTINO ENANO"
"II","0","fish meal",2014,"LANGOSTINO ENANO"
"III","1","fish meal",2014,"AGUJILLA"
"III","0","fish meal",2014,"AGUJILLA"
"III","3418","fish meal",2014,"ANCHOVETA"
"III","739","fish meal",2014,"ANCHOVETA"
"III","510","fish meal",2014,"BACALADILLO O MOTE"
"III","120","fish meal",2014,"BACALADILLO O MOTE"
"III","5026","fish meal",2014,"CABALLA"
"III","1139","fish meal",2014,"CABALLA"
"III","8","fish meal",2014,"CABINZA"
"III","2","fish meal",2014,"CABINZA"
"III","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"III","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"III","0","fish meal",2014,"CORVINA"
"III","0","fish meal",2014,"CORVINA"
"III","3650","fish meal",2014,"JUREL"
"III","839","fish meal",2014,"JUREL"
"III","0","fish meal",2014,"MACHUELO O TRITRE"
"III","0","fish meal",2014,"MACHUELO O TRITRE"
"III","0","fish meal",2014,"MERLUZA DE COLA"
"III","0","fish meal",2014,"MERLUZA DE COLA"
"III","0","fish meal",2014,"PAMPANITO"
"III","0","fish meal",2014,"PAMPANITO"
"III","0","fish meal",2014,"PEJERREY DE MAR"
"III","0","fish meal",2014,"PEJERREY DE MAR"
"III","0","fish meal",2014,"PESCADO NO CLASIFICADO"
"III","0","fish meal",2014,"PESCADO NO CLASIFICADO"
"III","0","fish meal",2014,"REINETA"
"III","0","fish meal",2014,"REINETA"
"III","0","fish meal",2014,"RONCACHO"
"III","0","fish meal",2014,"RONCACHO"
"III","0","fish meal",2014,"SARDINA AUSTRAL"
"III","0","fish meal",2014,"SARDINA AUSTRAL"
"III","0","fish meal",2014,"SARDINA COMUN"
"III","0","fish meal",2014,"SARDINA COMUN"
"III","1","fish meal",2014,"SARDINA ESPAÑOLA"
"III","0","fish meal",2014,"SARDINA ESPAÑOLA"
"III","0","fish meal",2014,"SIERRA"
"III","0","fish meal",2014,"SIERRA"
"III","0","fish meal",2014,"CALAMAR"
"III","0","fish meal",2014,"CALAMAR"
"III","0","fish meal",2014,"JIBIA O CALAMAR ROJO"
"III","0","fish meal",2014,"JIBIA O CALAMAR ROJO"
"III","0","fish meal",2014,"LANGOSTINO COLORADO"
"III","0","fish meal",2014,"LANGOSTINO COLORADO"
"III","0","fish meal",2014,"LANGOSTINO ENANO"
"III","0","fish meal",2014,"LANGOSTINO ENANO"
"IV","8","fish meal",2014,"AGUJILLA"
"IV","2","fish meal",2014,"AGUJILLA"
"IV","20263","fish meal",2014,"ANCHOVETA"
"IV","4280","fish meal",2014,"ANCHOVETA"
"IV","543","fish meal",2014,"BACALADILLO O MOTE"
"IV","114","fish meal",2014,"BACALADILLO O MOTE"
"IV","124","fish meal",2014,"CABALLA"
"IV","28","fish meal",2014,"CABALLA"
"IV","0","fish meal",2014,"CABINZA"
"IV","0","fish meal",2014,"CABINZA"
"IV","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"IV","0","fish meal",2014,"COJINOBA DEL SUR O AZUL"
"IV","0","fish meal",2014,"CORVINA"
"IV","0","fish meal",2014,"CORVINA"
"IV","4256","fish meal",2014,"JUREL"
"IV","988","fish meal",2014,"JUREL"
"IV","2275","fish meal",2014,"MACHUELO O TRITRE"
"IV","483","fish meal",2014,"MACHUELO O TRITRE"
"IV","0","fish meal",2014,"MERLUZA DE COLA"
"IV","0","fish meal",2014,"MERLUZA DE COLA"
"IV","0","fish meal",2014,"PAMPANITO"
"IV","0","fish meal",2014,"PAMPANITO"
"IV","0","fish meal",2014,"PEJERREY DE MAR"
"IV","0","fish meal",2014,"PEJERREY DE MAR"
"IV","0","fish meal",2014,"PESCADO NO CLASIFICADO"
