"","subsector","species","month","international_waters","tons"
"2909","industrial","JIBIA O CALAMAR ROJO","FEB",0,7048
"2910","industrial","JIBIA O CALAMAR ROJO","JUL",0,5084
"2911","industrial","JIBIA O CALAMAR ROJO","JUN",0,3298
"2912","industrial","JIBIA O CALAMAR ROJO","MAR",0,8824.66666666667
"2913","industrial","JIBIA O CALAMAR ROJO","MAY",0,4690
"2914","industrial","JIBIA O CALAMAR ROJO","NOV",0,2286
"2915","industrial","JIBIA O CALAMAR ROJO","OCT",0,3512
"2916","industrial","JIBIA O CALAMAR ROJO","SEP",0,2506
"2917","industrial","JUREL","ABR",0,54411.3333333333
"2918","industrial","JUREL","ABR",1,NA
"2919","industrial","JUREL","AGO",0,10902.6666666667
"2920","industrial","JUREL","AGO",1,1694.33333333333
"2921","industrial","JUREL","DIC",0,16255
"2922","industrial","JUREL","DIC",1,502
"2923","industrial","JUREL","ENE",0,33134.6666666667
"2924","industrial","JUREL","ENE",1,NA
"2925","industrial","JUREL","FEB",0,17128
"2926","industrial","JUREL","FEB",1,NA
"2927","industrial","JUREL","JUL",0,10095
"2928","industrial","JUREL","JUL",1,7574.66666666667
"2929","industrial","JUREL","JUN",0,26720
"2930","industrial","JUREL","JUN",1,11735
"2931","industrial","JUREL","MAR",0,27854.3333333333
"2932","industrial","JUREL","MAR",1,NA
"2933","industrial","JUREL","MAY",0,43245.3333333333
"2934","industrial","JUREL","MAY",1,1097
"2935","industrial","JUREL","NOV",0,1251
"2936","industrial","JUREL","NOV",1,NA
"2937","industrial","JUREL","OCT",0,2986.66666666667
"2938","industrial","JUREL","OCT",1,NA
"2939","industrial","JUREL","SEP",0,80
"2940","industrial","JUREL","SEP",1,NA
"2941","industrial","LANGOSTINO AMARILLO","ABR",0,592.666666666667
"2942","industrial","LANGOSTINO AMARILLO","AGO",0,497
"2943","industrial","LANGOSTINO AMARILLO","DIC",0,77
"2944","industrial","LANGOSTINO AMARILLO","ENE",0,NA
"2945","industrial","LANGOSTINO AMARILLO","FEB",0,NA
"2946","industrial","LANGOSTINO AMARILLO","JUL",0,417.666666666667
"2947","industrial","LANGOSTINO AMARILLO","JUN",0,104.666666666667
"2948","industrial","LANGOSTINO AMARILLO","MAR",0,647
"2949","industrial","LANGOSTINO AMARILLO","MAY",0,234
"2950","industrial","LANGOSTINO AMARILLO","NOV",0,274
"2951","industrial","LANGOSTINO AMARILLO","OCT",0,306.666666666667
"2952","industrial","LANGOSTINO AMARILLO","SEP",0,22.6666666666667
"2953","industrial","LANGOSTINO COLORADO","ABR",0,721.666666666667
"2954","industrial","LANGOSTINO COLORADO","AGO",0,812.666666666667
"2955","industrial","LANGOSTINO COLORADO","DIC",0,56.3333333333333
"2956","industrial","LANGOSTINO COLORADO","ENE",0,NA
"2957","industrial","LANGOSTINO COLORADO","FEB",0,NA
"2958","industrial","LANGOSTINO COLORADO","JUL",0,730.333333333333
"2959","industrial","LANGOSTINO COLORADO","JUN",0,788.666666666667
"2960","industrial","LANGOSTINO COLORADO","MAR",0,231.5
"2961","industrial","LANGOSTINO COLORADO","MAY",0,938.333333333333
"2962","industrial","LANGOSTINO COLORADO","NOV",0,415.666666666667
"2963","industrial","LANGOSTINO COLORADO","OCT",0,755.666666666667
"2964","industrial","LANGOSTINO COLORADO","SEP",0,505
"2965","industrial","LANGOSTINO ENANO","ABR",0,94
"2966","industrial","LANGOSTINO ENANO","AGO",0,5
"2967","industrial","LANGOSTINO ENANO","DIC",0,18
"2968","industrial","LANGOSTINO ENANO","ENE",0,NA
"2969","industrial","LANGOSTINO ENANO","FEB",0,NA
"2970","industrial","LANGOSTINO ENANO","JUL",0,45.5
"2971","industrial","LANGOSTINO ENANO","JUN",0,10
"2972","industrial","LANGOSTINO ENANO","MAR",0,45.6666666666667
"2973","industrial","LANGOSTINO ENANO","MAY",0,34.3333333333333
"2974","industrial","LANGOSTINO ENANO","NOV",0,34.6666666666667
"2975","industrial","LANGOSTINO ENANO","OCT",0,24.5
"2976","industrial","LANGOSTINO ENANO","SEP",0,NA
"2977","industrial","LENGUADO","ABR",0,NA
"2978","industrial","LENGUADO","AGO",0,NA
"2979","industrial","LENGUADO","DIC",0,NA
"2980","industrial","LENGUADO","ENE",0,NA
"2981","industrial","LENGUADO","FEB",0,NA
"2982","industrial","LENGUADO","JUL",0,NA
"2983","industrial","LENGUADO","JUN",0,NA
"2984","industrial","LENGUADO","MAR",0,NA
"2985","industrial","LENGUADO","MAY",0,1
"2986","industrial","LENGUADO","NOV",0,NA
"2987","industrial","LENGUADO","OCT",0,NA
"2988","industrial","LENGUADO","SEP",0,NA
"2989","industrial","LENGUADO DE OJOS GRANDES","ABR",0,NA
"2990","industrial","LENGUADO DE OJOS GRANDES","AGO",0,1
"2991","industrial","LENGUADO DE OJOS GRANDES","DIC",0,NA
"2992","industrial","LENGUADO DE OJOS GRANDES","ENE",0,1
"2993","industrial","LENGUADO DE OJOS GRANDES","FEB",0,2
"2994","industrial","LENGUADO DE OJOS GRANDES","JUL",0,2
"2995","industrial","LENGUADO DE OJOS GRANDES","JUN",0,NA
"2996","industrial","LENGUADO DE OJOS GRANDES","MAR",0,NA
"2997","industrial","LENGUADO DE OJOS GRANDES","MAY",0,1
"2998","industrial","LENGUADO DE OJOS GRANDES","NOV",0,NA
"2999","industrial","LENGUADO DE OJOS GRANDES","OCT",0,1
"3000","industrial","LENGUADO DE OJOS GRANDES","SEP",0,NA
"3001","industrial","MACHUELO O TRITRE","ABR",0,12
"3002","industrial","MACHUELO O TRITRE","AGO",0,NA
"3003","industrial","MACHUELO O TRITRE","DIC",0,NA
"3004","industrial","MACHUELO O TRITRE","ENE",0,NA
"3005","industrial","MACHUELO O TRITRE","FEB",0,NA
"3006","industrial","MACHUELO O TRITRE","JUL",0,NA
"3007","industrial","MACHUELO O TRITRE","JUN",0,NA
"3008","industrial","MACHUELO O TRITRE","MAR",0,44
"3009","industrial","MACHUELO O TRITRE","MAY",0,15
"3010","industrial","MACHUELO O TRITRE","NOV",0,NA
"3011","industrial","MACHUELO O TRITRE","OCT",0,NA
"3012","industrial","MACHUELO O TRITRE","SEP",0,NA
"3013","industrial","MARLIN","ABR",0,1
"3014","industrial","MARLIN","AGO",0,NA
"3015","industrial","MARLIN","DIC",0,NA
"3016","industrial","MARLIN","ENE",0,NA
"3017","industrial","MARLIN","FEB",0,NA
"3018","industrial","MARLIN","JUL",0,NA
"3019","industrial","MARLIN","JUN",0,NA
"3020","industrial","MARLIN","MAR",0,NA
"3021","industrial","MARLIN","MAY",0,NA
"3022","industrial","MARLIN","NOV",0,NA
"3023","industrial","MARLIN","OCT",0,NA
"3024","industrial","MARLIN","SEP",0,NA
"3025","industrial","MEDUSA","ABR",0,1
"3026","industrial","MEDUSA","AGO",0,NA
"3027","industrial","MEDUSA","DIC",0,NA
"3028","industrial","MEDUSA","ENE",0,NA
"3029","industrial","MEDUSA","FEB",0,NA
"3030","industrial","MEDUSA","JUL",0,NA
"3031","industrial","MEDUSA","JUN",0,452
"3032","industrial","MEDUSA","MAR",0,NA
"3033","industrial","MEDUSA","MAY",0,595
"3034","industrial","MEDUSA","NOV",0,74
"3035","industrial","MEDUSA","OCT",0,542
"3036","industrial","MEDUSA","SEP",0,NA
"3037","industrial","MERLUZA COMUN","ABR",0,1225.33333333333
"3038","industrial","MERLUZA COMUN","AGO",0,1217
"3039","industrial","MERLUZA COMUN","DIC",0,948.666666666667
"3040","industrial","MERLUZA COMUN","ENE",0,328.666666666667
"3041","industrial","MERLUZA COMUN","FEB",0,811
"3042","industrial","MERLUZA COMUN","JUL",0,1501
"3043","industrial","MERLUZA COMUN","JUN",0,1451.66666666667
"3044","industrial","MERLUZA COMUN","MAR",0,1231
"3045","industrial","MERLUZA COMUN","MAY",0,1230.66666666667
"3046","industrial","MERLUZA COMUN","NOV",0,1042.66666666667
"3047","industrial","MERLUZA COMUN","OCT",0,1006
"3048","industrial","MERLUZA COMUN","SEP",0,NA
"3049","industrial","MERLUZA DE COLA","ABR",0,1128.66666666667
"3050","industrial","MERLUZA DE COLA","AGO",0,278
"3051","industrial","MERLUZA DE COLA","DIC",0,1440.66666666667
"3052","industrial","MERLUZA DE COLA","ENE",0,1363.33333333333
"3053","industrial","MERLUZA DE COLA","FEB",0,1365.33333333333
"3054","industrial","MERLUZA DE COLA","JUL",0,1796
"3055","industrial","MERLUZA DE COLA","JUN",0,947.666666666667
"3056","industrial","MERLUZA DE COLA","MAR",0,1191
"3057","industrial","MERLUZA DE COLA","MAY",0,896.333333333333
"3058","industrial","MERLUZA DE COLA","NOV",0,1734.66666666667
"3059","industrial","MERLUZA DE COLA","OCT",0,1814.66666666667
"3060","industrial","MERLUZA DE COLA","SEP",0,1014.66666666667
"3061","industrial","MERLUZA DE TRES ALETAS","ABR",0,NA
"3062","industrial","MERLUZA DE TRES ALETAS","AGO",0,868
"3063","industrial","MERLUZA DE TRES ALETAS","DIC",0,NA
"3064","industrial","MERLUZA DE TRES ALETAS","ENE",0,NA
"3065","industrial","MERLUZA DE TRES ALETAS","FEB",0,NA
"3066","industrial","MERLUZA DE TRES ALETAS","JUL",0,NA
"3067","industrial","MERLUZA DE TRES ALETAS","JUN",0,NA
"3068","industrial","MERLUZA DE TRES ALETAS","MAR",0,NA
"3069","industrial","MERLUZA DE TRES ALETAS","MAY",0,NA
"3070","industrial","MERLUZA DE TRES ALETAS","NOV",0,NA
"3071","industrial","MERLUZA DE TRES ALETAS","OCT",0,NA
"3072","industrial","MERLUZA DE TRES ALETAS","SEP",0,259
"3073","industrial","MERLUZA DEL SUR O AUSTRAL","ABR",0,172.333333333333
"3074","industrial","MERLUZA DEL SUR O AUSTRAL","AGO",0,24.6666666666667
"3075","industrial","MERLUZA DEL SUR O AUSTRAL","DIC",0,361.666666666667
"3076","industrial","MERLUZA DEL SUR O AUSTRAL","ENE",0,491.666666666667
"3077","industrial","MERLUZA DEL SUR O AUSTRAL","FEB",0,241.666666666667
"3078","industrial","MERLUZA DEL SUR O AUSTRAL","JUL",0,251.333333333333
"3079","industrial","MERLUZA DEL SUR O AUSTRAL","JUN",0,265.666666666667
"3080","industrial","MERLUZA DEL SUR O AUSTRAL","MAR",0,250.666666666667
"3081","industrial","MERLUZA DEL SUR O AUSTRAL","MAY",0,175
"3082","industrial","MERLUZA DEL SUR O AUSTRAL","NOV",0,190
"3083","industrial","MERLUZA DEL SUR O AUSTRAL","OCT",0,258
"3084","industrial","MERLUZA DEL SUR O AUSTRAL","SEP",0,310.333333333333
"3085","industrial","PAMPANITO","ABR",0,28.5
"3086","industrial","PAMPANITO","AGO",0,NA
"3087","industrial","PAMPANITO","DIC",0,NA
"3088","industrial","PAMPANITO","ENE",0,NA
"3089","industrial","PAMPANITO","FEB",0,16.5
"3090","industrial","PAMPANITO","JUL",0,7
"3091","industrial","PAMPANITO","JUN",0,70
"3092","industrial","PAMPANITO","MAR",0,100
"3093","industrial","PAMPANITO","MAY",0,68
"3094","industrial","PAMPANITO","NOV",0,NA
"3095","industrial","PAMPANITO","OCT",0,2
"3096","industrial","PAMPANITO","SEP",0,NA
"3097","industrial","PEJEGALLO","ABR",0,3
"3098","industrial","PEJEGALLO","AGO",0,1
"3099","industrial","PEJEGALLO","DIC",0,NA
"3100","industrial","PEJEGALLO","ENE",0,NA
"3101","industrial","PEJEGALLO","FEB",0,NA
"3102","industrial","PEJEGALLO","JUL",0,2
"3103","industrial","PEJEGALLO","JUN",0,1
"3104","industrial","PEJEGALLO","MAR",0,NA
"3105","industrial","PEJEGALLO","MAY",0,1
"3106","industrial","PEJEGALLO","NOV",0,NA
"3107","industrial","PEJEGALLO","OCT",0,NA
"3108","industrial","PEJEGALLO","SEP",0,NA
"3109","industrial","PEJERREY DE MAR","ABR",0,4
"3110","industrial","PEJERREY DE MAR","AGO",0,NA
"3111","industrial","PEJERREY DE MAR","DIC",0,2
"3112","industrial","PEJERREY DE MAR","ENE",0,NA
"3113","industrial","PEJERREY DE MAR","FEB",0,NA
"3114","industrial","PEJERREY DE MAR","JUL",0,NA
"3115","industrial","PEJERREY DE MAR","JUN",0,NA
"3116","industrial","PEJERREY DE MAR","MAR",0,7.5
"3117","industrial","PEJERREY DE MAR","MAY",0,NA
"3118","industrial","PEJERREY DE MAR","NOV",0,NA
"3119","industrial","PEJERREY DE MAR","OCT",0,NA
"3120","industrial","PEJERREY DE MAR","SEP",0,NA
"3121","industrial","PESCADO NO CLASIFICADO","ABR",0,11
"3122","industrial","PESCADO NO CLASIFICADO","ABR",1,NA
"3123","industrial","PESCADO NO CLASIFICADO","AGO",0,2.5
"3124","industrial","PESCADO NO CLASIFICADO","AGO",1,NA
"3125","industrial","PESCADO NO CLASIFICADO","DIC",0,88
"3126","industrial","PESCADO NO CLASIFICADO","DIC",1,NA
"3127","industrial","PESCADO NO CLASIFICADO","ENE",0,8
"3128","industrial","PESCADO NO CLASIFICADO","ENE",1,NA
"3129","industrial","PESCADO NO CLASIFICADO","FEB",0,50
"3130","industrial","PESCADO NO CLASIFICADO","FEB",1,NA
"3131","industrial","PESCADO NO CLASIFICADO","JUL",0,1
"3132","industrial","PESCADO NO CLASIFICADO","JUL",1,NA
"3133","industrial","PESCADO NO CLASIFICADO","JUN",0,2
"3134","industrial","PESCADO NO CLASIFICADO","JUN",1,9
"3135","industrial","PESCADO NO CLASIFICADO","MAR",0,NA
"3136","industrial","PESCADO NO CLASIFICADO","MAR",1,NA
"3137","industrial","PESCADO NO CLASIFICADO","MAY",0,4
"3138","industrial","PESCADO NO CLASIFICADO","MAY",1,NA
"3139","industrial","PESCADO NO CLASIFICADO","NOV",0,42
"3140","industrial","PESCADO NO CLASIFICADO","NOV",1,NA
"3141","industrial","PESCADO NO CLASIFICADO","OCT",0,1
"3142","industrial","PESCADO NO CLASIFICADO","OCT",1,NA
"3143","industrial","PESCADO NO CLASIFICADO","SEP",0,NA
"3144","industrial","PESCADO NO CLASIFICADO","SEP",1,NA
"3145","industrial","PEZ SOL","ABR",0,NA
"3146","industrial","PEZ SOL","ABR",1,1
"3147","industrial","PEZ SOL","AGO",0,NA
"3148","industrial","PEZ SOL","AGO",1,1
"3149","industrial","PEZ SOL","DIC",0,2.66666666666667
"3150","industrial","PEZ SOL","DIC",1,NA
"3151","industrial","PEZ SOL","ENE",0,NA
"3152","industrial","PEZ SOL","ENE",1,NA
"3153","industrial","PEZ SOL","FEB",0,NA
"3154","industrial","PEZ SOL","FEB",1,NA
"3155","industrial","PEZ SOL","JUL",0,1
"3156","industrial","PEZ SOL","JUL",1,2
"3157","industrial","PEZ SOL","JUN",0,1
"3158","industrial","PEZ SOL","JUN",1,1.5
"3159","industrial","PEZ SOL","MAR",0,NA
"3160","industrial","PEZ SOL","MAR",1,NA
"3161","industrial","PEZ SOL","MAY",0,2
"3162","industrial","PEZ SOL","MAY",1,3
"3163","industrial","PEZ SOL","NOV",0,1
"3164","industrial","PEZ SOL","NOV",1,1
"3165","industrial","PEZ SOL","OCT",0,NA
"3166","industrial","PEZ SOL","OCT",1,NA
"3167","industrial","PEZ SOL","SEP",0,NA
"3168","industrial","PEZ SOL","SEP",1,1
"3169","industrial","PICHIBUENO","ABR",0,1
"3170","industrial","PICHIBUENO","AGO",0,2
"3171","industrial","PICHIBUENO","DIC",0,1
"3172","industrial","PICHIBUENO","ENE",0,NA
"3173","industrial","PICHIBUENO","FEB",0,NA
"3174","industrial","PICHIBUENO","JUL",0,NA
"3175","industrial","PICHIBUENO","JUN",0,1.5
"3176","industrial","PICHIBUENO","MAR",0,1
"3177","industrial","PICHIBUENO","MAY",0,1.5
"3178","industrial","PICHIBUENO","NOV",0,1
"3179","industrial","PICHIBUENO","OCT",0,NA
"3180","industrial","PICHIBUENO","SEP",0,NA
"3181","industrial","RAYA ESPINOSA","ABR",0,1.5
"3182","industrial","RAYA ESPINOSA","AGO",0,1
"3183","industrial","RAYA ESPINOSA","DIC",0,NA
"3184","industrial","RAYA ESPINOSA","ENE",0,1
"3185","industrial","RAYA ESPINOSA","FEB",0,1
"3186","industrial","RAYA ESPINOSA","JUL",0,1
"3187","industrial","RAYA ESPINOSA","JUN",0,NA
"3188","industrial","RAYA ESPINOSA","MAR",0,1
"3189","industrial","RAYA ESPINOSA","MAY",0,1
"3190","industrial","RAYA ESPINOSA","NOV",0,NA
"3191","industrial","RAYA ESPINOSA","OCT",0,NA
"3192","industrial","RAYA ESPINOSA","SEP",0,NA
"3193","industrial","REINETA","ABR",0,287.666666666667
"3194","industrial","REINETA","ABR",1,NA
"3195","industrial","REINETA","AGO",0,694.333333333333
"3196","industrial","REINETA","AGO",1,NA
"3197","industrial","REINETA","DIC",0,443.333333333333
"3198","industrial","REINETA","DIC",1,NA
"3199","industrial","REINETA","ENE",0,3.5
"3200","industrial","REINETA","ENE",1,NA
"3201","industrial","REINETA","FEB",0,152.333333333333
"3202","industrial","REINETA","FEB",1,NA
"3203","industrial","REINETA","JUL",0,251
"3204","industrial","REINETA","JUL",1,NA
"3205","industrial","REINETA","JUN",0,313.666666666667
"3206","industrial","REINETA","JUN",1,2
"3207","industrial","REINETA","MAR",0,226
"3208","industrial","REINETA","MAR",1,NA
"3209","industrial","REINETA","MAY",0,273.333333333333
"3210","industrial","REINETA","MAY",1,NA
"3211","industrial","REINETA","NOV",0,213.333333333333
"3212","industrial","REINETA","NOV",1,NA
"3213","industrial","REINETA","OCT",0,197.666666666667
"3214","industrial","REINETA","OCT",1,NA
"3215","industrial","REINETA","SEP",0,197.333333333333
"3216","industrial","REINETA","SEP",1,NA
"3217","industrial","SARDINA COMUN","ABR",0,7331.5
"3218","industrial","SARDINA COMUN","AGO",0,1167
"3219","industrial","SARDINA COMUN","DIC",0,1228.33333333333
"3220","industrial","SARDINA COMUN","ENE",0,NA
"3221","industrial","SARDINA COMUN","FEB",0,4660
"3222","industrial","SARDINA COMUN","JUL",0,7843.33333333333
"3223","industrial","SARDINA COMUN","JUN",0,12821.6666666667
"3224","industrial","SARDINA COMUN","MAR",0,18631.3333333333
"3225","industrial","SARDINA COMUN","MAY",0,7774.33333333333
"3226","industrial","SARDINA COMUN","NOV",0,6595.33333333333
"3227","industrial","SARDINA COMUN","OCT",0,14493.3333333333
"3228","industrial","SARDINA COMUN","SEP",0,NA
"3229","industrial","SARDINA ESPAÑOLA","ABR",0,2
"3230","industrial","SARDINA ESPAÑOLA","AGO",0,NA
"3231","industrial","SARDINA ESPAÑOLA","DIC",0,NA
"3232","industrial","SARDINA ESPAÑOLA","ENE",0,NA
"3233","industrial","SARDINA ESPAÑOLA","FEB",0,NA
"3234","industrial","SARDINA ESPAÑOLA","JUL",0,NA
"3235","industrial","SARDINA ESPAÑOLA","JUN",0,NA
"3236","industrial","SARDINA ESPAÑOLA","MAR",0,NA
"3237","industrial","SARDINA ESPAÑOLA","MAY",0,NA
"3238","industrial","SARDINA ESPAÑOLA","NOV",0,8
"3239","industrial","SARDINA ESPAÑOLA","OCT",0,NA
"3240","industrial","SARDINA ESPAÑOLA","SEP",0,NA
"3241","industrial","SIERRA","ABR",0,NA
"3242","industrial","SIERRA","AGO",0,NA
"3243","industrial","SIERRA","DIC",0,1
"3244","industrial","SIERRA","ENE",0,NA
"3245","industrial","SIERRA","FEB",0,2.5
"3246","industrial","SIERRA","JUL",0,NA
"3247","industrial","SIERRA","JUN",0,5
"3248","industrial","SIERRA","MAR",0,11
"3249","industrial","SIERRA","MAY",0,2
"3250","industrial","SIERRA","NOV",0,NA
"3251","industrial","SIERRA","OCT",0,NA
"3252","industrial","SIERRA","SEP",0,NA
"3253","industrial","TIBURON O MARRAJO DENTUDO","ABR",0,2.5
"3254","industrial","TIBURON O MARRAJO DENTUDO","ABR",1,4
"3255","industrial","TIBURON O MARRAJO DENTUDO","AGO",0,4
"3256","industrial","TIBURON O MARRAJO DENTUDO","AGO",1,3.5
"3257","industrial","TIBURON O MARRAJO DENTUDO","DIC",0,NA
"3258","industrial","TIBURON O MARRAJO DENTUDO","DIC",1,NA
"3259","industrial","TIBURON O MARRAJO DENTUDO","ENE",0,NA
"3260","industrial","TIBURON O MARRAJO DENTUDO","ENE",1,NA
"3261","industrial","TIBURON O MARRAJO DENTUDO","FEB",0,NA
"3262","industrial","TIBURON O MARRAJO DENTUDO","FEB",1,NA
"3263","industrial","TIBURON O MARRAJO DENTUDO","JUL",0,8
"3264","industrial","TIBURON O MARRAJO DENTUDO","JUL",1,5
"3265","industrial","TIBURON O MARRAJO DENTUDO","JUN",0,3.5
"3266","industrial","TIBURON O MARRAJO DENTUDO","JUN",1,4.5
"3267","industrial","TIBURON O MARRAJO DENTUDO","MAR",0,NA
"3268","industrial","TIBURON O MARRAJO DENTUDO","MAR",1,NA
"3269","industrial","TIBURON O MARRAJO DENTUDO","MAY",0,10
"3270","industrial","TIBURON O MARRAJO DENTUDO","MAY",1,3
"3271","industrial","TIBURON O MARRAJO DENTUDO","NOV",0,3
"3272","industrial","TIBURON O MARRAJO DENTUDO","NOV",1,1.66666666666667
"3273","industrial","TIBURON O MARRAJO DENTUDO","OCT",0,NA
"3274","industrial","TIBURON O MARRAJO DENTUDO","OCT",1,2
"3275","industrial","TIBURON O MARRAJO DENTUDO","SEP",0,3
"3276","industrial","TIBURON O MARRAJO DENTUDO","SEP",1,2.33333333333333
"3277","industrial","TIBURON SARDINERO","ABR",0,NA
"3278","industrial","TIBURON SARDINERO","ABR",1,NA
"3279","industrial","TIBURON SARDINERO","AGO",0,NA
"3280","industrial","TIBURON SARDINERO","AGO",1,NA
"3281","industrial","TIBURON SARDINERO","DIC",0,NA
"3282","industrial","TIBURON SARDINERO","DIC",1,NA
"3283","industrial","TIBURON SARDINERO","ENE",0,NA
"3284","industrial","TIBURON SARDINERO","ENE",1,NA
"3285","industrial","TIBURON SARDINERO","FEB",0,NA
"3286","industrial","TIBURON SARDINERO","FEB",1,NA
"3287","industrial","TIBURON SARDINERO","JUL",0,1
"3288","industrial","TIBURON SARDINERO","JUL",1,NA
"3289","industrial","TIBURON SARDINERO","JUN",0,1
"3290","industrial","TIBURON SARDINERO","JUN",1,NA
"3291","industrial","TIBURON SARDINERO","MAR",0,NA
"3292","industrial","TIBURON SARDINERO","MAR",1,NA
"3293","industrial","TIBURON SARDINERO","MAY",0,NA
"3294","industrial","TIBURON SARDINERO","MAY",1,1
"3295","industrial","TIBURON SARDINERO","NOV",0,NA
"3296","industrial","TIBURON SARDINERO","NOV",1,NA
"3297","industrial","TIBURON SARDINERO","OCT",0,NA
"3298","industrial","TIBURON SARDINERO","OCT",1,NA
"3299","industrial","TIBURON SARDINERO","SEP",0,NA
"3300","industrial","TIBURON SARDINERO","SEP",1,NA
"3301","industrial","TOLLO","ABR",0,1
"3302","industrial","TOLLO","AGO",0,NA
"3303","industrial","TOLLO","DIC",0,NA
"3304","industrial","TOLLO","ENE",0,NA
"3305","industrial","TOLLO","FEB",0,NA
"3306","industrial","TOLLO","JUL",0,NA
"3307","industrial","TOLLO","JUN",0,NA
"3308","industrial","TOLLO","MAR",0,NA
"3309","industrial","TOLLO","MAY",0,NA
"3310","industrial","TOLLO","NOV",0,NA
"3311","industrial","TOLLO","OCT",0,NA
"3312","industrial","TOLLO","SEP",0,1
