"year","region","especie_SERNAPESCA","nombre_cientifico_SERNAPESCA","tons"
2017,5,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",97.86641
2017,5,"JAIBA PELUDA O PACHONA","Cancer setosus",97.86641
2017,5,"JAIBA REINA","Cancer coronatus",97.86641
2017,5,"JAIBA REMADORA","Ovalipes trimaculatus",97.86641
2017,5,"JIBIA O CALAMAR ROJO","Dosidicus gigas",20080.0847
2017,5,"JULIANA O TAWERA","Tawera gayi",15.129
2017,5,"JUREL","Trachurus murphyi",50.4
2017,5,"LANGOSTA DE J.FERNANDEZ","Jasus frontalis",22.60116
2017,5,"LOCO","Concholepas concholepas",202.772
2017,5,"MERLUZA COMUN","Merluccius gayi gayi",19.967
2017,5,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",1.293
2017,5,"OSTION DEL NORTE","Argopecten purpuratus",40.35136
2017,5,"OSTION PATAGONICO","Chlamys patagonica",40.43371
2017,5,"PEJERREY DE MAR","Odontesthes regia",7.71
2017,5,"PULPO DEL NORTE","Octopus (vulgaris) mimus",471.585
2017,5,"PULPO DEL SUR","Enteroctopus megalocyathus",8.743
2017,5,"SALMON REY","Oncorhynchus tshawytscha",67.91
2017,5,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",123.048
2017,6,"ALGAS MIXTAS",NA,2.025
2017,6,"CAROLA","Callophyllis variegata",2.025
2017,6,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",361.722
2017,6,"CHOLGA","Aulacomya ater",100.71072
2017,6,"CHORO","Choromytilus chorus",100.71072
2017,6,"COCHAYUYO","Durvillaea antarctica",22.861
2017,6,"HUIRO","Macrocystis spp.",105.35
2017,6,"JIBIA O CALAMAR ROJO","Dosidicus gigas",287.49782
2017,6,"JUREL","Trachurus murphyi",428
2017,6,"SALMON REY","Oncorhynchus tshawytscha",967.3738
2017,7,"JAIBA","Cancer spp.",1.1532
2017,7,"JAIBA LIMON","Cancer porteri",1.1532
2017,7,"JAIBA MARMOLA","Cancer edwardsi",1.1532
2017,7,"JAIBA MORA","Homalaspis plana",1.1532
2017,7,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",1.1532
2017,7,"JAIBA PELUDA O PACHONA","Cancer setosus",1.1532
2017,7,"JAIBA REINA","Cancer coronatus",1.1532
2017,7,"JAIBA REMADORA","Ovalipes trimaculatus",1.1532
2017,7,"JIBIA O CALAMAR ROJO","Dosidicus gigas",151.7408
2017,7,"JUREL","Trachurus murphyi",23.622
2017,7,"SALMON REY","Oncorhynchus tshawytscha",23.41526
2017,7,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",24.75
2017,8,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",344.27726
2017,8,"ALGAS MIXTAS",NA,2316.506
2017,8,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",155.66476
2017,8,"BONITO","Sarda chiliensis",101.4596
2017,8,"CABALLA","Scomber japonicus",2028.5155
2017,8,"CALAMAR ILLEX O POTA DEL ATLANTICO","Illex argentinus",53.3765
2017,8,"CARACOL PALO PALO","Argobuccinum spp.",16.77323
2017,8,"CAROLA","Callophyllis variegata",2316.506
2017,8,"CENTOLLA","Lithodes santolla",65.22315
2017,8,"CENTOLLON","Paralomis granulosa",1.2
2017,8,"CHASCA","Gelidium rex",17.108
2017,8,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",193.755
2017,8,"CHICOREA DE MAR","Chondracanthus chamissoi",759.8011
2017,8,"CHOLGA","Aulacomya ater",275.21677
2017,8,"CHORO","Choromytilus chorus",275.21677
2017,8,"COCHAYUYO","Durvillaea antarctica",1738.36518
2017,8,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",4.186
2017,8,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",4.186
2017,8,"COJINOBA MOTEADA","Seriolella punctata",4.186
2017,8,"CULENGUE","Gari solida",163.39898
2017,8,"ERIZO","Loxechinus albus",15.45938
2017,8,"HUEPO O NAVAJA DE MAR","Ensis macha",457.16209
2017,8,"HUIRO","Macrocystis spp.",602.773
2017,8,"JAIBA","Cancer spp.",26.24894
2017,8,"JAIBA LIMON","Cancer porteri",26.24894
2017,8,"JAIBA MARMOLA","Cancer edwardsi",26.24894
2017,8,"JAIBA MORA","Homalaspis plana",26.24894
2017,8,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",26.24894
2017,8,"JAIBA PELUDA O PACHONA","Cancer setosus",26.24894
2017,8,"JAIBA REINA","Cancer coronatus",26.24894
2017,8,"JAIBA REMADORA","Ovalipes trimaculatus",26.24894
2017,8,"JIBIA O CALAMAR ROJO","Dosidicus gigas",38428.52013
2017,8,"JUREL","Trachurus murphyi",84111.28669
2017,8,"JUREL DE JUAN FERNANDEZ","Caranx georgianus",25.3649
2017,8,"JUREL FINO","Decapterus macrosoma",25.3649
2017,8,"LANGOSTINO AMARILLO","Cervimunida johni",96.93365
2017,8,"LANGOSTINO COLORADO","Pleuroncodes monodon",343.35135
2017,8,"LOCO","Concholepas concholepas",188.02539
2017,8,"MARLIN","Tetrapturus spp., Makaira spp",25.3649
2017,8,"MARLIN RAYADO","Tetrapturus auda",25.3649
2017,8,"MERLUZA COMUN","Merluccius gayi gayi",2291.21432
2017,8,"MERLUZA DE COLA","Macruronus magellanicus",1330.649
2017,8,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",12.625
2017,8,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",52.4152
2017,8,"NAVAJUELA","Tagelus dombeii",385.02968
2017,8,"PEJERREY DE MAR","Odontesthes regia",8.122
2017,8,"PELILLO","Gracilaria spp.",671.763
2017,8,"PEPINO DE MAR","Athyonidium chilensis",62.708
2017,8,"POTA DEL PACIFICO","Todarodes Pacificus",53.3765
2017,8,"PULPO DEL NORTE","Octopus (vulgaris) mimus",10.634
2017,8,"RAYA AGUILA","Myliobatis peruvianus",2.611
2017,8,"RAYA MOTEADA O NEGRA","Sympterygia brevicaudata",2.611
2017,8,"RAYA VOLANTIN","Zearaja chilensis",1.76
2017,8,"REINETA","Brama australis",597.38326
2017,8,"SALMON REY","Oncorhynchus tshawytscha",23.99122
2017,9,"ALGAS MIXTAS",NA,25.312
2017,9,"CAROLA","Callophyllis variegata",25.312
2017,9,"JIBIA O CALAMAR ROJO","Dosidicus gigas",36.68284
2017,9,"JULIANA O TAWERA","Tawera gayi",0.96
2017,9,"LOCO","Concholepas concholepas",15.444
2017,10,"ABALON ROJO","Haliotis rufescens",15.64993
2017,10,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",608.43694
2017,10,"ALGAS MIXTAS",NA,901.476
2017,10,"ATUN ALETA LARGA","Thunnus albacares",24.0735
2017,10,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",0.52701
2017,10,"BONITO","Sarda chiliensis",109.71008
2017,10,"CABALLA","Scomber japonicus",444.05
2017,10,"CALAMAR ILLEX O POTA DEL ATLANTICO","Illex argentinus",62.71098
2017,10,"CARACOL PALO PALO","Argobuccinum spp.",19.7064
2017,10,"CAROLA","Callophyllis variegata",901.476
2017,10,"CENTOLLA","Lithodes santolla",610.54096
2017,10,"CENTOLLON","Paralomis granulosa",157.42152
2017,10,"CHASCA","Gelidium rex",9.9
2017,10,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",79.5
2017,10,"CHICOREA DE MAR","Chondracanthus chamissoi",8.064
2017,10,"CHOLGA","Aulacomya ater",84369.07495
2017,10,"CHORITO","Mytilus chilensis",103.12964
2017,10,"CHORO","Choromytilus chorus",84369.07495
2017,10,"CONGRIO COLORADO","Genypterus chilensis",0.086
2017,10,"CONGRIO DORADO","Genypterus blacodes",0.017
2017,10,"CONGRIO NEGRO","Genypterus maculatus",0.086
2017,10,"CULENGUE","Gari solida",177.1597
2017,10,"ERIZO","Loxechinus albus",1162.85633
2017,10,"GRANADERO GRANDE","Macrourus holotrachys",9.107
2017,10,"HUEPO O NAVAJA DE MAR","Ensis macha",292.57864
2017,10,"JAIBA","Cancer spp.",627.12453
2017,10,"JAIBA LIMON","Cancer porteri",627.12453
2017,10,"JAIBA MARMOLA","Cancer edwardsi",627.12453
2017,10,"JAIBA MORA","Homalaspis plana",627.12453
2017,10,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",627.12453
2017,10,"JAIBA PELUDA O PACHONA","Cancer setosus",627.12453
2017,10,"JAIBA REINA","Cancer coronatus",627.12453
2017,10,"JAIBA REMADORA","Ovalipes trimaculatus",627.12453
2017,10,"JIBIA O CALAMAR ROJO","Dosidicus gigas",3957.17611
2017,10,"JULIANA O TAWERA","Tawera gayi",2459.68023
2017,10,"JUREL","Trachurus murphyi",32245.9494
2017,10,"JUREL DE JUAN FERNANDEZ","Caranx georgianus",27.42752
2017,10,"JUREL FINO","Decapterus macrosoma",27.42752
2017,10,"LANGOSTINO AMARILLO","Cervimunida johni",50.46778
2017,10,"LANGOSTINO COLORADO","Pleuroncodes monodon",170.32028
2017,10,"LOCO","Concholepas concholepas",208.29574
2017,10,"MACHA","Mesodesma donacium",101.59019
2017,10,"MARLIN","Tetrapturus spp., Makaira spp",27.42752
2017,10,"MARLIN RAYADO","Tetrapturus auda",27.42752
2017,10,"MERLUZA COMUN","Merluccius gayi gayi",37.89905
2017,10,"MERLUZA DE COLA","Macruronus magellanicus",24.77072
2017,10,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",26.23822
2017,10,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",3517.78328
2017,10,"NAVAJUELA","Tagelus dombeii",1426.84799
2017,10,"OSTION DEL NORTE","Argopecten purpuratus",10.28637
2017,10,"OSTION PATAGONICO","Chlamys patagonica",2.292
2017,10,"PEJERRATA","Coelorhynchus chilensis",9.107
2017,10,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",9.107
2017,10,"PEJERREY DE MAR","Odontesthes regia",293.84465
2017,10,"PELILLO","Gracilaria spp.",113.374
2017,10,"PEPINO DE MAR","Athyonidium chilensis",42.30038
2017,10,"POTA DEL PACIFICO","Todarodes Pacificus",62.71098
2017,10,"PULPO DEL NORTE","Octopus (vulgaris) mimus",1.319
2017,10,"PULPO DEL SUR","Enteroctopus megalocyathus",425.65333
2017,10,"RAYA AGUILA","Myliobatis peruvianus",2.73527
2017,10,"RAYA MOTEADA O NEGRA","Sympterygia brevicaudata",2.73527
2017,10,"RAYA VOLANTIN","Zearaja chilensis",25.20563
2017,10,"REINETA","Brama australis",67.055
2017,10,"SALMON REY","Oncorhynchus tshawytscha",115112.62707
2017,10,"SARDINA AUSTRAL","Sprattus fuegensis",3.09644
2017,10,"SARDINA COMUN","Strangomera bentincki",3.09644
2017,10,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",36299.50065
2017,10,"TUMBAO","Semele solida",6.06
2017,11,"BROTULA","Salilota australis",58.01685
2017,11,"CENTOLLA","Lithodes santolla",33.11304
2017,11,"CHOLGA","Aulacomya ater",57.07248
2017,11,"CHORO","Choromytilus chorus",57.07248
2017,11,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",680.96868
2017,11,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",680.96868
2017,11,"COJINOBA MOTEADA","Seriolella punctata",680.96868
2017,11,"CONGRIO COLORADO","Genypterus chilensis",14.09225
2017,11,"CONGRIO DORADO","Genypterus blacodes",224.71694
2017,11,"CONGRIO NEGRO","Genypterus maculatus",14.09225
2017,11,"ERIZO","Loxechinus albus",0.458
2017,11,"GRANADERO GRANDE","Macrourus holotrachys",2.49705
2017,11,"JAIBA","Cancer spp.",102.4166
2017,11,"JAIBA LIMON","Cancer porteri",102.4166
2017,11,"JAIBA MARMOLA","Cancer edwardsi",102.4166
2017,11,"JAIBA MORA","Homalaspis plana",102.4166
2017,11,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",102.4166
2017,11,"JAIBA PELUDA O PACHONA","Cancer setosus",102.4166
2017,11,"JAIBA REINA","Cancer coronatus",102.4166
2017,11,"JAIBA REMADORA","Ovalipes trimaculatus",102.4166
2017,11,"JULIANA O TAWERA","Tawera gayi",1.59259
2017,11,"MERLUZA COMUN","Merluccius gayi gayi",12.90885
2017,11,"MERLUZA DE COLA","Macruronus magellanicus",3218.57687
2017,11,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",73.49451
2017,11,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",3237.04637
2017,11,"NAVAJUELA","Tagelus dombeii",2.65756
2017,11,"PEJERRATA","Coelorhynchus chilensis",2.49705
2017,11,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",2.49705
2017,11,"PULPO DEL SUR","Enteroctopus megalocyathus",0.52877
2017,11,"REINETA","Brama australis",1.996
2017,11,"SALMON REY","Oncorhynchus tshawytscha",4352.67014
2017,11,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",533.99287
2017,12,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",155.38737
2017,12,"ALGAS MIXTAS",NA,50.76
2017,12,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",906.68466
2017,12,"BROTULA","Salilota australis",173.1485
2017,12,"CALAMAR ILLEX O POTA DEL ATLANTICO","Illex argentinus",1.628
2017,12,"CAROLA","Callophyllis variegata",50.76
2017,12,"CENTOLLA","Lithodes santolla",1833.69837
2017,12,"CENTOLLON","Paralomis granulosa",802.44641
2017,12,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",153.271
2017,12,"CHOLGA","Aulacomya ater",28.30186
2017,12,"CHORO","Choromytilus chorus",28.30186
2017,12,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",1858.84832
2017,12,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",1858.84832
2017,12,"COJINOBA MOTEADA","Seriolella punctata",1858.84832
2017,12,"CONGRIO COLORADO","Genypterus chilensis",54.9663
2017,12,"CONGRIO DORADO","Genypterus blacodes",297.8028
2017,12,"CONGRIO NEGRO","Genypterus maculatus",54.9663
2017,12,"ERIZO","Loxechinus albus",1707.02572
2017,12,"GRANADERO GRANDE","Macrourus holotrachys",91.775
2017,12,"JAIBA","Cancer spp.",48.74276
2017,12,"JAIBA LIMON","Cancer porteri",48.74276
2017,12,"JAIBA MARMOLA","Cancer edwardsi",48.74276
2017,12,"JAIBA MORA","Homalaspis plana",48.74276
2017,12,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",48.74276
2017,12,"JAIBA PELUDA O PACHONA","Cancer setosus",48.74276
2017,12,"JAIBA REINA","Cancer coronatus",48.74276
2017,12,"JAIBA REMADORA","Ovalipes trimaculatus",48.74276
2017,12,"JIBIA O CALAMAR ROJO","Dosidicus gigas",772.57554
2017,12,"LANGOSTA DE J.FERNANDEZ","Jasus frontalis",0.4
2017,12,"LOCO","Concholepas concholepas",1.158
2017,12,"MERLUZA COMUN","Merluccius gayi gayi",12.4142
2017,12,"MERLUZA DE COLA","Macruronus magellanicus",3051.7045
2017,12,"MERLUZA DE TRES ALETAS","Micromesistius australis",2406.483
2017,12,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",69.3985
2017,12,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",2343.22243
2017,12,"OSTION PATAGONICO","Chlamys patagonica",56.81411
2017,12,"PEJERRATA","Coelorhynchus chilensis",91.775
2017,12,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",91.775
2017,12,"POTA DEL PACIFICO","Todarodes Pacificus",1.628
2017,12,"REINETA","Brama australis",72.0955
2017,12,"SALMON REY","Oncorhynchus tshawytscha",47.88672
2017,12,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",6841.78795
2017,13,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",174.39981
2017,13,"ALGAS MIXTAS",NA,27.357
2017,13,"ATUN ALETA AMARILLA / KAHI AVE AVE","Thunnus albacares",0.061
2017,13,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",23.3902
2017,13,"CAMARON NAILON","Heterocarpus reedi",151.92
2017,13,"CAMARON NAVAJA","Campylonotus semistriatus",12.441
2017,13,"CAROLA","Callophyllis variegata",27.357
2017,13,"CENTOLLA","Lithodes santolla",915.28425
2017,13,"CENTOLLON","Paralomis granulosa",123.22049
2017,13,"CHASCA","Gelidium rex",12.0576
2017,13,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",631.253
2017,13,"CHICOREA DE MAR","Chondracanthus chamissoi",47.94
2017,13,"CHOLGA","Aulacomya ater",123.87109
2017,13,"CHORO","Choromytilus chorus",123.87109
2017,13,"COCHAYUYO","Durvillaea antarctica",6.547
2017,13,"ERIZO","Loxechinus albus",36.33
2017,13,"GRANADERO GRANDE","Macrourus holotrachys",0.196
2017,13,"HUIRO","Macrocystis spp.",63.21
2017,13,"JAIBA","Cancer spp.",349.75841
2017,13,"JAIBA LIMON","Cancer porteri",349.75841
2017,13,"JAIBA MARMOLA","Cancer edwardsi",349.75841
2017,13,"JAIBA MORA","Homalaspis plana",349.75841
2017,13,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",349.75841
2017,13,"JAIBA PELUDA O PACHONA","Cancer setosus",349.75841
2017,13,"JAIBA REINA","Cancer coronatus",349.75841
2017,13,"JAIBA REMADORA","Ovalipes trimaculatus",349.75841
2017,13,"JIBIA O CALAMAR ROJO","Dosidicus gigas",323.5433
2017,13,"JUREL","Trachurus murphyi",2072.13
2017,13,"LANGOSTINO AMARILLO","Cervimunida johni",110.37071
2017,13,"LANGOSTINO COLORADO","Pleuroncodes monodon",71.08129
2017,13,"LAPA","Fissurella spp.",0.95361
2017,13,"LAPA BONETE","Fissurella costata",0.95361
2017,13,"LOCO","Concholepas concholepas",42.27769
2017,13,"MERLUZA COMUN","Merluccius gayi gayi",6.01727
2017,13,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",40.9168
2017,13,"NAVAJUELA","Tagelus dombeii",18.75
2017,13,"OSTION DEL NORTE","Argopecten purpuratus",50.76863
2017,13,"PEJERRATA","Coelorhynchus chilensis",0.196
2017,13,"PEJERRATA O GRANADERO ESCAMOSO","Macrourus carinatus.",0.196
2017,13,"PEJERREY DE MAR","Odontesthes regia",22.02473
2017,13,"PULPO DEL NORTE","Octopus (vulgaris) mimus",5.70432
2017,13,"SALMON REY","Oncorhynchus tshawytscha",3.893
2017,13,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",296.433
2017,14,"CENTOLLA","Lithodes santolla",23.39274
2017,14,"CHOLGA","Aulacomya ater",551.957
2017,14,"CHORO","Choromytilus chorus",551.957
2017,14,"JAIBA","Cancer spp.",9.9385
2017,14,"JAIBA LIMON","Cancer porteri",9.9385
2017,14,"JAIBA MARMOLA","Cancer edwardsi",9.9385
2017,14,"JAIBA MORA","Homalaspis plana",9.9385
2017,14,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",9.9385
2017,14,"JAIBA PELUDA O PACHONA","Cancer setosus",9.9385
2017,14,"JAIBA REINA","Cancer coronatus",9.9385
2017,14,"JAIBA REMADORA","Ovalipes trimaculatus",9.9385
2017,14,"JIBIA O CALAMAR ROJO","Dosidicus gigas",24.7688
2017,14,"LOCO","Concholepas concholepas",70.27362
2017,14,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",2.56399
2017,14,"SALMON REY","Oncorhynchus tshawytscha",648.57704
2017,14,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",2724.84762
2017,15,"ALGAS MIXTAS",NA,0.372
2017,15,"CAROLA","Callophyllis variegata",0.372
2017,15,"ERIZO","Loxechinus albus",0.297
2017,15,"JIBIA O CALAMAR ROJO","Dosidicus gigas",25.2
2017,15,"PULPO DEL NORTE","Octopus (vulgaris) mimus",6.3
2017,15,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",24.39475
2017,20,"CHOLGA","Aulacomya ater",20.28475
2017,20,"CHORO","Choromytilus chorus",20.28475
2017,20,"ERIZO","Loxechinus albus",0.534
2017,NA,"ABALON ROJO","Haliotis rufescens",0.0142
2017,NA,"ALGAS MIXTAS",NA,0.15
2017,NA,"ATUN ALETA LARGA","Thunnus albacares",0.005
2017,NA,"BACALAO ANTARTICO","Dissostichus mawsoni",0.023
2017,NA,"BACALAO DE J.FERNANDEZ / KOPUKU HAHA ROA","Polyprion oxygeneios",0.016
2017,NA,"CABALLA","Scomber japonicus",0.127
2017,NA,"CAMARON NAILON","Heterocarpus reedi",0.28
2017,NA,"CAROLA","Callophyllis variegata",0.15
2017,NA,"CENTOLLA","Lithodes santolla",0.715
2017,NA,"CENTOLLA DEL NORTE","Lithodes spp.",0.038
2017,NA,"CENTOLLON","Paralomis granulosa",0.559
2017,NA,"CENTOLLON DEL NORTE","NA",0.09
2017,NA,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",0.003
2017,NA,"CHICOREA DE MAR","Chondracanthus chamissoi",0.125
2017,NA,"CHOLGA","Aulacomya ater",0.202
2017,NA,"CHORITO","Mytilus chilensis",0.07083
2017,NA,"CHORO","Choromytilus chorus",0.202
2017,NA,"ERIZO","Loxechinus albus",0.335
2017,NA,"JAIBA","Cancer spp.",0.58182
2017,NA,"JAIBA LIMON","Cancer porteri",0.58182
2017,NA,"JAIBA MARMOLA","Cancer edwardsi",0.58182
2017,NA,"JAIBA MORA","Homalaspis plana",0.58182
2017,NA,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",0.58182
2017,NA,"JAIBA PELUDA O PACHONA","Cancer setosus",0.58182
2017,NA,"JAIBA REINA","Cancer coronatus",0.58182
2017,NA,"JAIBA REMADORA","Ovalipes trimaculatus",0.58182
2017,NA,"JIBIA O CALAMAR ROJO","Dosidicus gigas",0.074
2017,NA,"LOCO","Concholepas concholepas",0.01
2017,NA,"MERLUZA COMUN","Merluccius gayi gayi",0.1558
2017,NA,"MERLUZA DEL ATLANTICO","Merluccius hubbsi",0.083
2017,NA,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",0.201
2017,NA,"OSTION DEL NORTE","Argopecten purpuratus",0.0262
2017,NA,"PEPINO DE MAR","Athyonidium chilensis",0.00835
2017,NA,"PULPO DEL NORTE","Octopus (vulgaris) mimus",0.06059
2017,NA,"PULPO DEL SUR","Enteroctopus megalocyathus",0.175
2017,NA,"SALMON REY","Oncorhynchus tshawytscha",0.1892
2017,NA,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",0.095
2018,0,"ABALON ROJO","Haliotis rufescens",0.01
2018,0,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",0.162
2018,0,"ALGAS MIXTAS",NA,0.1295
2018,0,"ATUN ALETA LARGA","Thunnus albacares",0.0426
2018,0,"CAMARON NAILON","Heterocarpus reedi",0.4888
2018,0,"CARACOL LOCATE","Thais chocolata",0.016
2018,0,"CAROLA","Callophyllis variegata",0.1295
2018,0,"CENTOLLA","Lithodes santolla",0.03
2018,0,"CENTOLLON","Paralomis granulosa",0.1515
2018,0,"CHASCA","Gelidium rex",0.204
2018,0,"CHOLGA","Aulacomya ater",0.51867
2018,0,"CHORITO","Mytilus chilensis",0.139
2018,0,"CHORO","Choromytilus chorus",0.51867
2018,0,"ERIZO","Loxechinus albus",0.196
2018,0,"JAIBA","Cancer spp.",0.183
2018,0,"JAIBA LIMON","Cancer porteri",0.183
2018,0,"JAIBA MARMOLA","Cancer edwardsi",0.183
2018,0,"JAIBA MORA","Homalaspis plana",0.183
2018,0,"JAIBA PANCHOTE O CANGREJO","Taliepus dentatus",0.183
2018,0,"JAIBA PELUDA O PACHONA","Cancer setosus",0.183
2018,0,"JAIBA REINA","Cancer coronatus",0.183
2018,0,"JAIBA REMADORA","Ovalipes trimaculatus",0.183
2018,0,"JULIANA O TAWERA","Tawera gayi",0.06
2018,0,"JUREL","Trachurus murphyi",0.1035
2018,0,"LANGOSTINO AMARILLO","Cervimunida johni",0.01358
2018,0,"LANGOSTINO COLORADO","Pleuroncodes monodon",0.0693
2018,0,"MERLUZA COMUN","Merluccius gayi gayi",0.027
2018,0,"MERLUZA DEL SUR O AUSTRAL","Merluccius australis",0.02193
2018,0,"OSTION DEL NORTE","Argopecten purpuratus",0.098
2018,0,"SALMON REY","Oncorhynchus tshawytscha",0.49298
2018,0,"TRUCHA ARCOIRIS","Oncorhynchus mykiss",0.16396
2018,1,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",70.75
2018,1,"ALGAS MIXTAS",NA,3.585
2018,1,"CAMARON ECUATORIANO O PENAEUE","Penaeus vannamei",2.2
2018,1,"CAMARON NAVAJA","Campylonotus semistriatus",0.55
2018,1,"CARACOL LOCATE","Thais chocolata",25.75802
2018,1,"CAROLA","Callophyllis variegata",3.585
2018,1,"CENTOLLON DEL NORTE","NA",1.1
2018,1,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",2089.14
2018,1,"ERIZO","Loxechinus albus",18.733
2018,1,"HUIRO","Macrocystis spp.",161.952
2018,1,"PULPO DEL NORTE","Octopus (vulgaris) mimus",25.028
2018,2,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",7540.5746
2018,2,"CHOLGA","Aulacomya ater",4.47174
2018,2,"CHORO","Choromytilus chorus",4.47174
2018,2,"COCHAYUYO","Durvillaea antarctica",39.188
2018,2,"HUIRO","Macrocystis spp.",53.316
2018,2,"JULIANA O TAWERA","Tawera gayi",2.12
2018,2,"PULPO DEL NORTE","Octopus (vulgaris) mimus",320.52113
2018,2,"SALMON REY","Oncorhynchus tshawytscha",24.09944
2018,3,"ABALON JAPONES","Haliotis discus hannai",7.0011
2018,3,"ABALON ROJO","Haliotis rufescens",57.78
2018,3,"ALGAS MIXTAS",NA,274.996
2018,3,"CAROLA","Callophyllis variegata",274.996
2018,3,"CENTOLLA","Lithodes santolla",12.22753
2018,3,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",14290.0037
2018,3,"CHICOREA DE MAR","Chondracanthus chamissoi",119
2018,3,"COCHAYUYO","Durvillaea antarctica",124.512
2018,3,"ERIZO","Loxechinus albus",3.257
2018,3,"HUIRO","Macrocystis spp.",264.49
2018,3,"JIBIA O CALAMAR ROJO","Dosidicus gigas",24.96
2018,3,"LAPA","Fissurella spp.",65.8398
2018,3,"LAPA BONETE","Fissurella costata",65.8398
2018,3,"LOCO","Concholepas concholepas",4.131
2018,3,"PELILLO","Gracilaria spp.",64.443
2018,3,"PULPO DEL NORTE","Octopus (vulgaris) mimus",25.2
2018,4,"ABALON ROJO","Haliotis rufescens",2.683
2018,4,"ALBACORA O PEZ ESPADA / IVI HEHEU","Xiphias gladius",88.778
2018,4,"ALGAS MIXTAS",NA,813.877
2018,4,"AZULEJO","Prionace glauca",0.043
2018,4,"BACALAO DE PROFUNDIDAD","Dissostichus eleginoides",14.23
2018,4,"CABALLA","Scomber japonicus",56.16
2018,4,"CAMARON NAILON","Heterocarpus reedi",223.74
2018,4,"CARACOL LOCATE","Thais chocolata",17.852
2018,4,"CAROLA","Callophyllis variegata",813.877
2018,4,"CENTOLLA","Lithodes santolla",0.39707
2018,4,"CHASCON O HUIRO NEGRO","Lessonia nigrescens",6351.0652
2018,4,"CHICOREA DE MAR","Chondracanthus chamissoi",250.028
2018,4,"COCHAYUYO","Durvillaea antarctica",110.059
2018,4,"COJINOBA DEL NORTE / PIAFRI","Seriolella violacea",28.08
2018,4,"COJINOBA DEL SUR O AZUL","Seriolella caerulea",28.08
2018,4,"COJINOBA MOTEADA","Seriolella punctata",28.08
2018,4,"HUIRO","Macrocystis spp.",173.2
2018,4,"JAIBA","Cancer spp.",0.108
2018,4,"JAIBA LIMON","Cancer porteri",0.108
2018,4,"JAIBA MARMOLA","Cancer edwardsi",0.108
