"species","region","tons","product","year"
"CABRILLA COMUN","XIV",0,"fish meal",2015
"JUREL","XIV",12,"fish meal",2015
"MACHUELO O TRITRE","XIV",4,"fish meal",2015
"MERLUZA DE COLA","XIV",0,"fish meal",2015
"MERLUZA DEL SUR O AUSTRAL","XIV",0,"fish meal",2015
"PAMPANITO","XIV",22,"fish meal",2015
"PEJERREY DE MAR","XIV",1,"fish meal",2015
"RONCACHO","XIV",0,"fish meal",2015
"SARDINA AUSTRAL","XIV",0,"fish meal",2015
"SARDINA COMUN","XIV",60454,"fish meal",2015
"SARDINA ESPANOLA","XIV",0,"fish meal",2015
"CALAMAR","XIV",0,"fish meal",2015
"JIBIA O CALAMAR ROJO","XIV",0,"fish meal",2015
"LANGOSTINO ENANO","XIV",0,"fish meal",2015
"AGUJILLA","X",0,"fish meal",2015
"ANCHOVETA","X",401,"fish meal",2015
"BACALADILLO O MOTE","X",4,"fish meal",2015
"CABALLA","X",0,"fish meal",2015
"CABINZA","X",0,"fish meal",2015
"CABRILLA COMUN","X",0,"fish meal",2015
"JUREL","X",0,"fish meal",2015
"MACHUELO O TRITRE","X",0,"fish meal",2015
"MERLUZA DE COLA","X",30,"fish meal",2015
"MERLUZA DEL SUR O AUSTRAL","X",14,"fish meal",2015
"PAMPANITO","X",3,"fish meal",2015
"PEJERREY DE MAR","X",0,"fish meal",2015
"RONCACHO","X",0,"fish meal",2015
"SARDINA AUSTRAL","X",23390,"fish meal",2015
"SARDINA COMUN","X",2485,"fish meal",2015
"SARDINA ESPANOLA","X",0,"fish meal",2015
"CALAMAR","X",0,"fish meal",2015
"JIBIA O CALAMAR ROJO","X",0,"fish meal",2015
"LANGOSTINO ENANO","X",71,"fish meal",2015
"AGUJILLA","XI",0,"fish meal",2015
"ANCHOVETA","XI",0,"fish meal",2015
"BACALADILLO O MOTE","XI",0,"fish meal",2015
"CABALLA","XI",0,"fish meal",2015
"CABINZA","XI",0,"fish meal",2015
"CABRILLA COMUN","XI",0,"fish meal",2015
"JUREL","XI",0,"fish meal",2015
"MACHUELO O TRITRE","XI",0,"fish meal",2015
"MERLUZA DE COLA","XI",0,"fish meal",2015
"MERLUZA DEL SUR O AUSTRAL","XI",0,"fish meal",2015
"PAMPANITO","XI",0,"fish meal",2015
"PEJERREY DE MAR","XI",0,"fish meal",2015
"RONCACHO","XI",0,"fish meal",2015
"SARDINA AUSTRAL","XI",4428,"fish meal",2015
"SARDINA COMUN","XI",0,"fish meal",2015
"SARDINA ESPANOLA","XI",0,"fish meal",2015
"CALAMAR","XI",0,"fish meal",2015
"JIBIA O CALAMAR ROJO","XI",0,"fish meal",2015
"LANGOSTINO ENANO","XI",0,"fish meal",2015
"AGUJILLA","XII",0,"fish meal",2015
"ANCHOVETA","XII",0,"fish meal",2015
"BACALADILLO O MOTE","XII",0,"fish meal",2015
"CABALLA","XII",0,"fish meal",2015
"CABINZA","XII",0,"fish meal",2015
"CABRILLA COMUN","XII",0,"fish meal",2015
"JUREL","XII",0,"fish meal",2015
"MACHUELO O TRITRE","XII",0,"fish meal",2015
"MERLUZA DE COLA","XII",0,"fish meal",2015
"MERLUZA DEL SUR O AUSTRAL","XII",0,"fish meal",2015
"PAMPANITO","XII",0,"fish meal",2015
"PEJERREY DE MAR","XII",0,"fish meal",2015
"RONCACHO","XII",0,"fish meal",2015
"SARDINA AUSTRAL","XII",0,"fish meal",2015
"SARDINA COMUN","XII",0,"fish meal",2015
"SARDINA ESPANOLA","XII",0,"fish meal",2015
"CALAMAR","XII",0,"fish meal",2015
"JIBIA O CALAMAR ROJO","XII",0,"fish meal",2015
"LANGOSTINO ENANO","XII",0,"fish meal",2015
"AGUJILLA","RM",0,"fish meal",2015
"ANCHOVETA","RM",0,"fish meal",2015
"BACALADILLO O MOTE","RM",0,"fish meal",2015
"CABALLA","RM",0,"fish meal",2015
"CABINZA","RM",0,"fish meal",2015
"CABRILLA COMUN","RM",0,"fish meal",2015
"JUREL","RM",0,"fish meal",2015
"MACHUELO O TRITRE","RM",0,"fish meal",2015
"MERLUZA DE COLA","RM",0,"fish meal",2015
"MERLUZA DEL SUR O AUSTRAL","RM",0,"fish meal",2015
"PAMPANITO","RM",0,"fish meal",2015
"PEJERREY DE MAR","RM",0,"fish meal",2015
"RONCACHO","RM",0,"fish meal",2015
"SARDINA AUSTRAL","RM",0,"fish meal",2015
"SARDINA COMUN","RM",0,"fish meal",2015
"SARDINA ESPANOLA","RM",0,"fish meal",2015
"CALAMAR","RM",0,"fish meal",2015
"JIBIA O CALAMAR ROJO","RM",0,"fish meal",2015
"LANGOSTINO ENANO","RM",0,"fish meal",2015
"AGUJILLA","XV",3,"fish meal",2016
"ANCHOVETA","XV",78022,"fish meal",2016
"BACALADILLO O MOTE","XV",0,"fish meal",2016
"BONITO","XV",0,"fish meal",2016
"CABALLA","XV",369,"fish meal",2016
"CHANCHARRO","XV",0,"fish meal",2016
"JUREL","XV",558,"fish meal",2016
"MACHUELO O TRITRE","XV",85,"fish meal",2016
"MERLUZA COMUN","XV",0,"fish meal",2016
"MERLUZA DE COLA","XV",0,"fish meal",2016
"PAMPANITO","XV",0,"fish meal",2016
"RONCACHO","XV",74,"fish meal",2016
"SARDINA AUSTRAL","XV",0,"fish meal",2016
"SARDINA COMUN","XV",0,"fish meal",2016
"SARDINA ESPANOLA","XV",0,"fish meal",2016
"SIERRA","XV",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","XV",0,"fish meal",2016
"LANGOSTINO ENANO","XV",129,"fish meal",2016
"AGUJILLA","I",161,"fish meal",2016
"ANCHOVETA","I",112885,"fish meal",2016
"BACALADILLO O MOTE","I",0,"fish meal",2016
"BONITO","I",1,"fish meal",2016
"CABALLA","I",2646,"fish meal",2016
"CHANCHARRO","I",0,"fish meal",2016
"JUREL","I",16298,"fish meal",2016
"MACHUELO O TRITRE","I",0,"fish meal",2016
"MERLUZA COMUN","I",0,"fish meal",2016
"MERLUZA DE COLA","I",0,"fish meal",2016
"PAMPANITO","I",0,"fish meal",2016
"RONCACHO","I",0,"fish meal",2016
"SARDINA AUSTRAL","I",0,"fish meal",2016
"SARDINA COMUN","I",0,"fish meal",2016
"SARDINA ESPANOLA","I",0,"fish meal",2016
"SIERRA","I",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","I",3,"fish meal",2016
"LANGOSTINO ENANO","I",49,"fish meal",2016
"AGUJILLA","II",74,"fish meal",2016
"ANCHOVETA","II",42745,"fish meal",2016
"BACALADILLO O MOTE","II",0,"fish meal",2016
"BONITO","II",63,"fish meal",2016
"CABALLA","II",343,"fish meal",2016
"CHANCHARRO","II",0,"fish meal",2016
"JUREL","II",7582,"fish meal",2016
"MACHUELO O TRITRE","II",0,"fish meal",2016
"MERLUZA COMUN","II",0,"fish meal",2016
"MERLUZA DE COLA","II",0,"fish meal",2016
"PAMPANITO","II",0,"fish meal",2016
"RONCACHO","II",0,"fish meal",2016
"SARDINA AUSTRAL","II",0,"fish meal",2016
"SARDINA COMUN","II",0,"fish meal",2016
"SARDINA ESPANOLA","II",0,"fish meal",2016
"SIERRA","II",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","II",0,"fish meal",2016
"LANGOSTINO ENANO","II",0,"fish meal",2016
"AGUJILLA","III",0,"fish meal",2016
"ANCHOVETA","III",19424,"fish meal",2016
"BACALADILLO O MOTE","III",480,"fish meal",2016
"BONITO","III",0,"fish meal",2016
"CABALLA","III",17340,"fish meal",2016
"CHANCHARRO","III",0,"fish meal",2016
"JUREL","III",7360,"fish meal",2016
"MACHUELO O TRITRE","III",0,"fish meal",2016
"MERLUZA COMUN","III",0,"fish meal",2016
"MERLUZA DE COLA","III",0,"fish meal",2016
"PAMPANITO","III",0,"fish meal",2016
"RONCACHO","III",0,"fish meal",2016
"SARDINA AUSTRAL","III",0,"fish meal",2016
"SARDINA COMUN","III",0,"fish meal",2016
"SARDINA ESPANOLA","III",0,"fish meal",2016
"SIERRA","III",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","III",11,"fish meal",2016
"LANGOSTINO ENANO","III",0,"fish meal",2016
"AGUJILLA","IV",0,"fish meal",2016
"ANCHOVETA","IV",1370,"fish meal",2016
"BACALADILLO O MOTE","IV",0,"fish meal",2016
"BONITO","IV",0,"fish meal",2016
"CABALLA","IV",6645,"fish meal",2016
"CHANCHARRO","IV",0,"fish meal",2016
"JUREL","IV",10847,"fish meal",2016
"MACHUELO O TRITRE","IV",1000,"fish meal",2016
"MERLUZA COMUN","IV",0,"fish meal",2016
"MERLUZA DE COLA","IV",0,"fish meal",2016
"PAMPANITO","IV",0,"fish meal",2016
"RONCACHO","IV",0,"fish meal",2016
"SARDINA AUSTRAL","IV",0,"fish meal",2016
"SARDINA COMUN","IV",0,"fish meal",2016
"SARDINA ESPANOLA","IV",65,"fish meal",2016
"SIERRA","IV",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","IV",0,"fish meal",2016
"LANGOSTINO ENANO","IV",0,"fish meal",2016
"AGUJILLA","V",0,"fish meal",2016
"ANCHOVETA","V",1639,"fish meal",2016
"BACALADILLO O MOTE","V",1,"fish meal",2016
"BONITO","V",0,"fish meal",2016
"CABALLA","V",0,"fish meal",2016
"CHANCHARRO","V",0,"fish meal",2016
"JUREL","V",4,"fish meal",2016
"MACHUELO O TRITRE","V",0,"fish meal",2016
"MERLUZA COMUN","V",0,"fish meal",2016
"MERLUZA DE COLA","V",0,"fish meal",2016
"PAMPANITO","V",0,"fish meal",2016
"RONCACHO","V",0,"fish meal",2016
"SARDINA AUSTRAL","V",0,"fish meal",2016
"SARDINA COMUN","V",4872,"fish meal",2016
"SARDINA ESPANOLA","V",0,"fish meal",2016
"SIERRA","V",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","V",0,"fish meal",2016
"LANGOSTINO ENANO","V",0,"fish meal",2016
"AGUJILLA","VI",0,"fish meal",2016
"ANCHOVETA","VI",0,"fish meal",2016
"BACALADILLO O MOTE","VI",0,"fish meal",2016
"BONITO","VI",0,"fish meal",2016
"CABALLA","VI",0,"fish meal",2016
"CHANCHARRO","VI",0,"fish meal",2016
"JUREL","VI",0,"fish meal",2016
"MACHUELO O TRITRE","VI",0,"fish meal",2016
"MERLUZA COMUN","VI",0,"fish meal",2016
"MERLUZA DE COLA","VI",0,"fish meal",2016
"PAMPANITO","VI",0,"fish meal",2016
"RONCACHO","VI",0,"fish meal",2016
"SARDINA AUSTRAL","VI",0,"fish meal",2016
"SARDINA COMUN","VI",0,"fish meal",2016
"SARDINA ESPANOLA","VI",0,"fish meal",2016
"SIERRA","VI",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","VI",0,"fish meal",2016
"LANGOSTINO ENANO","VI",0,"fish meal",2016
"AGUJILLA","VII",0,"fish meal",2016
"ANCHOVETA","VII",0,"fish meal",2016
"BACALADILLO O MOTE","VII",0,"fish meal",2016
"BONITO","VII",0,"fish meal",2016
"CABALLA","VII",0,"fish meal",2016
"CHANCHARRO","VII",0,"fish meal",2016
"JUREL","VII",0,"fish meal",2016
"MACHUELO O TRITRE","VII",0,"fish meal",2016
"MERLUZA COMUN","VII",0,"fish meal",2016
"MERLUZA DE COLA","VII",0,"fish meal",2016
"PAMPANITO","VII",0,"fish meal",2016
"RONCACHO","VII",0,"fish meal",2016
"SARDINA AUSTRAL","VII",0,"fish meal",2016
"SARDINA COMUN","VII",0,"fish meal",2016
"SARDINA ESPANOLA","VII",0,"fish meal",2016
"SIERRA","VII",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","VII",0,"fish meal",2016
"LANGOSTINO ENANO","VII",0,"fish meal",2016
"AGUJILLA","VIII",5,"fish meal",2016
"ANCHOVETA","VIII",65873,"fish meal",2016
"BACALADILLO O MOTE","VIII",19345,"fish meal",2016
"BONITO","VIII",0,"fish meal",2016
"CABALLA","VIII",20135,"fish meal",2016
"CHANCHARRO","VIII",1,"fish meal",2016
"JUREL","VIII",112141,"fish meal",2016
"MACHUELO O TRITRE","VIII",7831,"fish meal",2016
"MERLUZA COMUN","VIII",0,"fish meal",2016
"MERLUZA DE COLA","VIII",0,"fish meal",2016
"PAMPANITO","VIII",8960,"fish meal",2016
"RONCACHO","VIII",0,"fish meal",2016
"SARDINA AUSTRAL","VIII",1573,"fish meal",2016
"SARDINA COMUN","VIII",202316,"fish meal",2016
"SARDINA ESPANOLA","VIII",0,"fish meal",2016
"SIERRA","VIII",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","VIII",110,"fish meal",2016
"LANGOSTINO ENANO","VIII",0,"fish meal",2016
"AGUJILLA","IX",0,"fish meal",2016
"ANCHOVETA","IX",0,"fish meal",2016
"BACALADILLO O MOTE","IX",0,"fish meal",2016
"BONITO","IX",0,"fish meal",2016
"CABALLA","IX",0,"fish meal",2016
"CHANCHARRO","IX",0,"fish meal",2016
"JUREL","IX",0,"fish meal",2016
"MACHUELO O TRITRE","IX",0,"fish meal",2016
"MERLUZA COMUN","IX",0,"fish meal",2016
"MERLUZA DE COLA","IX",0,"fish meal",2016
"PAMPANITO","IX",0,"fish meal",2016
"RONCACHO","IX",0,"fish meal",2016
"SARDINA AUSTRAL","IX",0,"fish meal",2016
"SARDINA COMUN","IX",0,"fish meal",2016
"SARDINA ESPANOLA","IX",0,"fish meal",2016
"SIERRA","IX",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","IX",0,"fish meal",2016
"LANGOSTINO ENANO","IX",0,"fish meal",2016
"AGUJILLA","XIV",0,"fish meal",2016
"ANCHOVETA","XIV",4638,"fish meal",2016
"BACALADILLO O MOTE","XIV",120,"fish meal",2016
"BONITO","XIV",0,"fish meal",2016
"CABALLA","XIV",0,"fish meal",2016
"CHANCHARRO","XIV",0,"fish meal",2016
"JUREL","XIV",0,"fish meal",2016
"MACHUELO O TRITRE","XIV",0,"fish meal",2016
"MERLUZA COMUN","XIV",5,"fish meal",2016
"MERLUZA DE COLA","XIV",0,"fish meal",2016
"PAMPANITO","XIV",180,"fish meal",2016
"RONCACHO","XIV",0,"fish meal",2016
"SARDINA AUSTRAL","XIV",291,"fish meal",2016
"SARDINA COMUN","XIV",66963,"fish meal",2016
"SARDINA ESPANOLA","XIV",0,"fish meal",2016
"SIERRA","XIV",1,"fish meal",2016
"JIBIA O CALAMAR ROJO","XIV",0,"fish meal",2016
"LANGOSTINO ENANO","XIV",0,"fish meal",2016
"AGUJILLA","X",0,"fish meal",2016
"ANCHOVETA","X",1175,"fish meal",2016
"BACALADILLO O MOTE","X",5,"fish meal",2016
"BONITO","X",0,"fish meal",2016
"CABALLA","X",0,"fish meal",2016
"CHANCHARRO","X",0,"fish meal",2016
"JUREL","X",32,"fish meal",2016
"MACHUELO O TRITRE","X",0,"fish meal",2016
"MERLUZA COMUN","X",0,"fish meal",2016
"MERLUZA DE COLA","X",19,"fish meal",2016
"PAMPANITO","X",0,"fish meal",2016
"RONCACHO","X",0,"fish meal",2016
"SARDINA AUSTRAL","X",15638,"fish meal",2016
"SARDINA COMUN","X",4276,"fish meal",2016
"SARDINA ESPANOLA","X",0,"fish meal",2016
"SIERRA","X",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","X",0,"fish meal",2016
"LANGOSTINO ENANO","X",0,"fish meal",2016
"AGUJILLA","XI",0,"fish meal",2016
"ANCHOVETA","XI",0,"fish meal",2016
"BACALADILLO O MOTE","XI",0,"fish meal",2016
"BONITO","XI",0,"fish meal",2016
"CABALLA","XI",0,"fish meal",2016
"CHANCHARRO","XI",0,"fish meal",2016
"JUREL","XI",0,"fish meal",2016
"MACHUELO O TRITRE","XI",0,"fish meal",2016
"MERLUZA COMUN","XI",0,"fish meal",2016
"MERLUZA DE COLA","XI",0,"fish meal",2016
"PAMPANITO","XI",0,"fish meal",2016
"RONCACHO","XI",0,"fish meal",2016
"SARDINA AUSTRAL","XI",3250,"fish meal",2016
"SARDINA COMUN","XI",0,"fish meal",2016
"SARDINA ESPANOLA","XI",0,"fish meal",2016
"SIERRA","XI",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","XI",0,"fish meal",2016
"LANGOSTINO ENANO","XI",0,"fish meal",2016
"AGUJILLA","XII",0,"fish meal",2016
"ANCHOVETA","XII",0,"fish meal",2016
"BACALADILLO O MOTE","XII",0,"fish meal",2016
"BONITO","XII",0,"fish meal",2016
"CABALLA","XII",0,"fish meal",2016
"CHANCHARRO","XII",0,"fish meal",2016
"JUREL","XII",0,"fish meal",2016
"MACHUELO O TRITRE","XII",0,"fish meal",2016
"MERLUZA COMUN","XII",0,"fish meal",2016
"MERLUZA DE COLA","XII",0,"fish meal",2016
"PAMPANITO","XII",0,"fish meal",2016
"RONCACHO","XII",0,"fish meal",2016
"SARDINA AUSTRAL","XII",0,"fish meal",2016
"SARDINA COMUN","XII",0,"fish meal",2016
"SARDINA ESPANOLA","XII",0,"fish meal",2016
"SIERRA","XII",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","XII",0,"fish meal",2016
"LANGOSTINO ENANO","XII",0,"fish meal",2016
"AGUJILLA","RM",0,"fish meal",2016
"ANCHOVETA","RM",0,"fish meal",2016
"BACALADILLO O MOTE","RM",0,"fish meal",2016
"BONITO","RM",0,"fish meal",2016
"CABALLA","RM",0,"fish meal",2016
"CHANCHARRO","RM",0,"fish meal",2016
"JUREL","RM",0,"fish meal",2016
"MACHUELO O TRITRE","RM",0,"fish meal",2016
"MERLUZA COMUN","RM",0,"fish meal",2016
"MERLUZA DE COLA","RM",0,"fish meal",2016
"PAMPANITO","RM",0,"fish meal",2016
"RONCACHO","RM",0,"fish meal",2016
"SARDINA AUSTRAL","RM",0,"fish meal",2016
"SARDINA COMUN","RM",0,"fish meal",2016
"SARDINA ESPANOLA","RM",0,"fish meal",2016
"SIERRA","RM",0,"fish meal",2016
"JIBIA O CALAMAR ROJO","RM",0,"fish meal",2016
"LANGOSTINO ENANO","RM",0,"fish meal",2016
"AGUJILLA","XV",4,"fish meal",2017
"ANCHOVETA","XV",143014,"fish meal",2017
"APANADO","XV",0,"fish meal",2017
"BACALADILLO O MOTE","XV",0,"fish meal",2017
"BONITO","XV",0,"fish meal",2017
"CABALLA","XV",489,"fish meal",2017
"CABINZA","XV",0,"fish meal",2017
"CABRILLA COMUN","XV",0,"fish meal",2017
"JUREL","XV",1599,"fish meal",2017
"MACHUELO O TRITRE","XV",3,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","XV",0,"fish meal",2017
"PAMPANITO","XV",0,"fish meal",2017
"RONCACHO","XV",57,"fish meal",2017
"SARDINA AUSTRAL","XV",0,"fish meal",2017
"SARDINA COMUN","XV",0,"fish meal",2017
"SARDINA ESPANOLA","XV",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","XV",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","XV",0,"fish meal",2017
"LANGOSTINO ENANO","XV",229,"fish meal",2017
"AGUJILLA","I",8,"fish meal",2017
"ANCHOVETA","I",318686,"fish meal",2017
"APANADO","I",0,"fish meal",2017
"BACALADILLO O MOTE","I",78,"fish meal",2017
"BONITO","I",0,"fish meal",2017
"CABALLA","I",15870,"fish meal",2017
"CABINZA","I",0,"fish meal",2017
"CABRILLA COMUN","I",0,"fish meal",2017
"JUREL","I",18741,"fish meal",2017
"MACHUELO O TRITRE","I",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","I",0,"fish meal",2017
"PAMPANITO","I",0,"fish meal",2017
"RONCACHO","I",0,"fish meal",2017
"SARDINA AUSTRAL","I",0,"fish meal",2017
"SARDINA COMUN","I",0,"fish meal",2017
"SARDINA ESPANOLA","I",32,"fish meal",2017
"JIBIA O CALAMAR ROJO","I",25,"fish meal",2017
"LANGOSTINO DE LOS CANALES","I",0,"fish meal",2017
"LANGOSTINO ENANO","I",399,"fish meal",2017
"AGUJILLA","II",6,"fish meal",2017
"ANCHOVETA","II",89604,"fish meal",2017
"APANADO","II",14,"fish meal",2017
"BACALADILLO O MOTE","II",16,"fish meal",2017
"BONITO","II",19,"fish meal",2017
"CABALLA","II",10267,"fish meal",2017
"CABINZA","II",4,"fish meal",2017
"CABRILLA COMUN","II",0,"fish meal",2017
"JUREL","II",14662,"fish meal",2017
"MACHUELO O TRITRE","II",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","II",0,"fish meal",2017
"PAMPANITO","II",0,"fish meal",2017
"RONCACHO","II",0,"fish meal",2017
"SARDINA AUSTRAL","II",0,"fish meal",2017
"SARDINA COMUN","II",0,"fish meal",2017
"SARDINA ESPANOLA","II",369,"fish meal",2017
"JIBIA O CALAMAR ROJO","II",16,"fish meal",2017
"LANGOSTINO DE LOS CANALES","II",0,"fish meal",2017
"LANGOSTINO ENANO","II",1,"fish meal",2017
"AGUJILLA","III",0,"fish meal",2017
"ANCHOVETA","III",4996,"fish meal",2017
"APANADO","III",0,"fish meal",2017
"BACALADILLO O MOTE","III",18,"fish meal",2017
"BONITO","III",0,"fish meal",2017
"CABALLA","III",18625,"fish meal",2017
"CABINZA","III",0,"fish meal",2017
"CABRILLA COMUN","III",0,"fish meal",2017
"JUREL","III",11379,"fish meal",2017
"MACHUELO O TRITRE","III",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","III",0,"fish meal",2017
"PAMPANITO","III",0,"fish meal",2017
"RONCACHO","III",0,"fish meal",2017
"SARDINA AUSTRAL","III",0,"fish meal",2017
"SARDINA COMUN","III",0,"fish meal",2017
"SARDINA ESPANOLA","III",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","III",2,"fish meal",2017
"LANGOSTINO DE LOS CANALES","III",0,"fish meal",2017
"LANGOSTINO ENANO","III",0,"fish meal",2017
"AGUJILLA","IV",0,"fish meal",2017
"ANCHOVETA","IV",11478,"fish meal",2017
"APANADO","IV",0,"fish meal",2017
"BACALADILLO O MOTE","IV",75,"fish meal",2017
"BONITO","IV",0,"fish meal",2017
"CABALLA","IV",1876,"fish meal",2017
"CABINZA","IV",0,"fish meal",2017
"CABRILLA COMUN","IV",0,"fish meal",2017
"JUREL","IV",2080,"fish meal",2017
"MACHUELO O TRITRE","IV",2142,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","IV",0,"fish meal",2017
"PAMPANITO","IV",10,"fish meal",2017
"RONCACHO","IV",0,"fish meal",2017
"SARDINA AUSTRAL","IV",0,"fish meal",2017
"SARDINA COMUN","IV",0,"fish meal",2017
"SARDINA ESPANOLA","IV",56,"fish meal",2017
"JIBIA O CALAMAR ROJO","IV",4,"fish meal",2017
"LANGOSTINO DE LOS CANALES","IV",0,"fish meal",2017
"LANGOSTINO ENANO","IV",0,"fish meal",2017
"AGUJILLA","V",0,"fish meal",2017
"ANCHOVETA","V",3681,"fish meal",2017
"APANADO","V",0,"fish meal",2017
"BACALADILLO O MOTE","V",0,"fish meal",2017
"BONITO","V",0,"fish meal",2017
"CABALLA","V",25,"fish meal",2017
"CABINZA","V",0,"fish meal",2017
"CABRILLA COMUN","V",0,"fish meal",2017
"JUREL","V",149,"fish meal",2017
"MACHUELO O TRITRE","V",214,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","V",0,"fish meal",2017
"PAMPANITO","V",13,"fish meal",2017
"RONCACHO","V",0,"fish meal",2017
"SARDINA AUSTRAL","V",0,"fish meal",2017
"SARDINA COMUN","V",3179,"fish meal",2017
"SARDINA ESPANOLA","V",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","V",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","V",0,"fish meal",2017
"LANGOSTINO ENANO","V",0,"fish meal",2017
"AGUJILLA","VI",0,"fish meal",2017
"ANCHOVETA","VI",0,"fish meal",2017
"APANADO","VI",0,"fish meal",2017
"BACALADILLO O MOTE","VI",0,"fish meal",2017
"BONITO","VI",0,"fish meal",2017
"CABALLA","VI",0,"fish meal",2017
"CABINZA","VI",0,"fish meal",2017
"CABRILLA COMUN","VI",0,"fish meal",2017
"JUREL","VI",0,"fish meal",2017
"MACHUELO O TRITRE","VI",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","VI",0,"fish meal",2017
"PAMPANITO","VI",0,"fish meal",2017
"RONCACHO","VI",0,"fish meal",2017
"SARDINA AUSTRAL","VI",0,"fish meal",2017
"SARDINA COMUN","VI",0,"fish meal",2017
"SARDINA ESPANOLA","VI",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","VI",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","VI",0,"fish meal",2017
"LANGOSTINO ENANO","VI",0,"fish meal",2017
"AGUJILLA","VII",0,"fish meal",2017
"ANCHOVETA","VII",0,"fish meal",2017
"APANADO","VII",0,"fish meal",2017
"BACALADILLO O MOTE","VII",0,"fish meal",2017
"BONITO","VII",0,"fish meal",2017
"CABALLA","VII",0,"fish meal",2017
"CABINZA","VII",0,"fish meal",2017
"CABRILLA COMUN","VII",0,"fish meal",2017
"JUREL","VII",0,"fish meal",2017
"MACHUELO O TRITRE","VII",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","VII",0,"fish meal",2017
"PAMPANITO","VII",0,"fish meal",2017
"RONCACHO","VII",0,"fish meal",2017
"SARDINA AUSTRAL","VII",0,"fish meal",2017
"SARDINA COMUN","VII",0,"fish meal",2017
"SARDINA ESPANOLA","VII",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","VII",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","VII",0,"fish meal",2017
"LANGOSTINO ENANO","VII",0,"fish meal",2017
"AGUJILLA","VIII",0,"fish meal",2017
"ANCHOVETA","VIII",48451,"fish meal",2017
"APANADO","VIII",0,"fish meal",2017
"BACALADILLO O MOTE","VIII",56919,"fish meal",2017
"BONITO","VIII",0,"fish meal",2017
"CABALLA","VIII",14257,"fish meal",2017
"CABINZA","VIII",0,"fish meal",2017
"CABRILLA COMUN","VIII",5,"fish meal",2017
"JUREL","VIII",103921,"fish meal",2017
"MACHUELO O TRITRE","VIII",27646,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","VIII",0,"fish meal",2017
"PAMPANITO","VIII",22349,"fish meal",2017
"RONCACHO","VIII",0,"fish meal",2017
"SARDINA AUSTRAL","VIII",1085,"fish meal",2017
"SARDINA COMUN","VIII",280470,"fish meal",2017
"SARDINA ESPANOLA","VIII",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","VIII",41,"fish meal",2017
"LANGOSTINO DE LOS CANALES","VIII",0,"fish meal",2017
"LANGOSTINO ENANO","VIII",0,"fish meal",2017
"AGUJILLA","IX",0,"fish meal",2017
"ANCHOVETA","IX",0,"fish meal",2017
"APANADO","IX",0,"fish meal",2017
"BACALADILLO O MOTE","IX",0,"fish meal",2017
"BONITO","IX",0,"fish meal",2017
"CABALLA","IX",0,"fish meal",2017
"CABINZA","IX",0,"fish meal",2017
"CABRILLA COMUN","IX",0,"fish meal",2017
"JUREL","IX",0,"fish meal",2017
"MACHUELO O TRITRE","IX",0,"fish meal",2017
"MORTALIDAD DE SALMONIDEOS","IX",0,"fish meal",2017
"PAMPANITO","IX",0,"fish meal",2017
"RONCACHO","IX",0,"fish meal",2017
"SARDINA AUSTRAL","IX",0,"fish meal",2017
"SARDINA COMUN","IX",0,"fish meal",2017
"SARDINA ESPANOLA","IX",0,"fish meal",2017
"JIBIA O CALAMAR ROJO","IX",0,"fish meal",2017
"LANGOSTINO DE LOS CANALES","IX",0,"fish meal",2017
"LANGOSTINO ENANO","IX",0,"fish meal",2017
"AGUJILLA","XIV",0,"fish meal",2017
"ANCHOVETA","XIV",2144,"fish meal",2017
"APANADO","XIV",0,"fish meal",2017
"BACALADILLO O MOTE","XIV",2131,"fish meal",2017
"BONITO","XIV",0,"fish meal",2017
"CABALLA","XIV",0,"fish meal",2017
