"","subsector","species","region","international_waters","tons"
"1958","artisanal","PICHIBUENO","VIII",0,NA
"1959","artisanal","PICHIBUENO","X",0,NA
"1960","artisanal","PICHIBUENO","XI",0,NA
"1961","artisanal","PICHIBUENO","XII",0,NA
"1962","artisanal","PICHIBUENO","XIV",0,NA
"1963","artisanal","PICHIBUENO","XV",0,4
"1964","artisanal","PICOROCO","I",0,NA
"1965","artisanal","PICOROCO","II",0,NA
"1966","artisanal","PICOROCO","III",0,1
"1967","artisanal","PICOROCO","IV",0,9.5
"1968","artisanal","PICOROCO","IX",0,NA
"1969","artisanal","PICOROCO","V",0,23.5
"1970","artisanal","PICOROCO","VI",0,NA
"1971","artisanal","PICOROCO","VII",0,NA
"1972","artisanal","PICOROCO","VIII",0,62.25
"1973","artisanal","PICOROCO","X",0,95.75
"1974","artisanal","PICOROCO","XI",0,2
"1975","artisanal","PICOROCO","XII",0,NA
"1976","artisanal","PICOROCO","XIV",0,NA
"1977","artisanal","PICOROCO","XV",0,NA
"1978","artisanal","PIURE","I",0,111
"1979","artisanal","PIURE","II",0,12.5
"1980","artisanal","PIURE","III",0,49
"1981","artisanal","PIURE","IV",0,38.25
"1982","artisanal","PIURE","IX",0,1.25
"1983","artisanal","PIURE","V",0,2.5
"1984","artisanal","PIURE","VI",0,77
"1985","artisanal","PIURE","VII",0,135.75
"1986","artisanal","PIURE","VIII",0,357.75
"1987","artisanal","PIURE","X",0,1214
"1988","artisanal","PIURE","XI",0,2
"1989","artisanal","PIURE","XII",0,NA
"1990","artisanal","PIURE","XIV",0,72.25
"1991","artisanal","PIURE","XV",0,69
"1992","artisanal","PULGA SALTARINA O GAMBITA","I",0,NA
"1993","artisanal","PULGA SALTARINA O GAMBITA","II",0,NA
"1994","artisanal","PULGA SALTARINA O GAMBITA","III",0,NA
"1995","artisanal","PULGA SALTARINA O GAMBITA","IV",0,NA
"1996","artisanal","PULGA SALTARINA O GAMBITA","IX",0,NA
"1997","artisanal","PULGA SALTARINA O GAMBITA","V",0,NA
"1998","artisanal","PULGA SALTARINA O GAMBITA","VI",0,1.75
"1999","artisanal","PULGA SALTARINA O GAMBITA","VII",0,NA
"2000","artisanal","PULGA SALTARINA O GAMBITA","VIII",0,NA
"2001","artisanal","PULGA SALTARINA O GAMBITA","X",0,NA
"2002","artisanal","PULGA SALTARINA O GAMBITA","XI",0,NA
"2003","artisanal","PULGA SALTARINA O GAMBITA","XII",0,NA
"2004","artisanal","PULGA SALTARINA O GAMBITA","XIV",0,6.75
"2005","artisanal","PULGA SALTARINA O GAMBITA","XV",0,NA
"2006","artisanal","PULPO DE JUAN FERNANDEZ","I",0,NA
"2007","artisanal","PULPO DE JUAN FERNANDEZ","II",0,NA
"2008","artisanal","PULPO DE JUAN FERNANDEZ","III",0,NA
"2009","artisanal","PULPO DE JUAN FERNANDEZ","IV",0,NA
"2010","artisanal","PULPO DE JUAN FERNANDEZ","IX",0,NA
"2011","artisanal","PULPO DE JUAN FERNANDEZ","V",0,2.33333333333333
"2012","artisanal","PULPO DE JUAN FERNANDEZ","VI",0,NA
"2013","artisanal","PULPO DE JUAN FERNANDEZ","VII",0,NA
"2014","artisanal","PULPO DE JUAN FERNANDEZ","VIII",0,NA
"2015","artisanal","PULPO DE JUAN FERNANDEZ","X",0,NA
"2016","artisanal","PULPO DE JUAN FERNANDEZ","XI",0,NA
"2017","artisanal","PULPO DE JUAN FERNANDEZ","XII",0,NA
"2018","artisanal","PULPO DE JUAN FERNANDEZ","XIV",0,NA
"2019","artisanal","PULPO DE JUAN FERNANDEZ","XV",0,NA
"2020","artisanal","PULPO DEL NORTE","I",0,427.25
"2021","artisanal","PULPO DEL NORTE","II",0,1198.5
"2022","artisanal","PULPO DEL NORTE","III",0,14.5
"2023","artisanal","PULPO DEL NORTE","IV",0,NA
"2024","artisanal","PULPO DEL NORTE","IX",0,NA
"2025","artisanal","PULPO DEL NORTE","V",0,NA
"2026","artisanal","PULPO DEL NORTE","VI",0,NA
"2027","artisanal","PULPO DEL NORTE","VII",0,NA
"2028","artisanal","PULPO DEL NORTE","VIII",0,NA
"2029","artisanal","PULPO DEL NORTE","X",0,NA
"2030","artisanal","PULPO DEL NORTE","XI",0,NA
"2031","artisanal","PULPO DEL NORTE","XII",0,NA
"2032","artisanal","PULPO DEL NORTE","XIV",0,NA
"2033","artisanal","PULPO DEL NORTE","XV",0,18.25
"2034","artisanal","PULPO DEL SUR","I",0,NA
"2035","artisanal","PULPO DEL SUR","II",0,NA
"2036","artisanal","PULPO DEL SUR","III",0,NA
"2037","artisanal","PULPO DEL SUR","IV",0,NA
"2038","artisanal","PULPO DEL SUR","IX",0,NA
"2039","artisanal","PULPO DEL SUR","V",0,NA
"2040","artisanal","PULPO DEL SUR","VI",0,NA
"2041","artisanal","PULPO DEL SUR","VII",0,NA
"2042","artisanal","PULPO DEL SUR","VIII",0,NA
"2043","artisanal","PULPO DEL SUR","X",0,634.25
"2044","artisanal","PULPO DEL SUR","XI",0,5
"2045","artisanal","PULPO DEL SUR","XII",0,1
"2046","artisanal","PULPO DEL SUR","XIV",0,NA
"2047","artisanal","PULPO DEL SUR","XV",0,NA
"2048","artisanal","PUYE","I",0,NA
"2049","artisanal","PUYE","II",0,NA
"2050","artisanal","PUYE","III",0,NA
"2051","artisanal","PUYE","IV",0,NA
"2052","artisanal","PUYE","IX",0,NA
"2053","artisanal","PUYE","V",0,NA
"2054","artisanal","PUYE","VI",0,NA
"2055","artisanal","PUYE","VII",0,NA
"2056","artisanal","PUYE","VIII",0,NA
"2057","artisanal","PUYE","X",0,NA
"2058","artisanal","PUYE","XI",0,1
"2059","artisanal","PUYE","XII",0,NA
"2060","artisanal","PUYE","XIV",0,NA
"2061","artisanal","PUYE","XV",0,NA
"2062","artisanal","RAYA ESPINOSA","I",0,NA
"2063","artisanal","RAYA ESPINOSA","II",0,NA
"2064","artisanal","RAYA ESPINOSA","III",0,NA
"2065","artisanal","RAYA ESPINOSA","IV",0,NA
"2066","artisanal","RAYA ESPINOSA","IX",0,NA
"2067","artisanal","RAYA ESPINOSA","V",0,9
"2068","artisanal","RAYA ESPINOSA","VI",0,NA
"2069","artisanal","RAYA ESPINOSA","VII",0,2
"2070","artisanal","RAYA ESPINOSA","VIII",0,NA
"2071","artisanal","RAYA ESPINOSA","X",0,14
"2072","artisanal","RAYA ESPINOSA","XI",0,1
"2073","artisanal","RAYA ESPINOSA","XII",0,4
"2074","artisanal","RAYA ESPINOSA","XIV",0,1
"2075","artisanal","RAYA ESPINOSA","XV",0,NA
"2076","artisanal","RAYA VOLANTIN","I",0,NA
"2077","artisanal","RAYA VOLANTIN","II",0,NA
"2078","artisanal","RAYA VOLANTIN","III",0,NA
"2079","artisanal","RAYA VOLANTIN","IV",0,NA
"2080","artisanal","RAYA VOLANTIN","IX",0,NA
"2081","artisanal","RAYA VOLANTIN","V",0,18
"2082","artisanal","RAYA VOLANTIN","VI",0,NA
"2083","artisanal","RAYA VOLANTIN","VII",0,6
"2084","artisanal","RAYA VOLANTIN","VIII",0,14
"2085","artisanal","RAYA VOLANTIN","X",0,232
"2086","artisanal","RAYA VOLANTIN","XI",0,19.25
"2087","artisanal","RAYA VOLANTIN","XII",0,13.5
"2088","artisanal","RAYA VOLANTIN","XIV",0,8
"2089","artisanal","RAYA VOLANTIN","XV",0,NA
"2090","artisanal","REINETA","I",0,NA
"2091","artisanal","REINETA","II",0,NA
"2092","artisanal","REINETA","III",0,NA
"2093","artisanal","REINETA","IV",0,NA
"2094","artisanal","REINETA","IX",0,347.75
"2095","artisanal","REINETA","V",0,10.25
"2096","artisanal","REINETA","VI",0,5.5
"2097","artisanal","REINETA","VII",0,1363.75
"2098","artisanal","REINETA","VIII",0,18725
"2099","artisanal","REINETA","X",0,8867
"2100","artisanal","REINETA","XI",0,1
"2101","artisanal","REINETA","XII",0,NA
"2102","artisanal","REINETA","XIV",0,50.25
"2103","artisanal","REINETA","XV",0,NA
"2104","artisanal","REMOREMO","I",0,NA
"2105","artisanal","REMOREMO","II",0,NA
"2106","artisanal","REMOREMO","III",0,NA
"2107","artisanal","REMOREMO","IV",0,NA
"2108","artisanal","REMOREMO","IX",0,NA
"2109","artisanal","REMOREMO","V",0,1
"2110","artisanal","REMOREMO","VI",0,NA
"2111","artisanal","REMOREMO","VII",0,NA
"2112","artisanal","REMOREMO","VIII",0,NA
"2113","artisanal","REMOREMO","X",0,NA
"2114","artisanal","REMOREMO","XI",0,NA
"2115","artisanal","REMOREMO","XII",0,NA
"2116","artisanal","REMOREMO","XIV",0,NA
"2117","artisanal","REMOREMO","XV",0,NA
"2118","artisanal","ROBALO","I",0,NA
"2119","artisanal","ROBALO","II",0,NA
"2120","artisanal","ROBALO","III",0,NA
"2121","artisanal","ROBALO","IV",0,NA
"2122","artisanal","ROBALO","IX",0,11.75
"2123","artisanal","ROBALO","V",0,4.25
"2124","artisanal","ROBALO","VI",0,NA
"2125","artisanal","ROBALO","VII",0,24
"2126","artisanal","ROBALO","VIII",0,33.75
"2127","artisanal","ROBALO","X",0,25.5
"2128","artisanal","ROBALO","XI",0,42.25
"2129","artisanal","ROBALO","XII",0,8.75
"2130","artisanal","ROBALO","XIV",0,110
"2131","artisanal","ROBALO","XV",0,NA
"2132","artisanal","ROCOCO","I",0,NA
"2133","artisanal","ROCOCO","II",0,NA
"2134","artisanal","ROCOCO","III",0,NA
"2135","artisanal","ROCOCO","IV",0,NA
"2136","artisanal","ROCOCO","IX",0,NA
"2137","artisanal","ROCOCO","V",0,NA
"2138","artisanal","ROCOCO","VI",0,NA
"2139","artisanal","ROCOCO","VII",0,NA
"2140","artisanal","ROCOCO","VIII",0,NA
"2141","artisanal","ROCOCO","X",0,NA
"2142","artisanal","ROCOCO","XI",0,NA
"2143","artisanal","ROCOCO","XII",0,NA
"2144","artisanal","ROCOCO","XIV",0,NA
"2145","artisanal","ROCOCO","XV",0,2
"2146","artisanal","ROLLIZO","I",0,1
"2147","artisanal","ROLLIZO","II",0,4
"2148","artisanal","ROLLIZO","III",0,3.75
"2149","artisanal","ROLLIZO","IV",0,3.75
"2150","artisanal","ROLLIZO","IX",0,NA
"2151","artisanal","ROLLIZO","V",0,NA
"2152","artisanal","ROLLIZO","VI",0,NA
"2153","artisanal","ROLLIZO","VII",0,NA
"2154","artisanal","ROLLIZO","VIII",0,3.66666666666667
"2155","artisanal","ROLLIZO","X",0,5.25
"2156","artisanal","ROLLIZO","XI",0,NA
"2157","artisanal","ROLLIZO","XII",0,NA
"2158","artisanal","ROLLIZO","XIV",0,1
"2159","artisanal","ROLLIZO","XV",0,1
"2160","artisanal","RONCACHO","I",0,NA
"2161","artisanal","RONCACHO","II",0,NA
"2162","artisanal","RONCACHO","III",0,NA
"2163","artisanal","RONCACHO","IV",0,NA
"2164","artisanal","RONCACHO","IX",0,NA
"2165","artisanal","RONCACHO","V",0,NA
"2166","artisanal","RONCACHO","VI",0,NA
"2167","artisanal","RONCACHO","VII",0,5.66666666666667
"2168","artisanal","RONCACHO","VIII",0,NA
"2169","artisanal","RONCACHO","X",0,NA
"2170","artisanal","RONCACHO","XI",0,NA
"2171","artisanal","RONCACHO","XII",0,NA
"2172","artisanal","RONCACHO","XIV",0,NA
"2173","artisanal","RONCACHO","XV",0,68
"2174","artisanal","SALMON REY","I",0,NA
"2175","artisanal","SALMON REY","II",0,NA
"2176","artisanal","SALMON REY","III",0,NA
"2177","artisanal","SALMON REY","IV",0,NA
"2178","artisanal","SALMON REY","IX",0,2
"2179","artisanal","SALMON REY","V",0,NA
"2180","artisanal","SALMON REY","VI",0,NA
"2181","artisanal","SALMON REY","VII",0,NA
"2182","artisanal","SALMON REY","VIII",0,NA
"2183","artisanal","SALMON REY","X",0,NA
"2184","artisanal","SALMON REY","XI",0,NA
"2185","artisanal","SALMON REY","XII",0,NA
"2186","artisanal","SALMON REY","XIV",0,NA
"2187","artisanal","SALMON REY","XV",0,NA
"2188","artisanal","SARDINA AUSTRAL","I",0,NA
"2189","artisanal","SARDINA AUSTRAL","II",0,NA
"2190","artisanal","SARDINA AUSTRAL","III",0,NA
"2191","artisanal","SARDINA AUSTRAL","IV",0,NA
"2192","artisanal","SARDINA AUSTRAL","IX",0,NA
"2193","artisanal","SARDINA AUSTRAL","V",0,NA
"2194","artisanal","SARDINA AUSTRAL","VI",0,NA
"2195","artisanal","SARDINA AUSTRAL","VII",0,NA
"2196","artisanal","SARDINA AUSTRAL","VIII",0,NA
"2197","artisanal","SARDINA AUSTRAL","X",0,22183
"2198","artisanal","SARDINA AUSTRAL","XI",0,6234.75
"2199","artisanal","SARDINA AUSTRAL","XII",0,NA
"2200","artisanal","SARDINA AUSTRAL","XIV",0,NA
"2201","artisanal","SARDINA AUSTRAL","XV",0,NA
"2202","artisanal","SARDINA COMUN","I",0,NA
"2203","artisanal","SARDINA COMUN","II",0,7.66666666666667
"2204","artisanal","SARDINA COMUN","III",0,NA
"2205","artisanal","SARDINA COMUN","IV",0,NA
"2206","artisanal","SARDINA COMUN","IX",0,2
"2207","artisanal","SARDINA COMUN","V",0,7114.5
"2208","artisanal","SARDINA COMUN","VI",0,NA
"2209","artisanal","SARDINA COMUN","VII",0,NA
"2210","artisanal","SARDINA COMUN","VIII",0,255039.25
"2211","artisanal","SARDINA COMUN","X",0,1633.5
"2212","artisanal","SARDINA COMUN","XI",0,NA
"2213","artisanal","SARDINA COMUN","XII",0,NA
"2214","artisanal","SARDINA COMUN","XIV",0,80972.25
"2215","artisanal","SARDINA COMUN","XV",0,NA
"2216","artisanal","SARDINA ESPAÑOLA","I",0,NA
"2217","artisanal","SARDINA ESPAÑOLA","II",0,209.75
"2218","artisanal","SARDINA ESPAÑOLA","III",0,1.66666666666667
"2219","artisanal","SARDINA ESPAÑOLA","IV",0,23.6666666666667
"2220","artisanal","SARDINA ESPAÑOLA","IX",0,NA
"2221","artisanal","SARDINA ESPAÑOLA","V",0,NA
"2222","artisanal","SARDINA ESPAÑOLA","VI",0,NA
"2223","artisanal","SARDINA ESPAÑOLA","VII",0,NA
"2224","artisanal","SARDINA ESPAÑOLA","VIII",0,NA
"2225","artisanal","SARDINA ESPAÑOLA","X",0,NA
"2226","artisanal","SARDINA ESPAÑOLA","XI",0,NA
"2227","artisanal","SARDINA ESPAÑOLA","XII",0,NA
"2228","artisanal","SARDINA ESPAÑOLA","XIV",0,50
"2229","artisanal","SARDINA ESPAÑOLA","XV",0,NA
"2230","artisanal","SARGO","I",0,2
"2231","artisanal","SARGO","II",0,3.33333333333333
"2232","artisanal","SARGO","III",0,NA
"2233","artisanal","SARGO","IV",0,NA
"2234","artisanal","SARGO","IX",0,NA
"2235","artisanal","SARGO","V",0,NA
"2236","artisanal","SARGO","VI",0,NA
"2237","artisanal","SARGO","VII",0,NA
"2238","artisanal","SARGO","VIII",0,NA
"2239","artisanal","SARGO","X",0,NA
"2240","artisanal","SARGO","XI",0,NA
"2241","artisanal","SARGO","XII",0,NA
"2242","artisanal","SARGO","XIV",0,NA
"2243","artisanal","SARGO","XV",0,4.75
"2244","artisanal","SIERRA","I",0,NA
"2245","artisanal","SIERRA","II",0,NA
"2246","artisanal","SIERRA","III",0,5
"2247","artisanal","SIERRA","IV",0,13.75
"2248","artisanal","SIERRA","IX",0,189.25
"2249","artisanal","SIERRA","V",0,167.25
"2250","artisanal","SIERRA","VI",0,83.75
"2251","artisanal","SIERRA","VII",0,349
"2252","artisanal","SIERRA","VIII",0,859.25
"2253","artisanal","SIERRA","X",0,127.75
"2254","artisanal","SIERRA","XI",0,1.66666666666667
"2255","artisanal","SIERRA","XII",0,NA
"2256","artisanal","SIERRA","XIV",0,1593
"2257","artisanal","SIERRA","XV",0,NA
"2258","artisanal","TAQUILLA","I",0,NA
"2259","artisanal","TAQUILLA","II",0,NA
"2260","artisanal","TAQUILLA","III",0,NA
"2261","artisanal","TAQUILLA","IV",0,NA
"2262","artisanal","TAQUILLA","IX",0,1.5
"2263","artisanal","TAQUILLA","V",0,NA
"2264","artisanal","TAQUILLA","VI",0,NA
"2265","artisanal","TAQUILLA","VII",0,NA
"2266","artisanal","TAQUILLA","VIII",0,1307
"2267","artisanal","TAQUILLA","X",0,27
"2268","artisanal","TAQUILLA","XI",0,NA
"2269","artisanal","TAQUILLA","XII",0,NA
"2270","artisanal","TAQUILLA","XIV",0,NA
"2271","artisanal","TAQUILLA","XV",0,NA
"2272","artisanal","TIBURON FUME, GRIS O GATA DE MAR","I",0,NA
"2273","artisanal","TIBURON FUME, GRIS O GATA DE MAR","II",0,2
"2274","artisanal","TIBURON FUME, GRIS O GATA DE MAR","III",0,NA
"2275","artisanal","TIBURON FUME, GRIS O GATA DE MAR","IV",0,NA
"2276","artisanal","TIBURON FUME, GRIS O GATA DE MAR","IX",0,NA
"2277","artisanal","TIBURON FUME, GRIS O GATA DE MAR","V",0,NA
"2278","artisanal","TIBURON FUME, GRIS O GATA DE MAR","VI",0,NA
"2279","artisanal","TIBURON FUME, GRIS O GATA DE MAR","VII",0,NA
"2280","artisanal","TIBURON FUME, GRIS O GATA DE MAR","VIII",0,NA
"2281","artisanal","TIBURON FUME, GRIS O GATA DE MAR","X",0,NA
"2282","artisanal","TIBURON FUME, GRIS O GATA DE MAR","XI",0,NA
"2283","artisanal","TIBURON FUME, GRIS O GATA DE MAR","XII",0,NA
"2284","artisanal","TIBURON FUME, GRIS O GATA DE MAR","XIV",0,NA
"2285","artisanal","TIBURON FUME, GRIS O GATA DE MAR","XV",0,NA
"2286","artisanal","TIBURON NARIGON GRIS","I",0,NA
"2287","artisanal","TIBURON NARIGON GRIS","II",0,2
"2288","artisanal","TIBURON NARIGON GRIS","III",0,NA
"2289","artisanal","TIBURON NARIGON GRIS","IV",0,NA
"2290","artisanal","TIBURON NARIGON GRIS","IX",0,NA
"2291","artisanal","TIBURON NARIGON GRIS","V",0,NA
"2292","artisanal","TIBURON NARIGON GRIS","VI",0,NA
"2293","artisanal","TIBURON NARIGON GRIS","VII",0,NA
"2294","artisanal","TIBURON NARIGON GRIS","VIII",0,NA
"2295","artisanal","TIBURON NARIGON GRIS","X",0,NA
"2296","artisanal","TIBURON NARIGON GRIS","XI",0,NA
"2297","artisanal","TIBURON NARIGON GRIS","XII",0,NA
"2298","artisanal","TIBURON NARIGON GRIS","XIV",0,NA
"2299","artisanal","TIBURON NARIGON GRIS","XV",0,NA
"2300","artisanal","TIBURON O MARRAJO DENTUDO","I",0,62.5
"2301","artisanal","TIBURON O MARRAJO DENTUDO","I",1,NA
"2302","artisanal","TIBURON O MARRAJO DENTUDO","II",0,42.25
"2303","artisanal","TIBURON O MARRAJO DENTUDO","II",1,NA
"2304","artisanal","TIBURON O MARRAJO DENTUDO","III",0,52
"2305","artisanal","TIBURON O MARRAJO DENTUDO","III",1,NA
"2306","artisanal","TIBURON O MARRAJO DENTUDO","IV",0,47.25
"2307","artisanal","TIBURON O MARRAJO DENTUDO","IV",1,16.5
"2308","artisanal","TIBURON O MARRAJO DENTUDO","IX",0,NA
"2309","artisanal","TIBURON O MARRAJO DENTUDO","IX",1,NA
"2310","artisanal","TIBURON O MARRAJO DENTUDO","R.M.",1,NA
"2311","artisanal","TIBURON O MARRAJO DENTUDO","V",0,57.5
"2312","artisanal","TIBURON O MARRAJO DENTUDO","V",1,NA
"2313","artisanal","TIBURON O MARRAJO DENTUDO","VI",0,NA
"2314","artisanal","TIBURON O MARRAJO DENTUDO","VI",1,NA
"2315","artisanal","TIBURON O MARRAJO DENTUDO","VII",0,2
"2316","artisanal","TIBURON O MARRAJO DENTUDO","VII",1,NA
"2317","artisanal","TIBURON O MARRAJO DENTUDO","VIII",0,32.25
"2318","artisanal","TIBURON O MARRAJO DENTUDO","VIII",1,3
"2319","artisanal","TIBURON O MARRAJO DENTUDO","X",0,NA
"2320","artisanal","TIBURON O MARRAJO DENTUDO","X",1,NA
"2321","artisanal","TIBURON O MARRAJO DENTUDO","XI",0,NA
"2322","artisanal","TIBURON O MARRAJO DENTUDO","XI",1,NA
"2323","artisanal","TIBURON O MARRAJO DENTUDO","XII",0,NA
"2324","artisanal","TIBURON O MARRAJO DENTUDO","XII",1,NA
"2325","artisanal","TIBURON O MARRAJO DENTUDO","XIV",0,NA
"2326","artisanal","TIBURON O MARRAJO DENTUDO","XIV",1,NA
"2327","artisanal","TIBURON O MARRAJO DENTUDO","XV",0,22.25
"2328","artisanal","TIBURON O MARRAJO DENTUDO","XV",1,NA
"2329","artisanal","TIBURON SARDINERO","I",0,NA
"2330","artisanal","TIBURON SARDINERO","I",1,NA
"2331","artisanal","TIBURON SARDINERO","II",0,1
"2332","artisanal","TIBURON SARDINERO","II",1,NA
"2333","artisanal","TIBURON SARDINERO","III",0,NA
"2334","artisanal","TIBURON SARDINERO","III",1,NA
"2335","artisanal","TIBURON SARDINERO","IV",0,23.25
"2336","artisanal","TIBURON SARDINERO","IV",1,1
"2337","artisanal","TIBURON SARDINERO","IX",0,NA
"2338","artisanal","TIBURON SARDINERO","IX",1,NA
"2339","artisanal","TIBURON SARDINERO","R.M.",1,NA
"2340","artisanal","TIBURON SARDINERO","V",0,11.75
"2341","artisanal","TIBURON SARDINERO","V",1,NA
"2342","artisanal","TIBURON SARDINERO","VI",0,NA
"2343","artisanal","TIBURON SARDINERO","VI",1,NA
"2344","artisanal","TIBURON SARDINERO","VII",0,NA
"2345","artisanal","TIBURON SARDINERO","VII",1,NA
"2346","artisanal","TIBURON SARDINERO","VIII",0,15
"2347","artisanal","TIBURON SARDINERO","VIII",1,2
"2348","artisanal","TIBURON SARDINERO","X",0,NA
"2349","artisanal","TIBURON SARDINERO","X",1,NA
"2350","artisanal","TIBURON SARDINERO","XI",0,NA
"2351","artisanal","TIBURON SARDINERO","XI",1,NA
"2352","artisanal","TIBURON SARDINERO","XII",0,NA
"2353","artisanal","TIBURON SARDINERO","XII",1,NA
"2354","artisanal","TIBURON SARDINERO","XIV",0,NA
"2355","artisanal","TIBURON SARDINERO","XIV",1,NA
"2356","artisanal","TIBURON SARDINERO","XV",0,2
"2357","artisanal","TIBURON SARDINERO","XV",1,NA
"2358","artisanal","TOLLO","I",0,1.5
"2359","artisanal","TOLLO","II",0,3
"2360","artisanal","TOLLO","III",0,1
"2361","artisanal","TOLLO","IV",0,1
"2362","artisanal","TOLLO","IX",0,7.25
"2363","artisanal","TOLLO","V",0,4.5
"2364","artisanal","TOLLO","VI",0,NA
"2365","artisanal","TOLLO","VII",0,6
"2366","artisanal","TOLLO","VIII",0,1
"2367","artisanal","TOLLO","X",0,2.75
"2368","artisanal","TOLLO","XI",0,NA
"2369","artisanal","TOLLO","XII",0,NA
"2370","artisanal","TOLLO","XIV",0,NA
"2371","artisanal","TOLLO","XV",0,2
"2372","artisanal","TOLLO DE CACHOS","I",0,NA
"2373","artisanal","TOLLO DE CACHOS","II",0,NA
"2374","artisanal","TOLLO DE CACHOS","III",0,NA
"2375","artisanal","TOLLO DE CACHOS","IV",0,NA
"2376","artisanal","TOLLO DE CACHOS","IX",0,NA
"2377","artisanal","TOLLO DE CACHOS","V",0,NA
"2378","artisanal","TOLLO DE CACHOS","VI",0,NA
"2379","artisanal","TOLLO DE CACHOS","VII",0,NA
"2380","artisanal","TOLLO DE CACHOS","VIII",0,NA
"2381","artisanal","TOLLO DE CACHOS","X",0,1.33333333333333
"2382","artisanal","TOLLO DE CACHOS","XI",0,NA
"2383","artisanal","TOLLO DE CACHOS","XII",0,NA
"2384","artisanal","TOLLO DE CACHOS","XIV",0,NA
"2385","artisanal","TOLLO DE CACHOS","XV",0,NA
"2386","artisanal","TUMBAO","I",0,NA
"2387","artisanal","TUMBAO","II",0,NA
"2388","artisanal","TUMBAO","III",0,NA
"2389","artisanal","TUMBAO","IV",0,NA
"2390","artisanal","TUMBAO","IX",0,NA
"2391","artisanal","TUMBAO","V",0,NA
"2392","artisanal","TUMBAO","VI",0,NA
"2393","artisanal","TUMBAO","VII",0,NA
"2394","artisanal","TUMBAO","VIII",0,NA
"2395","artisanal","TUMBAO","X",0,551.25
"2396","artisanal","TUMBAO","XI",0,NA
"2397","artisanal","TUMBAO","XII",0,NA
"2398","artisanal","TUMBAO","XIV",0,NA
"2399","artisanal","TUMBAO","XV",0,NA
"2400","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","I",0,104.666666666667
"2401","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","II",0,86.5
"2402","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","III",0,66.75
"2403","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","IV",0,21.25
"2404","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","IX",0,NA
"2405","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","V",0,119.75
"2406","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","VI",0,NA
"2407","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","VII",0,NA
"2408","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","VIII",0,1
"2409","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","X",0,NA
"2410","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","XI",0,NA
"2411","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","XII",0,NA
"2412","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","XIV",0,NA
"2413","artisanal","VIDRIOLA, PALOMETA, DORADO O TOREMO","XV",0,164
"2414","artisanal","VIEJA O MULATA","I",0,NA
"2415","artisanal","VIEJA O MULATA","II",0,NA
"2416","artisanal","VIEJA O MULATA","III",0,5.75
"2417","artisanal","VIEJA O MULATA","IV",0,NA
"2418","artisanal","VIEJA O MULATA","IX",0,NA
"2419","artisanal","VIEJA O MULATA","V",0,1
"2420","artisanal","VIEJA O MULATA","VI",0,NA
"2421","artisanal","VIEJA O MULATA","VII",0,NA
"2422","artisanal","VIEJA O MULATA","VIII",0,NA
"2423","artisanal","VIEJA O MULATA","X",0,NA
"2424","artisanal","VIEJA O MULATA","XI",0,NA
"2425","artisanal","VIEJA O MULATA","XII",0,NA
"2426","artisanal","VIEJA O MULATA","XIV",0,NA
"2427","artisanal","VIEJA O MULATA","XV",0,NA
"2428","fabric_vessel","BACALAO ANTARTICO","AI",1,NA
"2429","fabric_vessel","BACALAO ANTARTICO","I",1,NA
"2430","fabric_vessel","BACALAO ANTARTICO","II",1,NA
"2431","fabric_vessel","BACALAO ANTARTICO","III",1,NA
"2432","fabric_vessel","BACALAO ANTARTICO","IV",1,NA
"2433","fabric_vessel","BACALAO ANTARTICO","IX",1,NA
"2434","fabric_vessel","BACALAO ANTARTICO","V",1,NA
"2435","fabric_vessel","BACALAO ANTARTICO","VI",1,NA
"2436","fabric_vessel","BACALAO ANTARTICO","VII",1,NA
"2437","fabric_vessel","BACALAO ANTARTICO","VIII",1,NA
"2438","fabric_vessel","BACALAO ANTARTICO","X",1,NA
"2439","fabric_vessel","BACALAO ANTARTICO","XI",1,NA
"2440","fabric_vessel","BACALAO ANTARTICO","XII",1,178
"2441","fabric_vessel","BACALAO ANTARTICO","XIV",1,NA
"2442","fabric_vessel","BACALAO ANTARTICO","XV",1,NA
"2443","fabric_vessel","BACALAO DE PROFUNDIDAD","AI",1,163
"2444","fabric_vessel","BACALAO DE PROFUNDIDAD","I",0,NA
"2445","fabric_vessel","BACALAO DE PROFUNDIDAD","I",1,NA
"2446","fabric_vessel","BACALAO DE PROFUNDIDAD","II",0,NA
"2447","fabric_vessel","BACALAO DE PROFUNDIDAD","II",1,NA
"2448","fabric_vessel","BACALAO DE PROFUNDIDAD","III",0,NA
"2449","fabric_vessel","BACALAO DE PROFUNDIDAD","III",1,NA
