PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2013,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2013,3,2,38,HUACHAN,142,Huiro palo,"230,000",30,2.5,O,BN,PP
2013,3,2,38,HUACHAN,141,Chascón o huiro negro,"250,000",30,2.5,O,BN,PP
2013,3,2,38,HUACHAN,141,Chascón o huiro negro,"250,000",30,0.5,O,BN,PP
2013,3,2,38,HUACHAN,142,Huiro palo,"240,000",30,1.2,O,BN,PP
2013,3,2,38,HUACHAN,145,Huiro ,"160,000",30,0.8,O,BN,PP
2013,3,3,74,CHAÑARAL,229,Congrio negro,"2,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,274,Reineta,"1,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,220,Cabrilla,"1,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,231,Dorado de altura,"3,000,000",,,,,PP
2013,3,3,74,CHAÑARAL,226,Cojinoba del norte,"2,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,273,Rollizo,"1,700,000",,,,,PP
2013,3,3,74,CHAÑARAL,236,Lenguado de ojos chicos,"3,000,000",,,,,PP
2013,3,3,74,CHAÑARAL,286,Tollo,"1,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,280,Sargo,"1,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,234,Jurel,"1,000,000",,,,,PP
2013,3,3,74,CHAÑARAL,266,Albacora o pez espada,"3,000,000",,1,,,PP
2013,3,3,74,CHAÑARAL,262,Pejeperro,"2,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,252,Vieja o mulata,"2,500,000",,,,,PP
2013,3,3,74,CHAÑARAL,450,Lapa,"1,200,000",,,,,PP
2013,3,4,122,COQUIMBO,242,Merluza común,"2,000,000",,0.39,B,BN,CHD
2013,3,4,122,COQUIMBO,445,Jibia o calamar rojo,"110,000",,5.148,B,BN,PP
2013,3,4,122,COQUIMBO,273,Rollizo,"2,000,000",,0.012,B,BN,CHD
2013,3,4,122,COQUIMBO,242,Merluza común,"2,000,000",,0.435,B,BN,CHD
2013,3,4,122,COQUIMBO,227,Congrio colorado,"3,500,000",,0.042,B,BN,CHD
2013,3,4,122,COQUIMBO,652,Jaiba mora,"1,800,000",,0.025,B,BN,CHD
2013,3,5,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.3,B,BN,CHD
2013,3,5,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.35,B,BN,CHD
2013,3,5,230,SAN ANTONIO,242,Merluza común,"1,200,000",,0.15,B,BN,CHD
2013,3,5,230,SAN ANTONIO,242,Merluza común,"1,100,000",,0.38,B,BN,CHD
2013,3,6,254,BUCALEMU,242,Merluza común,"535,714",,0.28,B,BN,CHD
2013,3,6,254,BUCALEMU,242,Merluza común,"714,286",,0.868,B,BN,CHD
2013,3,6,246,PICHILEMU,242,Merluza común,"714,286",,0.18,B,BN,CHD
2013,3,7,284,PICHILEMU,242,Merluza común,"370,000",,1.35,B,BN,CHD
2013,3,7,284,PICHILEMU,242,Merluza común,"444,000",,1.55,B,BN,CHD
2013,3,8,336,SAN VICENTE,242,Merluza común,"535,000",,0.7,L,BN,CHD
2013,3,8,336,SAN VICENTE,425,Cholga,"333,000",,0.02,B,BN,CHD
2013,3,8,336,SAN VICENTE,820,Piure,"333,000",,0.07,B,BN,CHD
2013,3,8,336,SAN VICENTE,644,Picoroco,"600,000",,0.1,B,BN,CHD
2013,3,8,336,SAN VICENTE,644,Picoroco,"300,000",,0.07,B,BN,CHD
2013,3,8,336,SAN VICENTE,820,Piure,"300,000",,0.05,B,BN,CHD
2013,3,8,310,TOMÉ,425,Cholga,"1,000,000",,0.3,B,BN,CHD
2013,3,8,310,TOMÉ,270,Robalo,"400,000",,0.05,B,BN,CHD
2013,3,8,310,TOMÉ,640,Jaiba,"1,500,000",,0.25,B,BN,CHD
2013,3,8,310,TOMÉ,242,Merluza común,"536,000",,1.5,L,BN,CHD
2013,3,8,310,TOMÉ,260,Pejerrey de mar,"1,000,000",,0.2,B,BN,CHD
2013,3,8,310,TOMÉ,227,Congrio colorado,"1,500,000",,0.1,L,BN,CHD
2013,3,8,350,LO ROJAS,655,Jaiba remadora,"310,000",,1.85,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,260,Pejerrey de mar,"320,000",,0.56,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,227,Congrio colorado,"1,520,000",,0.31,B,BN,CHD
2013,3,8,350,LO ROJAS,229,Congrio negro,"980,000",,0.55,B,BN,CHD
2013,3,8,350,LO ROJAS,270,Robalo,"840,000",,0.23,B,BN,CHD
2013,3,8,350,LO ROJAS,654,Jaiba marmola,"890,000",,1.45,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,444,Huepo o navaja de mar ,"860,000",,6.81,B,BN,CHD - PP
2013,3,8,350,LO ROJAS,465,Navajuela,"610,000",,3.81,B,BN,CHD - PP
2013,3,8,350,LO ROJAS,406,Almeja,"540,000",,0.31,B,BN,CHD
2013,3,8,350,LO ROJAS,213,Blanquillo,"710,000",,0.33,B,BN,CHD
2013,3,8,350,LO ROJAS,234,Jurel,"520,000",,3.98,B - L,BN,CHD
2013,3,8,350,LO ROJAS,407,Taquilla,"107,000",,8.64,B,BN,PP
2013,3,8,350,LO ROJAS,242,Merluza común,"780,000",,0.81,L,BN,CHD - PP
2013,3,8,350,LO ROJAS,258,Pejegallo,"970,000",,0.36,L,BN,CHD - PP
2013,3,8,350,LO ROJAS,230,Corvina,"1,680,000",,0.87,B - L,BN,CHD
2013,3,8,350,LO ROJAS,282,Sierra,"480,000",,2.63,B - L,BN,CHD
2013,3,8,350,LO ROJAS,658,Jaiba reina,"730,000",,1.12,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,820,Piure,"580,000",,1.3,B,BN,CHD
2013,3,8,350,LO ROJAS,205,Anchoveta,"90,000",,20,L,BN,PP
2013,3,8,350,LO ROJAS,653,Jaiba peluda,"670,000",,1.58,B,BN,PP
2013,3,8,350,LO ROJAS,276,Sardina común,"90,000",,50,L,BN,CHD
2013,3,8,350,LO ROJAS,236,Lenguado de ojos chicos,"1,560,000",,0.26,L,BN,CHD
2013,3,8,350,LO ROJAS,270,Robalo,"640,000",,0.53,B,BN,CHD
2013,3,8,350,LO ROJAS,654,Jaiba marmola,"870,000",,1.62,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,260,Pejerrey de mar,"390,000",,0.86,B - L,BN,CHD - PP
2013,3,8,350,LO ROJAS,227,Congrio colorado,"1,350,000",,0.28,B,BN,CHD
2013,3,8,350,LO ROJAS,229,Congrio negro,"810,000",,0.91,B,BN,CHD
2013,3,8,350,LO ROJAS,465,Navajuela,"610,000",,8,B,BN,PP
2013,3,8,350,LO ROJAS,444,Huepo o navaja de mar ,"820,000",,3.8,B,BN,PP
2013,3,8,350,LO ROJAS,242,Merluza común,"980,000",,0.21,L,BN,CHD
2013,3,8,350,LO ROJAS,234,Jurel,"510,000",,4.5,L,BN,CHD
2013,3,8,350,LO ROJAS,282,Sierra,"380,000",,5.6,L,BN,CHD
2013,3,8,350,LO ROJAS,213,Blanquillo,"670,000",,0.23,B,BN,CHD
2013,3,8,350,LO ROJAS,230,Corvina,"1,620,000",,0.54,L,BN,CHD
2013,3,8,350,LO ROJAS,407,Taquilla,"107,000",,5.86,B,BN,PP
2013,3,8,350,LO ROJAS,258,Pejegallo,"1,130,000",,0.31,B - L,BN,CHD
2013,3,8,350,LO ROJAS,406,Almeja,"530,000",,0.24,B,BN,CHD
2013,3,8,350,LO ROJAS,658,Jaiba reina,"680,000",,1.1,B,BN,CHD - PP
2013,3,8,350,LO ROJAS,213,Blanquillo,"630,000",,0.31,B,BN,CHD
2013,3,8,350,LO ROJAS,653,Jaiba peluda,"660,000",,1.32,B,BN,CHD - PP
2013,3,8,350,LO ROJAS,655,Jaiba remadora,"410,000",,3.8,B,BN,CHD - PP
2013,3,8,350,LO ROJAS,820,Piure,"490,000",,1.4,B,BN,CHD
2013,3,8,350,LO ROJAS,236,Lenguado de ojos chicos,"1,450,000",,0.18,O,BN,CHD
2013,3,8,336,LEBU,266,Albacora o pez espada,"3,200,000",,10,L,BN,PP
2013,3,8,336,LEBU,217,Bacalao de profundidad,"5,500,000",,3,L,BN,PP
2013,3,8,336,LEBU,445,Jibia o calamar rojo,"135,000",,4,B,BN,PP
2013,3,8,336,LEBU,274,Reineta,"1,500,000",,12,L,BN,CHD
2013,3,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2013,3,9,388,QUEULE,230,Corvina,"1,600,000",,1,L,,CHD
2013,3,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,,CHD
2013,3,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2013,3,9,388,QUEULE,274,Reineta,"700,000",,1,L,,CHD
2013,3,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2013,3,9,388,QUEULE,230,Corvina,"1,600,000",,1,L,,CHD
2013,3,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,,CHD
2013,3,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2013,3,9,388,QUEULE,274,Reineta,"700,000",,1,L,,CHD
2013,3,10,573,LA VEGA,244,Merluza del sur,"800,000",,0.5,B,,CHD
2013,3,10,573,LA VEGA,244,Merluza del sur,"800,000",,1,B,,CHD
2013,3,10,494,QUELLÓN,406,Almeja,"350,000",,1.5,L,BN,CHD
2013,3,10,494,QUELLÓN,136,Luga roja,"320,000",,10,L,BN,PP
2013,3,10,494,QUELLÓN,137,Luga negra o crespa,"480,000",30,0.5,L,BN,PP
2013,3,10,494,QUELLÓN,406,Almeja,"350,000",,1.2,L,BN,CHD
2013,3,10,494,QUELLÓN,406,Almeja,"460,000",,6,L,BN,CHD
2013,3,10,494,QUELLÓN,136,Luga roja,"320,000",,25.15,L,BN,PP
2013,3,10,494,QUELLÓN,137,Luga negra o crespa,"460,000",30,6.54,L,BN,PP
2013,3,10,494,QUELLÓN,810,Erizo,"310,000",,0.345,L,BN,CHD
2013,3,10,494,QUELLÓN,460,Macha,"850,000",,3.96,L,AM,CHD
2013,3,10,494,QUELLÓN,406,Almeja,"350,000",,1.5,O,BN,CHD
2013,3,10,494,QUELLÓN,136,Luga roja,"320,000",,10,O,BN,PP
2013,3,10,494,QUELLÓN,137,Luga negra o crespa,"480,000",3,0.5,O,BN,PP
2013,3,10,494,QUELLÓN,406,Almeja,"350,000",,1.2,O,BN,CHD
2013,3,10,494,QUELLÓN,406,Almeja,"460,000",,0.06,O,BN,CHD
2013,3,10,494,QUELLÓN,136,Luga roja,"320,000",30,0.025,O,BN,PP
2013,3,10,494,QUELLÓN,137,Luga negra o crespa,"460,000",30,6.54,O,BN,PP
2013,3,10,494,QUELLÓN,810,Erizo,"310,000",,0.345,O,BN,CHD
2013,3,10,494,QUELLÓN,460,Macha,"850,000",,3.96,O,AM,CHD
2013,3,10,573,CALBUCO,425,Cholga,"285,714",,0.4,L,BN,CHD
2013,3,10,573,CALBUCO,406,Almeja,"571,428",,2,L,BN,CHD
2013,3,10,474,DALCAHUE,444,Huepo o navaja de mar ,"700,000",,1,L,BN,PP
2013,3,10,474,DALCAHUE,465,Navajuela,"600,000",,1.1,L,BN,PP
2013,3,10,474,DALCAHUE,444,Huepo o navaja de mar ,"700,000",,1.6,L,BN,PP
2013,3,10,474,DALCAHUE,228,Congrio dorado,"1,600,000",,0.8,L,BN,CHD
2013,3,10,474,DALCAHUE,274,Reineta,"1,200,000",,0.145,L,BN,CHD
2013,3,10,474,DALCAHUE,444,Huepo o navaja de mar ,"700,000",,1.7,L,BN,PP
2013,3,10,474,DALCAHUE,465,Navajuela,"500,000",,0.68,L,BN,PP
2013,3,10,474,DALCAHUE,444,Huepo o navaja de mar ,"700,000",,1.5,L,BN,PP
2013,3,10,474,DALCAHUE,405,Juliana o tawera,"130,000",,8.4,L,BN,PP
2013,3,10,474,DALCAHUE,810,Erizo,"235,000",,1.849,L,BN,PP
2013,3,10,474,DALCAHUE,810,Erizo,"235,000",,2.436,L,BN,PP
2013,3,10,474,DALCAHUE,405,Juliana o tawera,"130,000",,8.4,L,BN,PP
2013,3,10,474,DALCAHUE,444,Huepo o navaja de mar ,"700,000",,1.53,L,BN,PP
2013,3,10,474,DALCAHUE,465,Navajuela,"500,000",,0.68,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,244,Merluza del sur,"900,000",,0.875,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,228,Congrio dorado,"1,000,000",,0.136,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,268,Raya volantín,"900,000",,,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,244,Merluza del sur,"900,000",,,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,228,Congrio dorado,"1,000,000",,2.406,L,BN,PP
2013,3,11,514,PUERTO AYSÉN,268,Raya volantín,"900,000",,0.944,L,BN,PP
2013,3,12,534,PUNTA ARENAS,620,Centollón,"500,000",,1.32,O,BN,PP
2013,3,12,534,PUNTA ARENAS,620,Centollón,"550,000",,2.76,O,BN,PP
2013,3,12,534,PUNTA ARENAS,485,Pulpo,"400,000",,7.39,O,BN,PP
2013,3,12,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,4.57,O,BN,PP
2013,3,12,534,PUNTA ARENAS,810,Erizo,"333,000",,5.83,O,BN,PP
2013,3,12,534,PUNTA ARENAS,620,Centollón,"550,000",,3.04,O,BN,PP
2013,3,12,536,PUERTO NATALES,485,Pulpo,"650,000",,25,L,BN,PP
2013,3,12,536,PUERTO NATALES,810,Erizo,"320,000",,30,L,BN,PP
2013,3,12,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,0.15,B,BN,CHD
2013,4,15,4,ARICA,226,Cojinoba del norte,"2,000,000",,0.03,B,BN,CHD
2013,4,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.03,B,BN,CHD
2013,4,15,4,ARICA,271,Rococo,"1,000,000",,0.02,B,BN,CHD
2013,4,15,4,ARICA,218,Caballa,"1,000,000",,0.02,B,BN,CHD
2013,4,15,4,ARICA,239,Jerguilla,"1,000,000",,0.02,B,BN,CHD
2013,4,15,4,ARICA,258,Pejegallo,"1,500,000",,0.03,B,BN,CHD
2013,4,15,4,ARICA,219,Cabinza,"1,200,000",,0.04,B,BN,CHD
2013,4,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.03,B,BN,CHD
2013,4,15,4,ARICA,239,Jerguilla,"1,000,000",,0.02,B,BN,CHD
2013,4,15,4,ARICA,258,Pejegallo,"1,500,000",,0.03,B,BN,CHD
2013,4,15,4,ARICA,219,Cabinza,"1,200,000",,0.04,B,BN,CHD
2013,4,15,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.03,B,BN,CHD
2013,4,1,10,CAVANCHA,266,Albacora o pez espada,"2,300,000",,1.2,L,BN,CHD
2013,4,1,10,CAVANCHA,485,Pulpo,"900,000",,0.04,B,BN,PP
2013,4,1,10,CAVANCHA,266,Albacora o pez espada,"2,200,000",,1.5,L,BN,CHD
2013,4,1,10,CAVANCHA,232,Acha,"3,000,000",,0.03,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,260,Pejerrey de mar,"400,000",,0.02,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,214,Bonito,"2,000,000",,0.015,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,280,Sargo,"1,500,000",,0.008,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,291,Bilagay,"2,000,000",,0.012,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,220,Cabrilla,"2,000,000",,0.02,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,273,Rollizo,"600,000",,0.01,B,BN,CHD
2013,4,2,50,ANTOFAGASTA,291,Bilagay,"2,000,000",,0.02,B,BN,CHD
2013,4,2,56,TALTAL,450,Lapa,"1,270,000",,0.189,B,BN,PP
2013,4,2,56,TALTAL,810,Erizo,"160,000",,0.688,B,BN,PP
2013,4,2,56,TALTAL,485,Pulpo,"1,500,000",,0.33,B,BN,PP
2013,4,2,56,TALTAL,266,Albacora o pez espada,"4,500,000",,0.1,B,BN,CHD
2013,4,2,56,TALTAL,450,Lapa,"1,250,000",,0.034,B,BN,PP
2013,4,2,56,TALTAL,485,Pulpo,"1,500,000",,0.204,B,BN,PP
2013,4,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.05,B,BN,PP
2013,4,3,74,CHAÑARAL,227,Congrio colorado,"2,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,274,Reineta,"1,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,220,Cabrilla,"1,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,231,Dorado de altura,"3,000,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,226,Cojinoba del norte,"2,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,273,Rollizo,"1,700,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,236,Lenguado de ojos chicos,"3,000,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,286,Tollo,"1,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,280,Sargo,"1,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,234,Jurel,"1,000,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,266,Albacora o pez espada,"3,000,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,262,Pejeperro,"2,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,252,Vieja o mulata,"2,500,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,450,Lapa,"1,200,000",,1,B,BN,PP
2013,4,3,74,CHAÑARAL,485,Pulpo,"2,500,000",,1,B,BN,PP
2013,4,4,122,COQUIMBO,242,Merluza común,"2,000,000",,0.25,B,BN,CHD
2013,4,4,122,COQUIMBO,445,Jibia o calamar rojo,"110,000",,8.533,B,BN,PP
2013,4,4,122,COQUIMBO,445,Jibia o calamar rojo,"110,000",,5.213,B,BN,PP
2013,4,4,122,COQUIMBO,234,Jurel,"3,000,000",,0.025,B,BN,CHD
2013,4,4,122,COQUIMBO,242,Merluza común,"3,000,000",,0.03,B,BN,CHD
2013,4,5,230,SAN ANTONIO,242,Merluza común,"1,100,000",,0.15,B,BN,CHD
2013,4,5,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.129,B,BN,CHD
2013,4,5,230,SAN ANTONIO,242,Merluza común,"1,100,000",,0.12,B,BN,CHD
2013,4,5,230,SAN ANTONIO,242,Merluza común,"1,100,000",,0.1,B,BN,CHD
2013,4,6,254,BUCALEMU,242,Merluza común,"642,857",,0.7,B,BN,CHD
2013,4,7,284,PELLUHUE,242,Merluza común,"370,000",,0.39,B,BN,CHD
2013,4,7,284,PELLUHUE,242,Merluza común,"286,000",,0.96,B,BN,CHD
2013,4,8,336,SAN VICENTE,242,Merluza común,"650,000",,0.3,L,BN,CHD
2013,4,8,336,SAN VICENTE,425,Cholga,"500,000",,0.05,B,BN,CHD
2013,4,8,336,SAN VICENTE,820,Piure,"400,000",,0.02,B,BN,CHD
2013,4,8,336,SAN VICENTE,445,Jibia o calamar rojo,"110,000",,1.3,L,BN,CHD
2013,4,8,336,SAN VICENTE,820,Piure,"350,000",,0.02,B,BN,CHD
2013,4,8,310,SAN VICENTE,425,Cholga,"500,000",,0.2,B,BN,CHD
2013,4,8,310,SAN VICENTE,451,Lapa negra,"1,000,000",,0.05,B,BN,CHD
2013,4,8,310,SAN VICENTE,640,Jaiba,"1,300,000",,0.2,B,BN,CHD
2013,4,8,306,COLIUMO,242,Merluza común,"714,000",,1.5,L,BN,CHD
2013,4,8,306,COLIUMO,227,Congrio colorado,"2,200,000",,0.3,B,BN,CHD
2013,4,8,306,COLIUMO,230,Corvina,"2,500,000",,0.1,B,BN,CHD
2013,4,8,350,LO ROJAS,655,Jaiba remadora,"510,000",,0.89,B - L,BN,CHD - PP
2013,4,8,350,LO ROJAS,260,Pejerrey de mar,"630,000",,0.61,B - L,BN,CHD - PP
2013,4,8,350,LO ROJAS,227,Congrio colorado,"1,850,000",,0.46,B,BN,CHD
2013,4,8,350,LO ROJAS,229,Congrio negro,"860,000",,0.55,B,BN,CHD
2013,4,8,350,LO ROJAS,270,Robalo,"780,000",,0.18,B,BN,CHD
2013,4,8,350,LO ROJAS,655,Jaiba remadora,"710,000",,1.28,B - L,BN,CHD - PP
2013,4,8,350,LO ROJAS,444,Huepo o navaja de mar ,"820,000",,5.43,B,BN,CHD - PP
2013,4,8,350,LO ROJAS,465,Navajuela,"610,000",,4.89,B,BN,CHD - PP
2013,4,8,350,LO ROJAS,406,Almeja,"420,000",,0.28,B,BN,CHD
2013,4,8,350,LO ROJAS,213,Blanquillo,"780,000",,0.18,B,BN,CHD
2013,4,8,350,LO ROJAS,234,Jurel,"410,000",,2.86,B - L,BN,CHD
2013,4,8,350,LO ROJAS,407,Taquilla,"100,000",,7.21,B,BN,PP
2013,4,8,350,LO ROJAS,242,Merluza común,"620,000",,0.12,L,BN,CHD - PP
2013,4,8,350,LO ROJAS,258,Pejegallo,"880,000",,0.43,L,BN,CHD - PP
2013,4,8,350,LO ROJAS,230,Corvina,"1,760,000",,0.76,B - L,BN,CHD
2013,4,8,350,LO ROJAS,282,Sierra,"625,000",,0.72,B - L,BN,CHD
2013,4,8,350,LO ROJAS,658,Jaiba reina,"690,000",,1.1,B - L,BN,CHD - PP
2013,4,8,350,LO ROJAS,820,Piure,"630,000",,0.86,B,BN,CHD
2013,4,8,350,LO ROJAS,205,Anchoveta,"96,000",,4.2,L,BN,PP
2013,4,8,350,LO ROJAS,653,Jaiba peluda,"580,000",,1.3,B,BN,PP
2013,4,8,350,LO ROJAS,276,Sardina común,"96,000",,8.5,L,BN,PP
2013,4,8,350,LO ROJAS,236,Lenguado de ojos chicos,"1,780,000",,0.14,L,BN,CHD
2013,4,8,350,LO ROJAS,270,Robalo,"680,000",,0.23,B,BN,CHD
2013,4,8,350,LO ROJAS,654,Jaiba marmola,"710,000",,1.1,B- L,BN,CHD -PP
2013,4,8,350,LO ROJAS,260,Pejerrey de mar,"480,000",,0.52,B- L,BN,CHD -PP
2013,4,8,350,LO ROJAS,227,Congrio colorado,"1,850,000",,0.31,B,BN,CHD
2013,4,8,350,LO ROJAS,229,Congrio negro,"780,000",,0.91,B,BN,CHD
2013,4,8,350,LO ROJAS,465,Navajuela,"520,000",,5,B,BN,PP
2013,4,8,350,LO ROJAS,444,Huepo o navaja de mar ,"750,000",,4.1,B,BN,PP
2013,4,8,350,LO ROJAS,242,Merluza común,"760,000",,0.32,L,BN,CHD
2013,4,8,350,LO ROJAS,234,Jurel,"490,000",,2.12,L,BN,CHD
2013,4,8,350,LO ROJAS,282,Sierra,"530,000",,1.8,L,BN,CHD
2013,4,8,350,LO ROJAS,213,Blanquillo,"710,000",,0.31,B,BN,CHD
2013,4,8,350,LO ROJAS,230,Corvina,"1,520,000",,0.38,L,BN,CHD
2013,4,8,350,LO ROJAS,407,Taquilla,"80,000",,6.78,B,BN,PP
2013,4,8,350,LO ROJAS,258,Pejegallo,"890,000",,0.43,B - L,BN,CHD
2013,4,8,350,LO ROJAS,406,Almeja,"510,000",,0.34,B,BN,CHD
2013,4,8,350,LO ROJAS,658,Jaiba reina,"710,000",,0.95,B,BN,CHD - PP
2013,4,8,350,LO ROJAS,653,Jaiba peluda,"680,000",,0.98,B,BN,CHD - PP
2013,4,8,350,LO ROJAS,655,Jaiba remadora,"580,000",,2.89,B,BN,CHD - PP
2013,4,8,350,LO ROJAS,276,Sardina común,"96,000",,3.21,L,BN,PP
2013,4,8,350,LO ROJAS,205,Anchoveta,"96,000",,1.8,L,BN,PP
2013,4,8,350,LO ROJAS,820,Piure,"520,000",,0.96,B,BN,CHD
2013,4,8,350,LO ROJAS,236,Lenguado de ojos chicos,"1,680,000",,0.21,O,BN,CHD
2013,4,8,336,LEBU,445,Jibia o calamar rojo,"120,000",,22,B,BN,PP
2013,4,8,336,LEBU,445,Jibia o calamar rojo,"160,000",,9,B,BN,PP
2013,4,8,336,LEBU,266,Albacora o pez espada,"1,650,000",,5,L,BN,PP
2013,4,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2013,4,9,388,QUEULE,230,Corvina,"1,800,000",,1,L,,CHD
2013,4,9,388,QUEULE,236,Lenguado de ojos chicos,"1,000,000",,1,L,,CHD
2013,4,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2013,4,9,388,QUEULE,274,Reineta,"1,000,000",,1,L,,CHD
2013,4,9,388,QUEULE,282,Sierra,"200,000",,1,L,,CHD
2013,4,9,388,QUEULE,230,Corvina,"1,800,000",,1,L,,CHD
2013,4,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,,CHD
2013,4,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2013,4,9,388,QUEULE,274,Reineta,"1,000,000",,1,L,,CHD
2013,4,10,573,LA VEGA,425,Cholga,"400,000",,8,L,BN,CHD
2013,4,10,573,LA VEGA,275,Sardina austral,"82,000",,40,L,,PP
2013,4,10,494,QUELLÓN,810,Erizo,"230,000",,4.48,O,BN,PP
2013,4,10,494,QUELLÓN,136,Luga roja,"260,000",30,9.46,O,BN,PP
2013,4,10,494,QUELLÓN,810,Erizo,"230,000",,3.3,O,BN,PP
2013,4,10,494,QUELLÓN,810,Erizo,"500,000",,0.7,O,BN,CHD
2013,4,10,494,QUELLÓN,810,Erizo,"220,000",,5.29,O,BN,PP
2013,4,10,494,QUELLÓN,406,Almeja,"300,000",,6,O,BN,CHD
2013,4,10,494,QUELLÓN,406,Almeja,"200,000",,15.98,O,BN,PP
2013,4,10,494,QUELLÓN,136,Luga roja,"330,000",30,24.44,O,BN,PP
2013,4,10,494,QUELLÓN,137,Luga negra o crespa,"250,000",30,5.96,O,BN,PP
2013,4,10,494,QUELLÓN,810,Erizo,"220,000",,13.4,O,BN,PP
2013,4,10,474,DALCAHUE,810,Erizo,"235,000",,1.3,L,BN,PP
2013,4,10,474,DALCAHUE,406,Almeja,"300,000",,0.2,L,BN,PP
2013,4,10,474,DALCAHUE,810,Erizo,"235,000",,0.8,L,BN,PP
2013,4,10,474,DALCAHUE,810,Erizo,"235,000",,1.3,L,BN,PP
2013,4,10,474,DALCAHUE,810,Erizo,"270,000",,2.5,L,BN,PP
2013,4,10,474,DALCAHUE,616,Centolla,"1,800,000",,0.1,L,,PP
2013,4,10,474,DALCAHUE,145,Huiro ,"35,000",,90.456,L,,PP
2013,4,10,474,DALCAHUE,810,Erizo,"270,000",,2.7,L,,PP
2013,4,10,474,DALCAHUE,460,Macha,"550,000",,4.515,O,,PP
2013,4,10,474,DALCAHUE,460,Macha,"550,000",,5.1,O,,CHD
2013,4,11,514,PUERTO AYSÉN,244,Merluza del sur,"900,000",,0.109,L,BN,PP
2013,4,11,514,PUERTO AYSÉN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2013,4,11,514,PUERTO AYSÉN,268,Raya volantín,"900,000",,,L,BN,PP
2013,4,11,514,PUERTO AYSÉN,244,Merluza del sur,"900,000",,,L,BN,PP
2013,4,11,514,PUERTO AYSÉN,228,Congrio dorado,"1,000,000",,0.295,L,BN,PP
2013,4,11,514,PUERTO AYSÉN,268,Raya volantín,"900,000",,,L,BN,PP
