PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Caleta,Nom_caleta,Especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2008,10,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,000,000",,0.120,B,BN,CHD,,,
2008,10,V,225,LA PEROUSSE,250,Popoo,"3,500,000",,0.020,B,BN,CHD,,,
2008,10,V,225,LA PEROUSSE,269,Remoremo,"4,000,000",,0.030,B,BN,CHD,,,
2008,10,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.040,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.040,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.295,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,250,Popoo,"3,500,000",,0.045,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,269,Remoremo,"3,500,000",,0.025,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.030,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.025,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.110,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,226,Cojinoba del norte,"3,500,000",,0.020,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,243,Konso,"2,000,000",,0.025,B,BN,CHD,,,
2008,10,V,222,HANGA ROA,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,10,VI,250,MATANZAS,115,Chasca,"600,000",,0.020,O,BN,PP,,,
2008,10,VI,250,MATANZAS,136,Luga roja,"200,000",,0.048,O,BN,PP,,,
2008,10,VI,254,BUCALEMU,242,Merluza común,"400,000",,0.700,B,BN,CHD,,,
2008,10,VI,254,BUCALEMU,242,Merluza común,"446,000",,0.840,B,BN,CHD,,,
2008,10,VII,268,DUAO,242,Merluza común,"592,000",,0.400,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,655,Jaiba remadora,"980,000",,1.260,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,260,Pejerrey de mar,"800,000",,0.450,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,227,Congrio colorado,"1,450,000",,0.280,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,229,Congrio negro,"1,125,000",,0.540,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,270,Róbalo,"890,000",,0.280,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,654,Jaiba marmola,"1,150,000",,0.760,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,465,Navajuela,"540,000",,1.010,B,BN,PP,,,
2008,10,VIII,350,LO ROJAS,406,Almeja,"450,000",,0.980,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,213,Blanquillo,"945,000",,0.120,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,234,Jurel,"850,000",,1.820,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,282,Sierra,"472,000",,2.100,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,242,Merluza común,"1,100,000",,6.450,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,258,Pejegallo,"931,000",,0.920,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,258,Pejegallo,"930,000",,0.640,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,654,Jaiba marmola,"1,100,000",,0.430,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,260,Pejerrey de mar,"980,000",,0.540,B - L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,227,Congrio colorado,"1,350,000",,0.410,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,229,Congrio negro,"1,120,000",,0.460,B,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,465,Navajuela,"520,000",,2.000,B,BN,PP,,,
2008,10,VIII,350,LO ROJAS,242,Merluza común,"1,130,000",,1.850,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,234,Jurel,"1,210,000",,10.580,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,282,Sierra,"980,000",,3.100,L,BN,CHD,,,
2008,10,VIII,350,LO ROJAS,406,Almeja,"80,000",,5.300,B,BN,PP,,,
2008,10,VIII,350,LO ROJAS,655,Jaiba remadora,"980,000",,1.450,B,BN,CHD,,,
2008,10,VIII,374,LEBU,228,Congrio dorado,"1,450,000",,7.022,L,BN,PP,,,
2008,10,VIII,374,LEBU,274,Reineta,"800,000",,2.000,L,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,229,Congrio negro,"2,000,000",,0.004,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,228,Congrio dorado,"3,000,000",,0.010,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,227,Congrio colorado,"2,500,000",,0.012,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,234,Jurel,"1,000,000",,0.006,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,242,Merluza común,"2,000,000",,0.060,L,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,260,Pejerrey de mar,"1,500,000",,0.025,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,282,Sierra,"1,500,000",,0.004,L,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,291,Bilagay,"1,500,000",,0.002,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,406,Almeja,"1,500,000",,0.015,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,408,Tumbao,"1,000,000",,0.040,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,406,Almeja,"1,500,000",,0.020,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,420,Carcol trumulco,"500,000",,0.020,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,465,Navajuela,"700,000",,0.030,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,227,Congrio colorado,"2,000,000",,0.020,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,228,Congrio dorado,"2,500,000",,0.010,L,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,260,Pejerrey de mar,"1,500,000",,0.020,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,644,Picoroco,"1,500,000",,0.015,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,653,Jaiba peluda,"1,000,000",,0.030,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,656,Jaiba panchote o Cangrejo,"600,000",,0.040,B,BN,CHD,,,
2008,10,VIII,354,TALCAHUANO,820,Piure,"600,000",,0.060,B,BN,CHD,,,
2008,10,VIII,336,SAN VICENTE,242,Merluza común,"650,000",,0.100,L,BN,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"600,000",,1.420,L,,CHD,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"950,000",,2.000,L,,PP,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,1.580,L,,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.300,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"800,000",,1.200,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"700,000",,2.360,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,0.500,L,,CHD,,,
2008,10,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,11.000,L,,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.030,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.546,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"600,000",,0.360,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"800,000",,0.020,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"600,000",,0.517,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"800,000",,0.030,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,0.100,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"800,000",,1.300,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"400,000",,0.500,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.500,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.436,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.020,L,,CHD,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"700,000",,0.300,L,,CHD,,,
2008,10,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,18.500,L,,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,2.100,L,,PP,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"1,800,000",,1.850,L,,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"400,000",,3.500,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"400,000",,1.500,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"200,000",,0.300,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.170,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.700,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.020,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"250,000",,0.820,L,,CHD,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"650,000",,1.960,L,,CHD,,,
2008,10,X,474,DALCAHUE,258,Pejegallo,"600,000",,1.486,L,,CHD,,,
2008,10,X,474,DALCAHUE,485,Pulpo,"500,000",,0.030,L,,CHD,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,0.400,L,,PP,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"950,000",,3.000,L,,PP,,,
2008,10,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,1.100,L,,PP,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"1,300,000",,4.777,L,,PP,,,
2008,10,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,4.200,L,,PP,,,
2008,10,X,474,DALCAHUE,228,Congrio dorado,"1,100,000",,1.700,L,,PP,,,
2008,10,X,494,QUELLON,430,Chorito,"140,000",,1.400,O,BN,CHD,,,
2008,10,X,494,QUELLON,260,Pejerrey de mar,"150,000",,0.030,O,,CHD,,,
2008,10,X,494,QUELLON,654,Jaiba marmola,"170,000",,1.150,O,,PP,,,
2008,10,X,494,QUELLON,654,Jaiba marmola,"160,000",,2.300,O,,PP,,,
2008,10,X,494,QUELLON,406,Almeja,"180,000",,4.100,O,BN,CHD,,,
2008,10,X,420,ANGELMO,406,Almeja,"144,000",,0.350,L,BN,CHD,,,
2008,10,X,456,ANCUD,654,Jaiba marmola,"200,000",,0.021,L,BN,CHD,,,
2008,10,X,456,ANCUD,485,Pulpo,"1,100,000",,0.070,L,BN,PP,,,
2008,10,X,456,ANCUD,440,Culengue,"350,000",,0.120,B,BN,PP,,,
2008,10,X,456,ANCUD,485,Pulpo,"1,100,000",,0.233,B,BN,PP,,,
2008,10,X,456,ANCUD,414,Caracol picuyo,"250,000",,0.113,B,BN,PP,,,
2008,10,X,456,ANCUD,406,Almeja,"170,000",,0.153,L,BN,CHD,,,
2008,10,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.050,L,BN,CHD,,,
2008,10,X,456,ANCUD,440,Culengue,"350,000",,0.264,L,BN,PP,,,
2008,10,X,456,ANCUD,406,Almeja,"170,000",,1.745,B,BN,PP,,,
2008,10,X,456,ANCUD,485,Pulpo,"1,300,000",,0.088,B,BN,PP,,,
2008,10,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.150,B,BN,CHD,,,
2008,10,X,456,ANCUD,820,Piure,"70,000",,0.360,B,BN,CHD,,,
2008,10,X,456,ANCUD,440,Culengue,"350,000",,0.351,B,BN,PP,,,
2008,10,X,456,ANCUD,227,Congrio colorado,"1,200,000",,0.011,B,BN,CHD,,,
2008,10,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,200,000",,3.476,L,,PP,,,
2008,10,XI,514,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.064,B,,PP,,,
2008,10,XI,514,PTO. CHACABUCO,228,Congrio dorado,"800,000",,0.023,B,,PP,,,
2008,10,XI,514,PTO. CHACABUCO,268,Raya volantín,"800,000",,0.010,B,,PP,,,
2008,10,XI,514,PTO. CHACABUCO,244,Merluza del sur o austral,"1,200,000",,0.552,L,,PP,,,
2008,10,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,0.150,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,0.500,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,400,000",,7.800,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,3.800,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"2,800,000",,2.720,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,040,000",,4.310,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,140,000",,3.000,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,620,Centollón,"630,000",,1.370,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,620,Centollón,"700,000",,2.710,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,228,Congrio dorado,"900,000",,0.160,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,1.800,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,4.270,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,0.900,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,200,000",,2.790,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,000,000",,2.200,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,240,000",,1.570,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,616,Centolla,"3,540,000",,6.330,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,620,Centollón,"630,000",,3.490,O,BN,PP,,,
2008,10,XII,534,PUNTA ARENAS,620,Centollón,"700,000",,0.110,O,BN,PP,,,
2008,10,XII,536,PTO. NATALES,244,Merluza del sur o austral,"1,000,000",,40.300,L,BN,PP,,,
2008,10,XII,536,PTO. NATALES,430,Chorito,"120,000",,5.000,B,BN,CHD,,,
2008,10,XII,536,PTO. NATALES,616,Centolla,"2,900,000",,77.700,L,BN,PP,,,
2008,10,XII,536,PTO. NATALES,244,Merluza del sur o austral,"1,000,000",,68.300,L,BN,PP,,,
2008,10,XII,536,PTO. NATALES,616,Centolla,"2,900,000",,122.200,L,BN,PP,,,
2008,10,XII,536,PTO. NATALES,228,Congrio dorado,"1,400,000",,3.780,L,BN,PP,,,
2008,10,XII,536,PTO. NATALES,425,Cholga,"120,000",,3.500,B,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,500,000",,0.250,O,,CHD,,,
2008,10,XIV,410,LOS MOLINOS,242,Merluza común,"1,200,000",,0.200,O,,CHD,,,
2008,10,XIV,410,LOS MOLINOS,406,Almeja,"500,000",,0.400,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,425,Cholga,"200,000",,0.350,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,430,Chorito,"400,000",,0.200,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,435,Choro,"300,000",,0.350,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,465,Navajuela,"700,000",,0.360,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.300,O,,CHD,,,
2008,10,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.250,O,,CHD,,,
2008,10,XIV,410,LOS MOLINOS,406,Almeja,"600,000",,0.100,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,430,Chorito,"200,000",,0.400,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,435,Choro,"300,000",,0.250,O,BN,CHD,,,
2008,10,XIV,410,LOS MOLINOS,465,Navajuela,"200,000",,0.300,O,BN,CHD,,,
2008,10,XIV,412,NIEBLA,228,Congrio dorado,"1,300,000",,0.100,B,,CHD,,,
2008,10,XIV,412,NIEBLA,230,Corvina,"800,000",,0.200,B,,CHD,,,
2008,10,XIV,412,NIEBLA,465,Navajuela,"400,000",,0.100,B,AM,CHD,,,
2008,10,XIV,412,NIEBLA,227,Congrio colorado,"1,000,000",,0.250,B,,PP,,,
2008,10,XIV,412,NIEBLA,270,Róbalo,"1,000,000",,0.200,B,,PP,,,
2008,10,XIV,412,NIEBLA,406,Almeja,"400,000",,0.200,B,BN,PP,,,
2008,10,XIV,412,NIEBLA,430,Chorito,"200,000",,0.300,B,BN,PP,,,
2008,10,XIV,412,NIEBLA,435,Choro,"300,000",,0.250,B,BN,PP,,,
2008,10,XIV,412,NIEBLA,465,Navajuela,"400,000",,0.100,B,BN,PP,,,
2008,10,XV,4,CAMARONES,271,Rococo,"1,500,000",,0.090,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,210,Ayanque,"1,500,000",,0.120,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,221,Cabrilla común,"2,000,000",,0.300,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,260,Pejerrey de mar,"500,000",,0.850,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,425,Cholga,"350,000",,0.120,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,820,Piure,"700,000",,0.300,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,284,Tiburon o marrajo,"2,800,000",,1.200,B,BN,CHD,,,
2008,10,XV,4,CAMARONES,232,Acha,"4,500,000",,0.090,B,BN,CHD,,,
2008,Noviembre,II,56,TALTAL,227,Congrio colorado,"2,200,000",,0.018,B,BN,CHD,,,
2008,11,II,56,TALTAL,284,Tiburon o marrajo,"1,000,000",,0.040,B,BN,CHD,,,
2008,11,II,56,TALTAL,220,Cabrilla,"1,200,000",,0.030,B,BN,CHD,,,
2008,11,II,56,TALTAL,236,Lenguado,"2,500,000",,0.007,B,BN,CHD,,,
2008,11,II,56,TALTAL,145,Huiro  (Macrocystis spp),"120,000",,8.000,O,BN,PP,,,
2008,11,II,56,TALTAL,229,Congrio negro,"1,800,000",,0.015,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,425,Cholga,"333,000",,0.032,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,406,Almeja,"500,000",,0.020,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,810,Erizo,"250,000",,0.012,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,820,Piure,"1,000,000",,0.045,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,226,Cojinoba del norte,"2,000,000",,0.025,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,236,Lenguado,"3,000,000",,0.008,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,260,Pejerrey de mar,"1,000,000",,0.030,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,215,Cojinoba del sur,"2,500,000",,0.020,B,BN,CHD,,,
2008,11,II,50,ANTOFAGASTA,285,Tomoyo,"2,000,000",,0.006,B,BN,CHD,,,
2008,11,II,46,TOCOPILLA,141,Chascón o huiro negro,"130,000",,2.500,O,BN,PP,,,
2008,11,II,46,TOCOPILLA,142,Huiro palo,"120,000",,3.800,O,BN,PP,,,
2008,11,II,46,TOCOPILLA,145,Huiro  (Macrocystis spp),"100,000",,0.900,O,BN,PP,,,
2008,11,II,46,TOCOPILLA,141,Chascón o huiro negro,"140,000",,7.300,O,BN,PP,,,
2008,11,II,46,TOCOPILLA,142,Huiro palo,"140,000",,2.700,O,BN,PP,,,
2008,11,II,46,TOCOPILLA,145,Huiro  (Macrocystis spp),"110,000",,1.500,O,BN,PP,,,
2008,11,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.229,B,BN,CHD,,,
2008,11,III,78,HUASCO,450,Lapa,"600,000",,0.250,B,BN,CHD,,,
2008,11,III,78,HUASCO,820,Piure,"120,000",,0.300,B,BN,CHD,,,
2008,11,III,78,HUASCO,282,Sierra,"1,000,000",,0.200,B,BN,CHD,,,
2008,11,III,78,HUASCO,236,Lenguado,"1,500,000",,0.015,B,BN,CHD,,,
2008,11,III,78,HUASCO,273,Rollizo,"1,000,000",,0.030,B,BN,CHD,,,
2008,11,III,78,HUASCO,632,Langostino amarillo,"467,000",,119.797,L,BN,PP,,,
2008,11,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.150,B,BN,CHD,,,
2008,11,III,78,HUASCO,450,Lapa,"600,000",,0.368,B,BN,CHD,,,
2008,11,III,78,HUASCO,282,Sierra,"1,000,000",,0.125,B,BN,CHD,,,
2008,11,III,78,HUASCO,236,Lenguado,"1,500,000",,0.050,B,BN,CHD,,,
2008,11,III,78,HUASCO,632,Langostino amarillo,"467,000",,40.535,L,BN,PP,,,
2008,11,III,78,HUASCO,636,Langostino colorado,"233,000",,1.820,L,BN,PP,,,
2008,11,III,78,HUASCO,612,Camaron nailon,"666,000",,0.075,L,BN,PP,,,
2008,11,IV,122,COQUIMBO,445,Jibia,"30,000",,15.260,B,BN,PP,,,
2008,11,IV,140,RÍO LIMARI,141,Chascón o huiro negro,"87,000",,2.600,B,BN,PP,,,
2008,11,V,214,PORTALES,242,Merluza común,"900,000",,1.500,B,BN,CHD,,,
2008,11,V,230,SAN ANTONIO,242,Merluza común,"600,000",,0.113,B,BN,CHD,,,
2008,11,V,230,SAN ANTONIO,242,Merluza común,"550,000",,0.130,B,BN,CHD,,,
2008,11,V,230,SAN ANTONIO,242,Merluza común,"650,000",,0.220,B,BN,CHD,,,
2008,11,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.500,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,202,Atún ojos grandes,"4,000,000",,0.028,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.170,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,226,Cojinoba del norte,"3,500,000",,0.015,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,250,Popoo,"3,500,000",,0.048,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.050,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.031,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,243,Konso,"2,000,000",,0.025,B,BN,CHD,,,
2008,11,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.140,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,202,Atún ojos grandes,"4,000,000",,0.050,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.221,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,243,Konso,"2,000,000",,0.030,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,269,Remoremo,"3,500,000",,0.035,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.076,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,269,Remoremo,"3,500,000",,0.025,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,282,Sierra,"3,500,000",,0.120,B,BN,CHD,,,
2008,11,V,224,HANGA PIKO,288,Toremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,243,Konso,"2,000,000",,0.023,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,282,Sierra,"3,500,000",,0.060,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,208,Atún aleta amarilla,"4,500,000",,0.047,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,288,Toremo,"4,500,000",,0.025,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,208,Atún aleta amarilla,"4,500,000",,0.018,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,269,Remoremo,"4,500,000",,0.025,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,282,Sierra,"4,000,000",,0.090,B,BN,CHD,,,
2008,11,V,221,VAIHÚ,243,Konso,"2,000,000",,0.040,B,BN,CHD,,,
2008,11,V,223,HOTU ITI,208,Atún aleta amarilla,"4,500,000",,0.050,B,BN,CHD,,,
2008,11,V,223,HOTU ITI,269,Remoremo,"4,000,000",,0.025,B,BN,CHD,,,
2008,11,V,223,HOTU ITI,245,Nanué,"4,000,000",,0.180,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,202,Atún ojos grandes,"4,500,000",,0.025,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,500,000",,0.123,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,269,Remoremo,"4,000,000",,0.043,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,288,Toremo,"4,000,000",,0.023,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,208,Atún aleta amarilla,"4,500,000",,0.040,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,243,Konso,"2,000,000",,0.055,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,282,Sierra,"4,000,000",,0.060,B,BN,CHD,,,
2008,11,V,225,LA PEROUSSE,245,Nanué,"4,000,000",,0.200,B,BN,CHD,,,
2008,11,VI,250,MATANZAS,230,Corvina,"2,000,000",,0.008,O,BN,CHD,,,
2008,11,VI,250,MATANZAS,450,Lapa,"2,000,000",,0.015,O,BN,CHD,,,
2008,11,VI,254,BUCALEMU,242,Merluza común,"446,000",,0.196,B,BN,CHD,,,
2008,11,VII,268,DUAO,242,Merluza común,"407,000",,16.000,B,BN,CHD,,,
2008,11,VIII,350,LO ROJAS,655,Jaiba remadora,"430,000",,1.020,B - L,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,260,Pejerrey de mar,"710,000",,0.420,B - L,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,227,Congrio colorado,"1,490,000",,0.290,B,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,229,Congrio negro,"1,110,000",,0.540,B,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,270,Róbalo,"920,000",,0.150,B,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,654,Jaiba marmola,"1,100,000",,0.350,L,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,465,Navajuela,"540,000",,1.200,B,BN ,PP,,,
2008,11,VIII,350,LO ROJAS,406,Almeja,"410,000",,1.500,B,BN ,CHD,,,
2008,11,VIII,350,LO ROJAS,213,Blanquillo,"850,000",,0.120,B,BN ,CHD,,,
