PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2010,,,,,,,,,,,,,
,,,,,,,,,,,,,
AÑO,MES,REGIÓN,CALETA,Nom_caleta,ESPECIE,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2010,11,III,78,HUASCO,252,Vieja o mulata,"1,100,000",,0.040,B,BN,CHD,
2010,11,III,78,HUASCO,450,Lapa,"1,200,000",,0.200,B,BN,CHD,
2010,11,III,78,HUASCO,652,Jaiba mora,"350,000",,0.500,B,BN,CHD,
2010,11,III,78,HUASCO,227,Congrio colorado,"2,000,000",,1.140,B,BN,CHD,
2010,11,III,78,HUASCO,820,Piure,"120,000",,3.700,B,BN,CHD,
2010,11,III,78,HUASCO,242,Merluza común,"700,000",,0.400,L,BN,CHD,
2010,11,III,78,HUASCO,632,Langostino amarillo,"225,000",,45.120,L,BN,PP,
2010,11,III,78,HUASCO,450,Lapa,"1,200,000",,0.160,B,BN,CHD,
2010,11,III,78,HUASCO,226,Cojinoba del norte,"1,300,000",,0.300,B,BN,CHD,
2010,11,III,78,HUASCO,236,Lenguado,"3,000,000",,0.400,B,BN,CHD,
2010,11,III,78,HUASCO,252,Vieja o mulata,"1,100,000",,0.050,B,BN,CHD,
2010,11,III,78,HUASCO,218,Caballa,"140,000",,0.520,B,BN,PP,
2010,11,III,78,HUASCO,234,Jurel,"200,000",,11.900,B,BN,PP,
2010,11,III,78,HUASCO,455,Loco,"2,100,000",,5.600,B,AM,PP,
2010,11,IV,122,COQUIMBO,227,Congrio colorado,"2,300,000",,0.063,B,BN,CHD,
2010,11,IV,122,COQUIMBO,242,Merluza común,"700,000",,0.250,B,BN,CHD,
2010,11,IV,122,COQUIMBO,445,Jibia o calamar rojo,"100,000",,4.459,B,BN,PP,
2010,11,IV,122,COQUIMBO,445,Jibia o calamar rojo,"100,000",,2.724,L,BN,PP,
2010,11,IV,122,COQUIMBO,234,Jurel,"500,000",,0.128,B,BN,CHD,
2010,11,V,230,SAN ANTONIO,242,Merluza común,"550,000",,0.350,B,BN,CHD,
2010,11,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.150,B,BN,CHD,
2010,11,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.505,B,BN,CHD,
2010,11,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.500,B,BN,CHD,
2010,11,VI,254,BUCALEMU,242,Merluza común,"428,571",,0.840,B,BN,CHD,
2010,11,VI,254,BUCALEMU,242,Merluza común,"535,714",,0.420,B,BN,CHD,
2010,11,VI,254,BUCALEMU,242,Merluza común,"535,714",,0.224,B,BN,CHD,
2010,11,VI,254,BUCALEMU,115,Chasca,"800,000",50 - 60,0.080,O,BN,PP,
2010,11,VI,254,BUCALEMU,110,Cochayuyo,"1,000,000",40 - 50 ,0.032,O,BN,CHD,
2010,11,VI,254,BUCALEMU,115,Chasca,"700,000",50 - 60,0.130,O,BN,PP,
2010,11,VI,254,BUCALEMU,242,Merluza común,"428,571",,0.329,B,BN,CHD,
2010,11,VI,254,BUCALEMU,242,Merluza común,"392,857",,0.560,B,BN,CHD,
2010,11,VI,254,BUCALEMU,242,Merluza común,"714,285",,0.476,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"428,571",,0.050,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"428,571",,0.448,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"535,714",,0.840,B,BN,CHD,
2010,11,VI,246,PICHILEMU,655,Jaiba remadora,"600,000",,0.050,B,BN,CHD,
2010,11,VI,246,PICHILEMU,258,Pejegallo,"800,000",,0.025,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"428,571",,0.050,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"428,571",,0.120,B,BN,CHD,
2010,11,VI,246,PICHILEMU,242,Merluza común,"392,857",,0.090,B,BN,CHD,
2010,11,VI,252,CHORRILLO,115,Chasca,"700,000",50 - 60,0.100,O,BN,PP,
2010,11,VI,252,CHORRILLO,110,Cochayuyo,"1,000,000",40 - 50 ,0.048,O,BN,CHD,
2010,11,VII,637,RIO MAULE,242,Merluza común,"481,000",,3.113,B,BN,CHD,
2010,11,VII,637,RIO MAULE,229,Congrio negro,"1,000,000",,0.001,B,BN,CHD,
2010,11,VII,637,RIO MAULE,234,Jurel,"481,000",,0.270,B,BN,CHD,
2010,11,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.400,B,BN,CHD,
2010,11,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.300,B,BN,CHD,
2010,11,VIII,310,TOMÉ,282,Sierra,"800,000",,0.100,B,BN,CHD,
2010,11,VIII,310,TOMÉ,242,Merluza común,"428,600",,1.792,L,BN,CHD,
2010,11,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.100,B,BN,CHD,
2010,11,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.300,L,BN,CHD,
2010,11,VIII,310,TOMÉ,406,Almeja,"600,000",,0.500,B,BN,CHD,
2010,11,VIII,310,TOMÉ,450,Lapa,"700,000",,0.400,B,BN,CHD,
2010,11,VIII,310,TOMÉ,644,Picoroco,"750,000",,1.000,B,BN,CHD,
2010,11,VIII,310,TOMÉ,465,Navajuela,"500,000",,1.500,B,BN,CHD,
2010,11,VIII,310,TOMÉ,820,Piure,"250,000",,2.000,B,BN,CHD,
2010,11,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.800,B,BN,CHD,
2010,11,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",50-60,0.902,B,BN,PP,
2010,11,VIII,310,TOMÉ,227,Congrio colorado,"3,000,000",,0.100,B,BN,CHD,
2010,11,VIII,310,TOMÉ,229,Congrio negro,"1,200,000",,0.300,B,BN,CHD,
2010,11,VIII,310,TOMÉ,282,Sierra,"800,000",,0.300,B,BN,CHD,
2010,11,VIII,310,TOMÉ,242,Merluza común,"428,600",,,L,BN,CHD,
2010,11,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.200,L,BN,CHD,
2010,11,VIII,310,TOMÉ,406,Almeja,"600,000",,0.400,B,BN,CHD,
2010,11,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.600,B,BN,CHD,
2010,11,VIII,310,TOMÉ,425,Cholga,"250,000",,0.600,B,BN,CHD,
2010,11,VIII,310,TOMÉ,640,Jaiba,"700,000",,1.200,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,655,Jaiba remadora,"230,000",,0.890,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,260,Pejerrey de mar,"380,000",,0.410,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,227,Congrio colorado,"1,800,000",,0.260,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,229,Congrio negro,"840,000",,0.480,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,270,Robalo,"980,000",,0.210,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,654,Jaiba marmola,"480,000",,0.510,L,BN,CHD,
2010,11,VIII,350,LO ROJAS,465,Navajuela,"680,000",,1.200,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,406,Almeja,"420,000",,0.530,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,234,Jurel,"540,000",,1.100,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,407,Taquilla,"120,000",,2.800,B,BN,PP,
2010,11,VIII,350,LO ROJAS,242,Merluza común,"980,000",,0.210,L,BN,CHD,
2010,11,VIII,350,LO ROJAS,258,Pejegallo,"1,420,000",,0.420,L,BN,CHD,
2010,11,VIII,350,LO ROJAS,658,Jaiba reina,"410,000",,0.240,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,270,Robalo,"890,000",,0.280,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,654,Jaiba marmola,"410,000",,0.410,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,260,Pejerrey de mar,"485,000",,0.380,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,227,Congrio colorado,"1,980,000",,0.310,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,229,Congrio negro,"780,000",,0.450,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,465,Navajuela,"580,000",,2.000,B,BN,PP,
2010,11,VIII,350,LO ROJAS,242,Merluza común,"960,000",,0.240,L,BN,CHD,
2010,11,VIII,350,LO ROJAS,234,Jurel,"490,000",,1.800,L,BN,CHD,
2010,11,VIII,350,LO ROJAS,407,Taquilla,"125,000",,3.540,B,BN,PP,
2010,11,VIII,350,LO ROJAS,258,Pejegallo,"1,350,000",,0.280,B-L,BN,CHD,
2010,11,VIII,350,LO ROJAS,658,Jaiba reina,"380,000",,0.310,B,BN,CHD,
2010,11,VIII,350,LO ROJAS,655,Jaiba remadora,"340,000",,0.450,B,BN,CHD,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"135,000",,15.000,L,BN,PP,
2010,11,X,474,DALCAHUE,486,Pulpo del sur,"1,250,000",,0.350,L,,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,4.500,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"100,000",,5.400,L,BN,CHD,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,3.600,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,6.500,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,4.200,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,11.000,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,7.100,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,3.700,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,1.200,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,9.200,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,15.000,L,BN,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,14.510,L,,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"70,000",,11.100,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"140,000",,14.000,L,BN,PP,
2010,11,X,474,DALCAHUE,465,Navajuela,"430,000",,5.100,L,BN,PP,
2010,11,X,474,DALCAHUE,486,Pulpo del sur,"850,000",,0.530,L,,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"70,000",,14.900,L,BN,PP,
2010,11,X,474,DALCAHUE,228,Congrio dorado,"350,000",,3.000,L,,CHD,
2010,11,X,474,DALCAHUE,406,Almeja,"140,000",,8.600,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"140,000",,7.000,L,BN,PP,
2010,11,X,474,DALCAHUE,228,Congrio dorado,"350,000",,3.000,L,,CHD,
2010,11,X,474,DALCAHUE,268,Raya volantin,"300,000",,0.800,L,,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"100,000",,2.900,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,9.400,L,BN,PP,
2010,11,X,474,DALCAHUE,486,Pulpo del sur,"800,000",,0.830,L,,PP,
2010,11,X,474,DALCAHUE,405,Juliana o tawera,"70,000",,14.900,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,9.100,L,BN,PP,
2010,11,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.100,L,,CHD,
2010,11,X,474,DALCAHUE,268,Raya volantin,"800,000",,0.800,L,,PP,
2010,11,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,0.900,L,,PP,
2010,11,X,474,DALCAHUE,268,Raya volantin,"1,200,000",,3.000,L,,PP,
2010,11,X,474,DALCAHUE,258,Pejegallo,"275,000",,0.350,L,,CHD,
2010,11,X,474,DALCAHUE,258,Pejegallo,"400,000",,0.200,L,,CHD,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,5.500,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"100,000",,1.200,L,BN,PP,
2010,11,X,474,DALCAHUE,465,Navajuela,"100,000",,0.600,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"150,000",,1.500,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"80,000",,2.800,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"80,000",,2.400,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"80,000",,2.800,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"40,000",,6.900,L,BN,PP,
2010,11,X,474,DALCAHUE,440,Culengue,"370,000",,0.100,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,5.000,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,4.500,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"160,000",,3.300,L,BN,PP,
2010,11,X,474,DALCAHUE,465,Navajuela,"400,000",,6.400,L,BN,PP,
2010,11,X,474,DALCAHUE,440,Culengue,"300,000",,0.600,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"165,000",,4.700,L,BN,PP,
2010,11,X,474,DALCAHUE,654,Jaiba marmola,"160,000",,0.800,L,BN,PP,
2010,11,X,474,DALCAHUE,465,Navajuela,"400,000",,5.000,L,BN,PP,
2010,11,X,474,DALCAHUE,406,Almeja,"155,000",,18.500,L,BN,PP,
2010,11,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.390,L,,CHD,
2010,11,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,1.000,L,,PP,
2010,11,XI,514,PTO. AYSÉN,244,Merluza del sur,"800,000",,25.794,L,,PP,
2010,11,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,0.254,L,,PP,
2010,11,XI,514,PTO. AYSÉN,244,Merluza del sur,"800,000",,34.303,L,,PP,
2010,11,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,2.300,L,,PP,
2010,11,XII,534,PUNTA ARENAS,244,Merluza del sur,"950,000",,7.780,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,0.510,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,268,Raya volantin,"1,150,000",,1.300,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,4.600,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,000,000",,0.580,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,400,000",,2.140,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,500,000",,1.130,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,700,000",,7.400,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,800,000",,0.620,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,850,000",,0.310,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,900,000",,2.420,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"4,000,000",,3.810,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,4.200,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,244,Merluza del sur,"950,000",,15-03,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,0.970,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,2.500,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,268,Raya volantin,"1,150,000",,1.700,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,400,000",,0.430,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,400,000",,2.430,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,500,000",,0.650,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,900,000",,5.010,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"3,800,000",,1.480,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"4,000,000",,10.120,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"4,100,000",,6.090,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,616,Centolla,"4,200,000",,5.020,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,620,Centollón,"500,000",,0.970,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,1.130,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,810,Erizo,"337,000",,7.810,O,BN,PP,
2010,11,XII,534,PUNTA ARENAS,810,Erizo,"406,000",,5.680,O,BN,PP,
2010,11,XIV,410,LOS MOLINOS,228,Congrio dorado,"1,000,000",,0.150,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,230,Corvina,"500,000",,0.600,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,406,Almeja,"200,000",,1.000,O,BN,CHD,
2010,11,XIV,410,LOS MOLINOS,465,Navajuela,"300,000",,0.350,O,BN,CHD,
2010,11,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,500,000",,0.350,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.350,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,270,Robalo,"450,000",,0.150,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,406,Almeja,"400,000",,0.150,O,,CHD,
2010,11,XIV,410,LOS MOLINOS,658,Jaiba reina,"300,000",,0.010,O,BN,CHD,
2010,11,XIV,412,NIEBLA,227,Congrio colorado,"1,500,000",,0.350,B,,CHD,
2010,11,XIV,412,NIEBLA,230,Corvina,"1,500,000",,0.200,B,,CHD,
2010,11,XIV,412,NIEBLA,406,Almeja,"250,000",,0.250,B,AM,CHD,
2010,11,XIV,412,NIEBLA,465,Navajuela,"500,000",,0.200,B,AM,CHD,
2010,11,XIV,412,NIEBLA,227,Congrio colorado,"1,500,000",,0.200,B,,PP,
2010,11,XIV,412,NIEBLA,270,Robalo,"600,000",,0.150,B,,PP,
2010,11,XIV,412,NIEBLA,406,Almeja,"250,000",,0.150,B,BN,PP,
2010,11,XIV,412,NIEBLA,465,Navajuela,"450,000",,0.150,B,BN,PP,
2010,11,XV,4,ARICA,221,Cabrilla común,"2,000,000",,0.060,B,BN,CHD,
2010,11,XV,4,ARICA,260,Pejerrey de mar,"500,000",,0.500,B,BN,CHD,
2010,11,XV,4,ARICA,820,Piure,"1,500,000",,0.040,B,BN,CHD,
2010,11,XV,4,ARICA,254,Palometa,"1,500,000",,2.300,B,BN,CHD,
2010,11,XV,4,ARICA,260,Pejerrey de mar,"700,000",,0.010,B,BN,CHD,
2010,11,XV,4,ARICA,254,Palometa,"1,300,000",,2.500,B,BN,CHD,
2010,11,XV,4,ARICA,272,Roncacho,"1,000,000",,0.020,B,BN,CHD,
2010,11,XV,4,ARICA,820,Piure,"1,000,000",,0.050,B,BN,CHD,
2010,12,I,8,RIQUELME,254,Palometa,"1,000,000",,2.700,B,BN,CHD,
2010,12,I,8,RIQUELME,221,Cabrilla común,"1,500,000",,0.260,B,BN,CHD,
2010,12,I,8,RIQUELME,254,Palometa,"1,000,000",,3.270,B,BN,CHD,
2010,12,II,41,PUNTA ATALA,142,Huiro palo,"140,000",50-60,0.300,O,BN,PP,
2010,12,II,41,PUNTA ATALA,141,Chascón o huiro negro,"120,000",50-60,0.200,O,BN,PP,
2010,12,II,41,PUNTA ATALA,236,Lenguado,"2,600,000",,0.025,O,BN,CHD,
2010,12,II,41,PUNTA ATALA,280,Sargo,"1,200,000",,0.018,O,BN,CHD,
2010,12,II,44,COBIJA,440,Culengue,"300,000",,0.120,B,BN,CHD,
2010,12,II,44,COBIJA,425,Cholga,"250,000",,0.080,B,BN,CHD,
2010,12,II,44,COBIJA,227,Congrio colorado,"2,200,000",,0.040,B,BN,CHD,
2010,12,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.015,B,BN,CHD,
2010,12,II,56,TALTAL,226,Cojinoba del norte,"2,200,000",,0.030,B,BN,CHD,
2010,12,II,56,TALTAL,214,Bonito,"500,000",,0.012,B,BN,CHD,
2010,12,II,56,TALTAL,213,Blanquillo,"2,000,000",,0.010,B,BN,CHD,
2010,12,II,56,TALTAL,141,Chascón o huiro negro,"100,000",50-60,3.000,O,BN,PP,
2010,12,II,56,TALTAL,142,Huiro palo,"140,000",50-60,0.500,O,BN,PP,
2010,12,II,56,TALTAL,273,Rollizo,"600,000",,0.120,B,BN,CHD,
2010,12,III,78,HUASCO,652,Jaiba mora,"350,000",,0.910,B,BN,CHD,
2010,12,III,78,HUASCO,227,Congrio colorado,"2,000,000",,1.020,B,BN,CHD,
2010,12,III,78,HUASCO,820,Piure,"120,000",,3.400,B,BN,CHD,
2010,12,III,78,HUASCO,242,Merluza común,"700,000",,0.480,L,BN,CHD,
2010,12,III,78,HUASCO,632,Langostino amarillo,"225,000",,36.120,L,BN,PP,
2010,12,III,78,HUASCO,450,Lapa,"1,200,000",,0.520,B,BN,CHD,
2010,12,III,78,HUASCO,226,Cojinoba del norte,"1,300,000",,0.540,B,BN,CHD,
2010,12,III,78,HUASCO,218,Caballa,"140,000",,3.130,B,BN,PP,
2010,12,III,78,HUASCO,234,Jurel,"200,000",,24.470,B,BN,PP,
2010,12,III,78,HUASCO,455,Loco,"2,100,000",,2.250,B,AM,PP,
2010,12,III,78,HUASCO,265,Pejesapo,"1,100,000",,0.010,B,BN,CHD,
2010,12,III,78,HUASCO,282,Sierra,"1,100,000",,0.050,B,BN,CHD,
2010,12,IV,122,COQUIMBO,445,Jibia o calamar rojo,"120,000",,3.300,B,BN,PP,
2010,12,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.260,B,BN,CHD,
2010,12,IV,122,COQUIMBO,234,Jurel,"600,000",,0.300,B,BN,CHD,
2010,12,IV,122,COQUIMBO,242,Merluza común,"1,000,000",,0.200,B,BN,CHD,
2010,12,IV,122,COQUIMBO,273,Rollizo,"1,500,000",,0.025,B,BN,CHD,
2010,12,IV,122,COQUIMBO,207,Apañado,"2,000,000",,0.020,B,BN,CHD,
2010,12,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.600,B,BN,CHD,
2010,12,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.500,B,BN,CHD,
2010,12,V,230,SAN ANTONIO,242,Merluza común,"600,000",,0.100,B,BN,CHD,
2010,12,V,230,SAN ANTONIO,242,Merluza común,"600,000",,0.300,B,BN,CHD,
2010,12,VI,254,BUCALEMU,242,Merluza común,"428,571",,0.980,B,BN,CHD,
2010,12,VI,254,BUCALEMU,110,Cochayuyo,"1,600,000",40 - 50 ,5.260,O,BN,CHD,
2010,12,VI,254,BUCALEMU,242,Merluza común,"428,571",,0.084,B,BN,CHD,
2010,12,VI,254,BUCALEMU,242,Merluza común,"428,571",,0.980,B,BN,CHD,
2010,12,VII,637,RIO MAULE,242,Merluza común,"481,000",,3.113,B,BN,CHD,
2010,12,VII,637,RIO MAULE,242,Merluza común,"556,000",,0.405,B,BN,CHD,
2010,12,VII,637,RIO MAULE,274,Reineta,"700,000",,0.620,B,BN,CHD,
2010,12,VII,637,RIO MAULE,238,Lisa,"800,000",,0.030,B,BN,CHD,
2010,12,VII,637,RIO MAULE,230,Corvina,"2,000,000",,0.180,B,BN,CHD,
2010,12,VII,637,RIO MAULE,270,Robalo,"1,000,000",,0.020,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,270,Robalo,"760,000",,0.160,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,654,Jaiba marmola,"410,000",,0.710,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,260,Pejerrey de mar,"280,000",,0.560,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,227,Congrio colorado,"1,780,000",,0.340,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,229,Congrio negro,"1,120,000",,0.570,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"720,000",,4.100,B,BN,PP,
2010,12,VIII,350,LO ROJAS,242,Merluza común,"680,000",,1.200,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,234,Jurel,"450,000",,1.100,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,407,Taquilla,"110,000",,3.400,B,BN,PP,
2010,12,VIII,350,LO ROJAS,230,Corvina,"1,840,000",,0.590,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,258,Pejegallo,"970,000",,0.420,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,406,Almeja,"320,000",,0.850,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,658,Jaiba reina,"250,000",,0.680,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,655,Jaiba remadora,"280,000",,1.100,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,655,Jaiba remadora,"250,000",,0.840,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,260,Pejerrey de mar,"260,000",,0.560,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,227,Congrio colorado,"1,520,000",,0.380,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,229,Congrio negro,"1,120,000",,0.460,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,270,Robalo,"590,000",,0.280,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,274,Reineta,"310,000",,0.680,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"780,000",,3.500,B,BN,PP,
2010,12,VIII,350,LO ROJAS,406,Almeja,"360,000",,0.210,B,BN,CHD,
2010,12,VIII,350,LO ROJAS,234,Jurel,"410,000",,8.230,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,407,Taquilla,"120,000",,3.840,B,BN,PP,
2010,12,VIII,350,LO ROJAS,242,Merluza común,"810,000",,1.540,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,258,Pejegallo,"980,000",,0.510,L,BN,CHD,
2010,12,VIII,350,LO ROJAS,230,Corvina,"1,700,000",,0.850,B-L,BN,CHD,
2010,12,VIII,350,LO ROJAS,658,Jaiba reina,"310,000",,0.420,B,BN,CHD,
2010,12,VIII,310,TOMÉ,227,Congrio colorado,"1,700,000",,0.300,B,BN,CHD,
2010,12,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.400,B,BN,CHD,
2010,12,VIII,310,TOMÉ,282,Sierra,"800,000",,0.200,B,BN,CHD,
2010,12,VIII,310,TOMÉ,242,Merluza común,"358,000",,2.300,L,BN,CHD,
2010,12,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.100,B,BN,CHD,
2010,12,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.400,L,BN,CHD,
2010,12,VIII,310,TOMÉ,406,Almeja,"600,000",,0.500,B,BN,CHD,
2010,12,VIII,310,TOMÉ,450,Lapa,"800,000",,0.300,B,BN,CHD,
2010,12,VIII,310,TOMÉ,644,Picoroco,"450,000",,1.500,B,BN,CHD,
2010,12,VIII,310,TOMÉ,465,Navajuela,"500,000",,1.000,B,BN,CHD,
2010,12,VIII,310,TOMÉ,820,Piure,"250,000",,1.500,B,BN,CHD,
