PRECIOS DE PRIMERA TRANSACCI”N ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2016,,,,,,,,,,,,,
,,,,,,,,,,,,,
AãO,MES,REGI”N,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2016,4,2,46,TOCOPILLA,280,Sargo,"700,000",,0.3,L,BN,CHD,
2016,4,2,44,COBIJA,451,Lapa negra,"800,000",,0.38,O,BN,PP,
2016,4,2,44,COBIJA,141,Chascon o huiro negro,"200,000",30,8.2,O,BN,PP,
2016,4,2,44,COBIJA,142,Huiro palo,"200,000",30,2.15,O,BN,PP,
2016,4,3,78,HUASCO,207,Apanado,"1,200,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,406,Almeja,"1,000,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,451,Lapa negra,"1,000,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,652,Jaiba mora,"300,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,820,Piure,"250,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,234,Jurel,"750,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,425,Cholga,"1,500,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,242,Merluza comun,"1,200,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,258,Pejegallo,"1,500,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,236,Lenguado de ojos chicos,"6,000,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,262,Pejeperro,"1,500,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,226,Cojinoba del norte,"2,500,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,230,Corvina,"3,000,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,231,Dorado,"3,000,000",,,B,BN,CHD,
2016,4,3,78,HUASCO,252,Vieja o mulata,"3,500,000",,,B,BN,CHD,
2016,4,5,210,EL MEMBRILLO,242,Merluza comun,"1,200,000",,0.87,B,BN,CHD,
2016,4,5,210,EL MEMBRILLO,445,Jibia o calamar rojo ,"170,000",,46.212,B,BN,PP,
2016,4,5,230,SAN ANTONIO,445,Jibia o calamar rojo ,"1,200,000",,,B-L,BN,PP,
2016,4,5,230,SAN ANTONIO,651,Jaiba limon,"900,000",,,B,BN,CHD,
2016,4,5,230,SAN ANTONIO,242,Merluza comun,"1,000,000",,,B-L,BN,CHD,
2016,4,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B-L,BN,CHD,
2016,4,5,230,SAN ANTONIO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,4,5,230,SAN ANTONIO,282,Sierra,"1,050,000",,,B-L,BN,CHD,
2016,4,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD,
2016,4,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,800,000",,,L,BN,PP,
2016,4,5,230,SAN ANTONIO,208,Atun aleta amarilla,"1,200,000",,,L,BN,CHD,
2016,4,5,230,SAN ANTONIO,230,Corvina,"2,500,000",,,B,BN,CHD,
2016,4,5,230,SAN ANTONIO,268,Raya volantin,"2,100,000",,,L,BN,PP,
2016,4,5,230,SAN ANTONIO,357,Raya espinosa,"2,100,000",,,L,BN,PP,
2016,4,7,268,DUAO,242,Merluza comun,"296,300",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,274,Reineta,"1,100,000",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"296,300",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,274,Reineta,"1,100,000",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"740,800",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"407,400",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,258,Pejegallo,"1,100,000",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,274,Reineta,"2,200,000",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD,
2016,4,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD,
2016,4,7,286,CURANIPE,242,Merluza comun,"447,111",,1.509,B,BN,CHD,
2016,4,7,286,CURANIPE,242,Merluza comun,"370,370",,1,B,BN,CHD,
2016,4,8,336,SAN VICENTE,820,Piure,"250,000",,0.5,B,BN,CHD,
2016,4,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"110,000",,1.65,L,BN,PP,
2016,4,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.3,B,BN,CHD,
2016,4,8,336,SAN VICENTE,242,Merluza comun,"450,000",,0.28,L,BN,CHD,
2016,4,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"100,000",,1.5,L,BN,PP,
2016,4,8,310,TOME,227,Congrio colorado,"2,200,000",,0.05,B,BN,CHD,
2016,4,8,310,TOME,220,Cabrilla,"1,000,000",,0.03,B,BN,CHD,
2016,4,8,310,TOME,273,Rollizo,"900,000",,0.015,B,BN,CHD,
2016,4,8,310,TOME,242,Merluza comun,"214,000",,0.28,B,BN,CHD,
2016,4,8,310,TOME,242,Merluza comun,"357,000",,0.15,B,BN,CHD,
2016,4,8,310,TOME,282,Sierra,"694,000",,0.2,B,BN,CHD,
2016,4,8,310,TOME,653,Jaiba peluda,"666,000",,0.09,B,BN,CHD,
2016,4,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.8,B-L,BN,CHD-PP,
2016,4,8,350,LO ROJAS,260,Pejerrey de mar,"600,000",,0.4,B-L,BN,CHD-PP,
2016,4,8,350,LO ROJAS,227,Congrio colorado,"2,900,000",,0.1,B,BN,CHD,
2016,4,8,350,LO ROJAS,229,Congrio negro,"1,550,000",,0.2,B,BN,CHD,
2016,4,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.3,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,180,000",,2,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,465,Navajuela,"690,000",,31,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,406,Almeja,"250,000",,1.2,B,BN,CHD,
2016,4,8,350,LO ROJAS,234,Jurel,"550,000",,7,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,407,Taquilla,"165,000",,8,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,242,Merluza comun,"1,000,000",,5.6,L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,230,Corvina,"3,500,000",,0.8,B - L,BN,CHD,
2016,4,8,350,LO ROJAS,282,Sierra,"1,000,000",,0.5,B - L,BN,CHD,
2016,4,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.3,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,820,Piure,"500,000",,1.6,B,BN,CHD,
2016,4,8,350,LO ROJAS,276,Sardina comun,"120,000",,18,L,BN,PP,
2016,4,8,350,LO ROJAS,205,Anchoveta,"120,000",,23,L,BN,PP,
2016,4,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.4,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,21,L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,1.2,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,260,Pejerrey de mar,"500,000",,0.1,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,180,000",,2.3,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,465,Navajuela,"690,000",,19,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,234,Jurel,"550,000",,2.2,B - L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,407,Taquilla,"165,000",,6,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,242,Merluza comun,"1,100,000",,8,L,BN,CHD - PP,
2016,4,8,350,LO ROJAS,282,Sierra,"1,000,000",,0.2,B - L,BN,CHD,
2016,4,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,820,Piure,"500,000",,0.1,B,BN,CHD,
2016,4,8,350,LO ROJAS,276,Sardina comun,"120,000",,34,L,BN,PP,
2016,4,8,350,LO ROJAS,205,Anchoveta,"120,000",,38,L,BN,PP,
2016,4,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP,
2016,4,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,6,L,BN,CHD - PP,
2016,4,8,374,LEBU,266,Albacora o pez espada,"3,200,000",,8,L,BN,PP,
2016,4,8,374,LEBU,274,Reineta,"1,500,000",,6,L,BN,CHD,
2016,4,8,374,LEBU,230,Corvina,"1,800,000",,8,B,BN,CHD,
2016,4,10,474,DALCAHUE,258,Pejegallo,"450,000",,0.29,B,BN,CHD,
2016,4,10,474,DALCAHUE,444,Huepo o navaja de mar,"650,000",,2.05,B,BN,PP,
2016,4,10,474,DALCAHUE,616,Centolla,"2,800,000",,1.02,B,BN,PP,
2016,4,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,1,L,BN,PP,
2016,4,10,474,DALCAHUE,244,Merluza del sur,"1,000,000",,0.12,L,BN,PP,
2016,4,10,474,DALCAHUE,435,Choro,"300,000",,0.8,B,BN,PP,
2016,4,10,474,DALCAHUE,465,Navajuela,"400,000",,1.21,B,BN,PP,
2016,4,10,474,DALCAHUE,486,Pulpo del sur,"1,200,000",,1.235,L,BN,PP,
2016,4,10,474,DALCAHUE,406,Almeja,"400,000",,0.48,L,BN,PP,
2016,4,10,573,LA VEGA,406,Almeja,"500,000",,10,,,CHD,
2016,4,10,573,LA VEGA,244,Merluza del sur,"1,000,000",,500,,,CHD,
2016,4,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,244,Merluza del sur,"1,000,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",35,,L,,PP,
2016,4,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,4,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,244,Merluza del sur,"1,000,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",35,,L,,PP,
2016,4,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,4,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,4,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,4,12,534,PUNTA ARENAS,810,Erizo,"653,000",,8.76,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,810,Erizo,"497,000",,13.55,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,620,Centollon,"750,000",,11.09,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,620,Centollon,"530,000",,3.9,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,228,Congrio dorado,"2,000,000",,1.2,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,244,Merluza del sur,"2,200,000",,2.6,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,2.33,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,810,Erizo,"612,000",,4.72,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,810,Erizo,"683,000",,7.52,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,228,Congrio dorado,"1,700,000",,0.14,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,244,Merluza del sur,"1,600,000",,1.62,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,620,Centollon,"550,000",,6.47,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,620,Centollon,"750,000",,4.46,O,BN,PP,
2016,4,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,4.45,O,BN,PP,
2016,4,12,536,PUERTO NATALES,810,Erizo,"500,000",,450,L,BN,PP,
2016,4,12,536,PUERTO NATALES,270,Robalo,"1,500,000",,0.02,B,BN,CHD,
2016,4,12,536,PUERTO NATALES,228,Congrio dorado,"1,500,000",,9.65,L,BN,PP,
2016,4,12,536,PUERTO NATALES,455,Loco,"5,419,000",,4.73,L,BN,PP,
2016,4,12,536,PUERTO NATALES,810,Erizo,"500,000",,500,L,BN,PP,
2016,4,12,536,PUERTO NATALES,270,Robalo,"1,500,000",,0.38,B,BN,CHD,
2016,5,15,4,ARICA,271,Rococo,"1,500,000",,0.03,B,BN,CHD,
2016,5,15,4,ARICA,214,Bonito,"1,500,000",,0.05,B,BN,CHD,
2016,5,15,4,ARICA,435,Choro,"1,000,000",,0.08,B,BN,CHD,
2016,5,15,4,ARICA,219,Cabinza,"1,500,000",,0.04,B,BN,CHD,
2016,5,15,4,ARICA,284,Tiburon o marrajo,"2,000,000",,0.1,B,BN,CHD,
2016,5,15,4,ARICA,406,Almeja,"2,500,000",,0.7,B,BN,CHD,
2016,5,15,4,ARICA,204,Breca o Villagay,"2,000,000",,0.02,B,BN,CHD,
2016,5,15,4,ARICA,214,Bonito,"1,500,000",,0.07,B,BN,CHD,
2016,5,15,4,ARICA,406,Almeja,"1,000,000",,0.05,B,BN,CHD,
2016,5,15,4,ARICA,435,Choro,"1,000,000",,0.04,B,BN,CHD,
2016,5,15,4,ARICA,820,Piure,"800,000",,0.05,B,BN,CHD,
2016,5,15,4,ARICA,451,Lapa negra,"1,500,000",,0.03,B,BN,CHD,
2016,5,1,8,RIQUELME,289,Vidriola,"2,600,000",,0.12,B,BN,CHD,
2016,5,1,8,RIQUELME,260,Pejerrey de mar,"3,000,000",,0.036,B,BN,CHD,
2016,5,1,8,RIQUELME,266,Albacora o pez espada,"4,000,000",,0.08,L,BN,CHD,
2016,5,1,8,RIQUELME,284,Tiburon o marrajo,"2,500,000",,0.11,L,BN,CHD,
2016,5,1,8,RIQUELME,211,Azulejo,"1,000,000",,0.07,L,BN,CHD,
2016,5,1,8,RIQUELME,289,Vidriola,"2,666,666",,0.06,B,BN,CHD,
2016,5,1,10,CAVANCHA,485,Pulpo,"1,200,000",,0.39,B,BN,PP,
2016,5,1,10,CAVANCHA,485,Pulpo,"1,200,000",,1.97,B,BN,PP,
2016,5,1,10,CAVANCHA,266,Albacora o pez espada,"2,000,000",,1.5,L,BN,CHD,
2016,5,1,10,CAVANCHA,227,Congrio colorado,"1,500,000",,0.02,B,BN,CHD,
2016,5,2,56,TALTAL,227,Congrio colorado,"2,300,000",,0.1,B,BN,CHD,
2016,5,2,56,TALTAL,226,Cojinoba del norte,"1,500,000",,0.01,B,BN,CHD,
2016,5,2,56,TALTAL,207,Apanado,"800,000",,0.012,B,BN,CHD,
2016,5,2,46,TOCOPILLA,231,Dorado,"2,500,000",,0.07,B,BN,CHD,
2016,5,2,46,TOCOPILLA,451,Lapa negra,"800,000",,0.2,O,BN,PP,
2016,5,2,46,TOCOPILLA,485,Pulpo,"1,500,000",,0.88,O,BN,PP,
2016,5,2,41,PUNTA ATALA,141,Chascon o huiro negro,"200,000",30,5.6,O,BN,PP,
2016,5,2,41,PUNTA ATALA,142,Huiro palo,"200,000",30,2.2,O,BN,PP,
2016,5,3,78,HUASCO,406,Almeja,"1,000,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,207,Apanado,"1,200,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,451,Lapa negra,"1,000,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,652,Jaiba mora,"300,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,820,Piure,"250,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,234,Jurel,"750,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,242,Merluza comun,"1,200,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,258,Pejegallo,"1,500,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,236,Lenguado de ojos chicos,"6,000,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,262,Pejeperro,"1,500,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,226,Cojinoba del norte,"2,500,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,231,Dorado,"3,000,000",,,B,BN,CHD,
2016,5,3,78,HUASCO,252,Vieja o mulata,"3,500,000",,,B,BN,CHD,
2016,5,5,230,SAN ANTONIO,445,Jibia o calamar rojo ,"1,500,000",,,B - L,BN,PP,
2016,5,5,230,SAN ANTONIO,651,Jaiba limon,"1,000,000",,,B,BN,CHD,
2016,5,5,230,SAN ANTONIO,242,Merluza comun,"1,000,000",,,B - L,BN,CHD,
2016,5,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,CHD,
2016,5,5,230,SAN ANTONIO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,5,5,230,SAN ANTONIO,282,Sierra,"1,050,000",,,B - L,BN,CHD,
2016,5,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD,
2016,5,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,600,000",,,L,BN,PP,
2016,5,5,230,SAN ANTONIO,209,Atun aleta larga,"1,200,000",,,L,BN,CHD,
2016,5,5,230,SAN ANTONIO,268,Raya volantin,"2,100,000",,,L,BN,PP,
2016,5,5,230,SAN ANTONIO,357,Raya espinosa,"2,100,000",,,L,BN,PP,
2016,5,6,246,BUCALEMU,242,Merluza comun,"652,857",,,B,BN,CHD,
2016,5,7,268,DUAO,242,Merluza comun,"370,400",,,B,BN,CHD,
2016,5,7,268,DUAO,282,Sierra,"2,000,000",,,B,BN,CHD,
2016,5,7,268,DUAO,242,Merluza comun,"296,300",,,B,BN,CHD,
2016,5,7,268,DUAO,282,Sierra,"2,000,000",,,B,BN,CHD,
2016,5,7,268,DUAO,242,Merluza comun,"444,444",,,B,BN,CHD,
2016,5,7,268,DUAO,282,Sierra,"2,000,000",,,B,BN,CHD,
2016,5,7,286,CURANIPE,242,Merluza comun,"27,778",,0.01,B,BN,CHD,
2016,5,7,286,CURANIPE,242,Merluza comun,"27,778",,0,B,BN,CHD,
2016,5,8,336,SAN VICENTE,820,Piure,"200,000",,0.7,B,BN,CHD,
2016,5,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"110,000",,10.5,L,BN,PP,
2016,5,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.4,B,BN,CHD,
2016,5,8,336,SAN VICENTE,445,Jibia o calamar rojo ,"110,000",,5.5,L,BN,PP,
2016,5,8,310,TOME,282,Sierra,"400,000",,0.04,B,BN,CHD,
2016,5,8,310,TOME,260,Pejerrey de mar,"700,000",,0.03,B,BN,CHD,
2016,5,8,310,TOME,220,Cabrilla,"900,000",,0.02,B,BN,CHD,
2016,5,8,310,TOME,242,Merluza comun,"465,000",,0.28,L,BN,CHD,
2016,5,8,310,TOME,242,Merluza comun,"2,000,000",,0.05,B,BN,CHD,
2016,5,8,310,TOME,229,Congrio negro,"1,000,000",,0.1,B,BN,CHD,
2016,5,8,310,TOME,227,Congrio colorado,"2,500,000",,0.2,B,BN,CHD,
2016,5,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.2,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,260,Pejerrey de mar,"500,000",,3,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,227,Congrio colorado,"2,900,000",,0.1,B,BN,CHD,
2016,5,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.5,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,180,000",,1,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,465,Navajuela,"690,000",,43,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,406,Almeja,"250,000",,1,B,BN,CHD,
2016,5,8,350,LO ROJAS,234,Jurel,"500,000",,12,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,407,Taquilla,"165,000",,4,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,242,Merluza comun,"950,000",,5.2,L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,230,Corvina,"3,500,000",,0.5,B - L,BN,CHD,
2016,5,8,350,LO ROJAS,282,Sierra,"1,000,000",,1.8,B - L,BN,CHD,
2016,5,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.2,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,820,Piure,"500,000",,0.5,B,BN,CHD,
2016,5,8,350,LO ROJAS,276,Sardina comun,"120,000",,32,L,BN,PP,
2016,5,8,350,LO ROJAS,205,Anchoveta,"120,000",,35,L,BN,PP,
2016,5,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.6,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,45,L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.4,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,260,Pejerrey de mar,"500,000",,2.5,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,227,Congrio colorado,"3,100,000",,0.1,B,BN,CHD,
2016,5,8,350,LO ROJAS,270,Robalo,"640,000",,0.3,B,BN,CHD,
2016,5,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,180,000",,1.5,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,465,Navajuela,"690,000",,22,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,406,Almeja,"250,000",,0.1,B,BN,CHD,
2016,5,8,350,LO ROJAS,234,Jurel,"500,000",,6.2,B - L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,407,Taquilla,"165,000",,4,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,242,Merluza comun,"950,000",,5,L,BN,CHD - PP,
2016,5,8,350,LO ROJAS,282,Sierra,"1,000,000",,1.5,B - L,BN,CHD,
2016,5,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.3,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,820,Piure,"500,000",,0.2,B,BN,CHD,
2016,5,8,350,LO ROJAS,276,Sardina comun,"120,000",,12,L,BN,PP,
2016,5,8,350,LO ROJAS,205,Anchoveta,"120,000",,8,L,BN,PP,
2016,5,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP,
2016,5,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,14,L,BN,CHD - PP,
2016,5,8,374,LEBU,274,Reineta,"2,300,000",,3,L,BN,CHD,
2016,5,8,374,LEBU,266,Albacora o pez espada,"1,800,000",,50,L,BN,PP,
2016,5,8,374,LEBU,266,Albacora o pez espada,"1,500,000",,30,L,BN,PP,
2016,5,10,573,LA VEGA,406,Almeja,"378,000",,8,,,CHD,
2016,5,10,573,LA VEGA,276,Sardina comun,"60,000",,60,,,PP,
2016,5,10,474,DALCAHUE,406,Almeja,"400,000",,0.03,B,BN,CHD,
2016,5,10,474,DALCAHUE,440,Culengue,"450,000",,0.03,B,BN,CHD,
2016,5,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,244,Merluza del sur,"1,000,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,228,Congrio dorado,"1,300,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,5,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,5,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,5,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
