PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2011,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2011,Junio,VIII,310,TOMÉ,425,Cholga,"800,000",,0.60,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.10,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,644,Picoroco,"600,000",,1.30,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.70,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,820,Piure,"500,000",,1.20,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.60,B,BN,CHD
2011,Junio,VIII,310,TOMÉ,135,Luga luga,"120,000",50,,B,BN,PP
2011,Junio,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",50,,B,BN,PP
2011,Junio,VIII,374,LEBU,266,Albacora o pez espada,"1,400,000",,21.30,L,BN,CHD
2011,Junio,VIII,324,TALCAHUANO,655,Jaiba remadora,"1,000,000",,0.40,B,BN,CHD
2011,Junio,VIII,324,TALCAHUANO,820,Piure,"300,000",,0.20,B,BN,CHD
2011,Junio,VIII,324,TALCAHUANO,644,Picoroco,"500,000",,0.50,B,BN,CHD
2011,Junio,VIII,324,TALCAHUANO,425,Cholga,"600,000",,0.35,B,BN,CHD
2011,Junio,VIII,324,TALCAHUANO,445,Jibia,"105,000",,37.00,L,BN,PP
2011,Junio,X,456,ANCUD,406,Almeja,"300,000",,,B,BN,CHD
2011,Junio,X,456,ANCUD,640,Jaiba,"220,000",,,B,BN,PP
2011,Junio,X,456,ANCUD,414,Caracol picuyo,"200,000",,,B,BN,PP
2011,Junio,X,456,ANCUD,656,Cangrejo,"250,000",,,B,BN,CHD
2011,Junio,X,456,ANCUD,486,Pulpo del sur,"1,700,000",,,B,BN,PP
2011,Junio,X,456,ANCUD,440,Culengue,"250,000",,,B,BN,CHD
2011,Junio,X,456,ANCUD,408,Tumbao,"100,000",,,B,BN,CHD
2011,Junio,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.24,L,,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.10,L,,CHD
2011,Junio,X,474,DALCAHUE,810,Erizo,"120,000",,0.60,L,BN,CHD
2011,Junio,X,474,DALCAHUE,654,Jaiba marmola,"180,000",,4.50,L,,PP
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.20,L,,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.20,L,,CHD
2011,Junio,X,474,DALCAHUE,406,Almeja,"170,000",,14.20,L,BN,PP
2011,Junio,X,474,DALCAHUE,485,Pulpo,"1,400,000",,0.20,L,,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"180,000",,8.40,L,BN,CHD
2011,Junio,X,474,DALCAHUE,810,Erizo,"120,000",,11.00,L,BN,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"190,000",,2.30,L,BN,PP
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.10,L,,CHD
2011,Junio,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.55,L,,CHD
2011,Junio,X,474,DALCAHUE,810,Erizo,"190,000",,1.20,L,BN,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"190,000",,19.20,L,BN,PP
2011,Junio,X,474,DALCAHUE,465,Navajuela,"270,000",,3.90,O,BN,PP
2011,Junio,X,474,DALCAHUE,485,Pulpo,"1,400,000",,1.60,L,,PP
2011,Junio,X,474,DALCAHUE,654,Jaiba marmola,"150,000",,2.50,L,,PP
2011,Junio,X,474,DALCAHUE,460,Macha,"100,000",,0.70,O,BN,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"140,000",,6.50,L,BN,CHD
2011,Junio,X,474,DALCAHUE,406,Almeja,"80,000",,0.30,L,BN,CHD
2011,Junio,X,474,DALCAHUE,406,Almeja,"80,000",,3.70,L,BN,PP
2011,Junio,X,474,DALCAHUE,406,Almeja,"80,000",,3.40,L,BN,CHD
2011,Junio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,0.40,L,,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"120,000",,6.00,L,BN,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.80,L,,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,1.00,L,,CHD
2011,Junio,X,474,DALCAHUE,465,Navajuela,"270,000",,1.80,O,BN,PP
2011,Junio,X,474,DALCAHUE,145,Huiro,"25,000",50,21.71,O,BN,PP
2011,Junio,X,474,DALCAHUE,145,Huiro,"25,000",50,18.74,O,BN,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"180,000",,8.00,L,BN,PP
2011,Junio,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,4.50,L,,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"120,000",,8.00,L,BN,PP
2011,Junio,X,474,DALCAHUE,810,Erizo,"190,000",,6.30,L,BN,PP
2011,Junio,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,6.00,L,,PP
2011,Junio,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,4.20,L,,PP
2011,Junio,X,474,DALCAHUE,228,Congrio dorado,"300,000",,1.00,L,,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.40,L,,CHD
2011,Junio,X,474,DALCAHUE,258,Pejegallo,"250,000",,0.20,L,,CHD
2011,Junio,X,474,DALCAHUE,810,Erizo,"190,000",,3.60,L,BN,PP
2011,Junio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,1.10,L,,PP
2011,Junio,X,474,DALCAHUE,465,Navajuela,"100,000",,3.80,O,BN,PP
2011,Junio,X,474,DALCAHUE,465,Navajuela,"100,000",,1.00,O,BN,PP
2011,Junio,X,474,DALCAHUE,465,Navajuela,"100,000",,1.80,O,BN,PP
2011,Junio,X,494,QUELLÓN,406,Almeja,"180,000",,0.14,O,BN,CHD
2011,Junio,X,494,QUELLÓN,430,Chorito,"80,000",,1.00,O,BN,CHD
2011,Junio,X,494,QUELLÓN,136,Luga roja,"170,000",50,0.70,O,BN,PP
2011,Junio,X,494,QUELLÓN,406,Almeja,"180,000",,18.40,O,BN,CHD
2011,Junio,X,494,QUELLÓN,430,Chorito,"50,000",,3.25,O,BN,CHD
2011,Junio,X,494,QUELLÓN,406,Almeja,"120,000",,16.00,O,BN,PP
2011,Junio,XI,514,PTO. AYSÉN,244,Merluza del sur,"820,000",,1.36,L,,PP
2011,Junio,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,,L,,PP
2011,Junio,XI,514,PTO. AYSÉN,268,Raya volantín,"800,000",,0.31,L,,PP
2011,Junio,XI,514,PTO. AYSÉN,244,Merluza del sur,"820,000",,0.49,L,,PP
2011,Junio,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,0.13,L,,PP
2011,Junio,XI,514,PTO. AYSÉN,268,Raya volantín,"800,000",,0.45,L,,PP
2011,Junio,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,2.85,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,0.38,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,810,Erizo,"428,000",,9.00,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,810,Erizo,"277,000",,1.20,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,1.90,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,1.00,O,BN,PP
2011,Junio,XII,534,PUNTA ARENAS,810,Erizo,"358,000",,11.00,O,BN,PP
2011,Junio,XII,536,PUERTO NATALES,228,Congrio dorado,"1,700,000",,0.77,O,BN,PP
2011,Junio,XII,536,PUERTO NATALES,810,Erizo,"278,000",,7.55,O,BN,PP
2011,Junio,XII,536,PUERTO NATALES,228,Congrio dorado,"1,700,000",,0.83,O,BN,PP
2011,Junio,XII,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,3.86,O,BN,PP
2011,Junio,XII,536,PUERTO NATALES,810,Erizo,"278,000",,25.00,O,BN,PP
2011,Julio,XV,4,ARICA,221,Cabrilla común,"2,500,000",,0.05,B,BN,CHD
2011,Julio,XV,4,ARICA,266,Albacora o pez espada,"3,000,000",,0.20,B,BN,CHD
2011,Julio,XV,4,ARICA,219,Cabinza,"2,000,000",,0.09,B,BN,CHD
2011,Julio,XV,4,ARICA,260,Pejerrey de mar,"500,000",,0.03,B,BN,CHD
2011,Julio,XV,4,ARICA,210,Ayanque,"3,200,000",,0.06,B,BN,CHD
2011,Julio,XV,4,ARICA,285,Tomoyo,"4,500,000",,0.07,B,BN,CHD
2011,Julio,XV,4,ARICA,266,Albacora o pez espada,"3,000,000",,0.10,B,BN,CHD
2011,Julio,XV,4,ARICA,219,Cabinza,"2,000,000",,0.08,B,BN,CHD
2011,Julio,XV,4,ARICA,260,Pejerrey de mar,"450,000",,0.02,B,BN,CHD
2011,Julio,I,10,CAVANCHA,266,Albacora o pez espada,"2,000,000",,2.60,L,BN,CHD
2011,Julio,I,10,CAVANCHA,221,Cabrilla común,"1,500,000",,0.10,B,BN,CHD
2011,Julio,II,46,TOCOPILLA,266,Albacora o pez espada,"2,200,000",,0.35,L,BN,CHD
2011,Julio,II,46,TOCOPILLA,226,Cojinoba del norte,"1,600,000",,0.08,L,BN,CHD
2011,Julio,II,46,TOCOPILLA,220,Cabrilla,"1,800,000",,0.05,L,BN,CHD
2011,Julio,II,39,PAQUICA,450,Lapa,"1,050,000",,0.18,O,BN,PP
2011,Julio,II,39,PAQUICA,271,Rococó,"1,000,000",,0.02,O,BN,CHD
2011,Julio,II,39,PAQUICA,291,Vilagay,"1,000,000",,0.03,O,BN,CHD
2011,Julio,II,39,PAQUICA,227,Congrio colorado,"2,500,000",,0.04,O,BN,CHD
2011,Julio,II,56,TALTAL,810,Erizo,"400,000",,0.36,O,,PP
2011,Julio,II,56,TALTAL,450,Lapa,"650,000",,0.60,,AM,PP
2011,Julio,II,56,TALTAL,141,Chascón o huiro negro,"90,000",50,5.00,O,,PP
2011,Julio,II,56,TALTAL,227,Congrio colorado,"1,900,000",,0.14,O,,CHD
2011,Julio,II,56,TALTAL,455,Loco,"1,000,000",,0.15,,AM,PP
2011,Julio,II,56,TALTAL,450,Lapa,"650,000",,0.70,O,,PP
2011,Julio,II,56,TALTAL,455,Loco,"1,000,000",,0.30,,AM,PP
2011,Julio,II,56,TALTAL,227,Congrio colorado,"2,200,000",,0.18,O,,CHD
2011,Julio,III,76,CALDERA,205,Anchoveta,"92,644",,1.00,L,BN,PP
2011,Julio,III,76,CALDERA,205,Anchoveta,"91,686",,1.00,L,BN,PP
2011,Julio,III,76,CALDERA,205,Anchoveta,"86,945",,1.00,L,BN,PP
2011,Julio,III,76,CALDERA,234,Jurel,"111,000",,1.00,L,BN,PP
2011,Julio,III,76,CALDERA,234,Jurel,"104,000",,1.00,L,BN,PP
2011,Julio,III,76,CALDERA,266,Albacora o pez espada,"1,800,000",,,L,BN,
2011,Julio,III,76,CALDERA,217,Bacalao de profundidad,"6,200,000",,,L,BN,
2011,Julio,III,76,CALDERA,612,Camaron nailon,"300,000",,,L,BN,
2011,Julio,III,76,CALDERA,227,Congrio colorado,"2,300,000",,,B,BN,
2011,Julio,III,76,CALDERA,632,Langostino amarillo,"240,000",,,L,BN,
2011,Julio,III,76,CALDERA,445,Jibia,"100,000",,,B - L,BN,
2011,Julio,III,76,CALDERA,450,Lapa,"120,000",,,B,BN,
2011,Julio,III,76,CALDERA,485,Pulpo,"1,700,000",,,B,BN,
2011,Julio,III,76,CALDERA,141,Chascón o huiro negro,"120,000",40,,O,BN,
2011,Julio,IV,122,COQUIMBO,445,Jibia,"110,000",,10.88,B,BN,PP
2011,Julio,IV,122,COQUIMBO,227,Congrio colorado,"2,300,000",,0.04,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,234,Jurel,"600,000",,0.15,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,266,Albacora o pez espada,"1,700,000",,18.59,B,BN,PP
2011,Julio,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.12,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,445,Jibia,"110,000",,4.52,B,BN,PP
2011,Julio,IV,122,COQUIMBO,219,Cabinza,"300,000",,0.04,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,288,Canque o toremo,"300,000",,0.01,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,238,Lisa,"500,000",,0.02,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.44,B,BN,CHD
2011,Julio,IV,122,COQUIMBO,234,Jurel,"600,000",,0.03,B,BN,CHD
2011,Julio,V,190,HORCON,227,Congrio colorado,"3,000,000",,0.05,B,BN,CHD
2011,Julio,V,190,HORCON,219,Cabinza,"1,500,000",,0.03,B,BN,CHD
2011,Julio,V,210,PORTALES,242,Merluza común,"625,000",,0.11,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"1,000,000",,0.20,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"833,000",,0.15,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"923,000",,0.05,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"1,458,000",,0.09,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"2,000,000",,0.24,B,,PP
2011,Julio,V,210,PORTALES,242,Merluza común,"1,250,000",,0.13,B,,PP
2011,Julio,V,220,SUDAMERICANA,445,Jibia,"120,000",,37.59,B,,PP
2011,Julio,V,230,SAN ANTONIO,242,Merluza común,"400,000",,1.02,B,BN,CHD
2011,Julio,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.25,B,BN,CHD
2011,Julio,VI,254,BUCALEMU,242,Merluza común,"357,143",,6.16,B,BN,CHD
2011,Julio,VI,254,BUCALEMU,242,Merluza común,"250,000",,0.98,B,BN,CHD
2011,Julio,VI,254,BUCALEMU,242,Merluza común,"357,143",,0.86,B,BN,CHD
2011,Julio,VI,254,BUCALEMU,242,Merluza común,"571,429",,0.30,B,BN,CHD
2011,Julio,VI,254,BUCALEMU,242,Merluza común,"535,714",,1.26,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"357,143",,0.22,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"535,714",,0.22,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"428,571",,1.17,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"535,714",,0.30,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"285,714",,1.51,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"285,714",,0.56,B,BN,CHD
2011,Julio,VI,246,PICHILEMU,227,Congrio colorado,"2,200,000",,0.05,O,BN,CHD
2011,Julio,VI,246,PICHILEMU,412,Caracol tegula,"400,000",,0.05,O,BN,CHD
2011,Julio,VI,246,PICHILEMU,242,Merluza común,"714,286",,0.14,B,BN,CHD
2011,Julio,VII,268,DUAO,242,Merluza común,"340,000",,21.70,B,BN,CHD
2011,Julio,VII,268,DUAO,242,Merluza común,"225,000",,26.80,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,655,Jaiba remadora,"280,000",,0.55,B - L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,260,Pejerrey de mar,"320,000",,4.50,B - L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,227,Congrio colorado,"1,780,000",,0.21,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,229,Congrio negro,"1,350,000",,0.33,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,270,Róbalo,"850,000",,0.18,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,654,Jaiba marmola,"570,000",,0.71,B - L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"830,000",,1.35,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,465,Navajuela,"460,000",,1.80,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,213,Blanquillo,"890,000",,0.19,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,234,Jurel,"210,000",,2.90,B - L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,407,Taquilla,"130,000",,5.40,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,242,Merluza común,"850,000",,0.65,L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,258,Pejegallo,"1,200,000",,0.18,L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,230,Corvina,"2,120,000",,0.16,B - L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,282,Sierra,"480,000",,7.80,B - L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,658,Jaiba reina,"750,000",,0.32,B - L,BN,CHD -PP
2011,Julio,VIII,350,LO ROJAS,205,Anchoveta,"70,000",,8.40,L,BN,PP
2011,Julio,VIII,350,LO ROJAS,276,Sardina común,"70,000",,7.80,L,BN,PP
2011,Julio,VIII,350,LO ROJAS,270,Róbalo,"810,000",,0.25,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,654,Jaiba marmola,"740,000",,0.61,B - L,BN,CHD -PP
2011,Julio,VIII,350,LO ROJAS,260,Pejerrey de mar,"280,000",,3.10,B - L,BN,CHD -PP
2011,Julio,VIII,350,LO ROJAS,227,Congrio colorado,"2,230,000",,1.50,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,229,Congrio negro,"1,120,000",,0.38,B,BN,CHD
2011,Julio,VIII,350,LO ROJAS,465,Navajuela,"400,000",,9.00,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"800,000",,1.70,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,242,Merluza común,"980,000",,0.45,L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,234,Jurel,"360,000",,3.10,L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,282,Sierra,"520,000",,2.70,L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,230,Corvina,"1,580,000",,0.17,L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,407,Taquilla,"120,000",,5.80,B,BN,PP
2011,Julio,VIII,350,LO ROJAS,258,Pejegallo,"1,180,000",,0.11,B - L,BN,CHD
2011,Julio,VIII,350,LO ROJAS,658,Jaiba reina,"710,000",,0.45,B,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,655,Jaiba remadora,"530,000",,0.48,B,BN,CHD - PP
2011,Julio,VIII,310,TOMÉ,227,Congrio colorado,"2,000,000",,0.30,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.20,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,282,Sierra,"500,000",,0.40,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,242,Merluza común,"357,000",,,L,BN,CHD
2011,Julio,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.10,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.30,L,BN,CHD
2011,Julio,VIII,310,TOMÉ,406,Almeja,"700,000",,0.50,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,425,Cholga,"800,000",,0.70,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.30,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,644,Picoroco,"600,000",,0.90,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.90,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,820,Piure,"500,000",,0.80,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.80,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,135,Luga luga,"120,000",,,B,BN,PP
2011,Julio,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",,,B,BN,PP
2011,Julio,VIII,310,TOMÉ,227,Congrio colorado,"2,000,000",,0.50,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.30,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,282,Sierra,"500,000",,0.50,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,242,Merluza común,"429,000",,4.76,L,BN,CHD
2011,Julio,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.20,L,BN,CHD
2011,Julio,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.40,L,BN,CHD
2011,Julio,VIII,310,TOMÉ,406,Almeja,"700,000",,0.80,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,425,Cholga,"800,000",,1.00,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.60,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,644,Picoroco,"600,000",,1.30,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.50,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,820,Piure,"500,000",,1.00,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.80,B,BN,CHD
2011,Julio,VIII,310,TOMÉ,135,Luga luga,"120,000",50,,B,BN,PP
2011,Julio,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",50,,B,BN,PP
2011,Julio,VIII,374,LEBU,274,Reineta,"500,000",,4.00,L,BN,CHD
2011,Julio,VIII,374,LEBU,217,Bacalao de profundidad,"4,100,000",,1.00,L,BN,CHD
2011,Julio,VIII,324,TALCAHUANO,242,Merluza común,"520,000",,0.25,L,BN,CHD - PP
2011,Julio,VIII,350,LO ROJAS,282,Sierra,"405,000",,0.10,B - L,BN,CHD
2011,Julio,IX,388,QUEULE,445,Jibia,"130,000",,44.90,L,BN,PP
2011,Julio,X,456,ANCUD,406,Almeja,"200,000",,,B,BN,CHD
2011,Julio,X,456,ANCUD,640,Jaiba,"220,000",,,B,BN,PP
2011,Julio,X,456,ANCUD,414,Caracol picuyo,"200,000",,,B,BN,PP
2011,Julio,X,456,ANCUD,656,Cangrejo,"250,000",,,B,BN,CHD
2011,Julio,X,456,ANCUD,486,Pulpo del sur,"1,700,000",,,B,BN,PP
2011,Julio,X,456,ANCUD,440,Culengue,"300,000",,,B,BN,CHD
2011,Julio,X,456,ANCUD,408,Tumbao,"100,000",,,B,BN,CHD
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"150,000",,0.50,L,,CHD
2011,Julio,X,474,DALCAHUE,244,Merluza del sur,"300,000",,0.30,B,,CHD
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.20,L,,CHD
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,0.30,L,,PP
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.00,L,,CHD
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.00,L,,CHD
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.00,L,,CHD
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.30,L,,CHD
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.30,L,,CHD
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.30,L,,CHD
2011,Julio,X,474,DALCAHUE,228,Congrio dorado,"650,000",,2.70,L,,CHD
2011,Julio,X,474,DALCAHUE,244,Merluza del sur,"300,000",,0.30,B,,CHD
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.40,L,,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.20,L,,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.40,L,,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"25,000",50,21.39,O,BN,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"30,000",50,36.69,O,BN,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"25,000",50,10.09,O,BN,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,0.70,L,,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,0.80,L,,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"38,000",,13.25,O,BN,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"38,000",,17.29,O,BN,PP
2011,Julio,X,474,DALCAHUE,406,Almeja,"80,000",,2.00,L,BN,CHD
2011,Julio,X,474,DALCAHUE,465,Navajuela,"500,000",,2.90,O,BN,PP
2011,Julio,X,474,DALCAHUE,465,Navajuela,"280,000",,2.90,O,BN,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,600,000",,0.20,L,,PP
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.10,L,,CHD
2011,Julio,X,474,DALCAHUE,271,Rococó,"200,000",,0.20,L,,CHD
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.60,L,,CHD
2011,Julio,X,474,DALCAHUE,810,Erizo,"70,000",,4.70,L,BN,PP
2011,Julio,X,474,DALCAHUE,810,Erizo,"100,000",,0.70,L,BN,PP
2011,Julio,X,474,DALCAHUE,654,Jaiba marmola,"200,000",,3.20,L,,PP
2011,Julio,X,474,DALCAHUE,654,Jaiba marmola,"200,000",,3.10,L,,PP
2011,Julio,X,474,DALCAHUE,244,Merluza del sur,"300,000",,1.00,B,,CHD
2011,Julio,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.30,L,,CHD
2011,Julio,X,474,DALCAHUE,271,Rococó,"200,000",,0.40,L,,CHD
2011,Julio,X,474,DALCAHUE,145,Huiro,"34,000",,22.40,O,BN,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"34,000",,23.41,O,BN,PP
2011,Julio,X,474,DALCAHUE,465,Navajuela,"270,000",,1.80,O,BN,PP
2011,Julio,X,474,DALCAHUE,465,Navajuela,"270,000",,1.60,O,BN,PP
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,600,000",,0.60,L,,CHD
2011,Julio,X,474,DALCAHUE,485,Pulpo,"1,500,000",,0.40,L,,CHD
2011,Julio,X,474,DALCAHUE,654,Jaiba marmola,"200,000",,5.40,L,,PP
2011,Julio,X,474,DALCAHUE,654,Jaiba marmola,"200,000",,4.20,L,,PP
2011,Julio,X,474,DALCAHUE,810,Erizo,"50,000",,5.00,L,BN,PP
2011,Julio,X,474,DALCAHUE,810,Erizo,"180,000",,6.90,L,BN,PP
2011,Julio,X,474,DALCAHUE,145,Huiro,"38,000",50,14.10,O,BN,PP
2011,Julio,X,494,QUELLÓN,406,Almeja,"120,000",,15.98,O,BN,PP
2011,Julio,X,494,QUELLÓN,406,Almeja,"210,000",,8.00,O,BN,CHD
2011,Julio,X,494,QUELLÓN,430,Chorito,"85,000",,3.00,O,BN,CHD
2011,Julio,X,494,QUELLÓN,406,Almeja,"130,000",,6.00,O,BN,CHD
2011,Julio,X,494,QUELLÓN,406,Almeja,"120,000",,2.50,O,BN,CHD
2011,Julio,X,494,QUELLÓN,810,Erizo,"165,000",,5.48,O,BN,PP
2011,Julio,XI,514,PTO. AYSÉN,244,Merluza del sur,"850,000",,0.12,L,,PP
