PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2012,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
2012,3,I,8,RIQUELME,254,Palometa,"1,300,000",,1.30,L,BN,CHD
2012,3,I,8,RIQUELME,284,TIBURÓN O MARRAJO,"1,800,000",,1.40,L,BN,CHD
2012,3,I,8,RIQUELME,211,Azulejo,"1,000,000",,1.00,L,BN,CHD
2012,3,I,8,RIQUELME,229,Congrio negro,"2,500,000",,0.30,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,207,Apañado,"625,000",,0.02,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,284,TIBURÓN O MARRAJO,"1,600,000",,1.40,L,BN,CHD
2012,3,II,50,ANTOFAGASTA,234,Jurel,"650,000",,0.02,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,231,Dorado de altura,"2,000,000",,0.06,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,228,Congrio dorado,"1,200,000",,0.02,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,221,Cabrilla común,"1,750,000",,0.01,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,234,Jurel,"600,000",,0.03,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,285,TOMOYO,"1,600,000",,0.02,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,234,Jurel,"1,000,000",,0.02,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,226,Cojinoba del norte,"2,000,000",,0.03,B,BN,CHD
2012,3,II,50,ANTOFAGASTA,214,Bonito,"1,000,000",,0.04,B,BN,CHD
2012,3,II,56,TALTAL,141,Chascón o huiro negro,"160,000",50,1.50,O,,PP
2012,3,II,56,TALTAL,231,Dorado de altura,"3,200,000",,0.05,B,,CHD
2012,3,II,56,TALTAL,450,LAPA,"800,000",,0.12,O,,PP
2012,3,II,56,TALTAL,227,Congrio colorado,"3,000,000",,0.02,O,,CHD
2012,3,II,56,TALTAL,141,Chascón o huiro negro,"170,000",,3.00,O,,PP
2012,3,II,56,TALTAL,227,Congrio colorado,"3,200,000",,0.02,O,,CHD
2012,3,II,56,TALTAL,450,LAPA,"800,000",,0.04,O,,PP
2012,3,II,55,URCO,145,Huiro,"100,000",50,1.60,O,BN,PP
2012,3,II,55,URCO,450,LAPA,"1,000,000",,0.12,O,BN,PP
2012,3,II,55,URCO,485,PULPO,"2,100,000",,0.15,O,BN,PP
2012,3,II,55,URCO,141,Chascón o huiro negro,"200,000",50,2.50,O,BN,PP
2012,3,II,55,URCO,142,Huiro palo,"180,000",50,3.00,O,BN,PP
2012,3,II,55,URCO,485,PULPO,"2,200,000",,0.20,O,BN,PP
2012,3,II,60,MEJILLONES,141,Chascón o huiro negro,"120,000",50,5.76,O,BN,PP
2012,3,II,60,MEJILLONES,217,Bacalao de profundidad,"5,600,000",,0.50,L,BN,PP
2012,3,II,60,MEJILLONES,485,PULPO,"1,900,000",,0.31,B,BN,PP
2012,3,II,60,MEJILLONES,142,Huiro palo,"190,000",50,10.25,O,BN,PP
2012,3,II,60,MEJILLONES,217,Bacalao de profundidad,"6,200,000",,0.30,L,BN,PP
2012,3,II,60,MEJILLONES,141,Chascón o huiro negro,"170,000",50,11.10,O,BN,PP
2012,3,III,52,CALDERA,266,Albacora o pez espada,"2,600,000",,,L,BN,
2012,3,III,52,CALDERA,217,Bacalao de profundidad,"4,800,000",,,L,BN,
2012,3,III,52,CALDERA,227,Congrio colorado,"2,300,000",,,,,
2012,3,III,52,CALDERA,234,Jurel,"2,500,000",,,B,BN,
2012,3,III,52,CALDERA,231,Dorado de altura,"2,200,000",,,B,BN,
2012,3,III,52,CALDERA,220,Cabrilla,"1,500,000",,,B,BN,
2012,3,III,52,CALDERA,204,Breca o Bilagay,"1,500,000",,,B,BN,
2012,3,III,52,CALDERA,273,ROLLIZO,"1,500,000",,,B,BN,
2012,3,IV,122,COQUIMBO,445,JIBIA O CALAMAR ROJO,"100,000",,2.90,B,BN,PP
2012,3,IV,122,COQUIMBO,282,SIERRA,"400,000",,0.15,B,BN,CHD
2012,3,IV,122,COQUIMBO,218,Caballa,"500,000",,0.05,B,BN,CHD
2012,3,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.60,B,BN,CHD
2012,3,IV,122,COQUIMBO,227,Congrio colorado,"2,000,000",,0.06,B,BN,CHD
2012,3,IV,122,COQUIMBO,236,Lenguado de ojos chicos,"3,500,000",,0.03,B,BN,CHD
2012,3,IV,122,COQUIMBO,445,JIBIA O CALAMAR ROJO,"70,000",,8.34,B,BN,PP
2012,3,V,214,PORTALES,242,Merluza común,"745,550",,0.84,B,,PP
2012,3,V,214,PORTALES,242,Merluza común,"555,555",,0.56,B,,PP
2012,3,V,230,SAN ANTONIO,242,Merluza común,"950,000",,0.93,B,BN,CHD
2012,3,V,230,SAN ANTONIO,242,Merluza común,"900,000",,1.02,B,BN,CHD
2012,3,V,230,SAN ANTONIO,242,Merluza común,"900,000",,0.35,B,BN,CHD
2012,3,V,230,SAN ANTONIO,242,Merluza común,"900,000",,0.30,B,BN,CHD
2012,3,VI,254,BUCALEMU,242,Merluza común,"357,000",,0.42,B,BN,CHD
2012,3,VI,246,PICHILEMU,242,Merluza común,"429,000",,0.30,B,BN,CHD
2012,3,VI,246,PICHILEMU,242,Merluza común,"357,000",,0.50,B,BN,CHD
2012,3,VI,246,PICHILEMU,242,Merluza común,"536,000",,0.20,B,BN,CHD
2012,3,VII,284,PELLUHUE,274,REINETA,"200,000",,4.80,B,BN,CHD
2012,3,VII,284,PELLUHUE,242,Merluza común,"370,000",,0.50,B,BN,CHD
2012,3,VII,284,PELLUHUE,274,REINETA,"350,000",,4.80,B,BN,CHD
2012,3,VII,284,PELLUHUE,242,Merluza común,"350,000",,0.50,B,BN,CHD
2012,3,VIII,350,LO ROJAS,655,JAIBA REMADORA,"780,000",,1.10,B -L,BN,CHD -PP
2012,3,VIII,350,LO ROJAS,260,Pejerrey de mar,"280,000",,0.54,B -L,BN,CHD -PP
2012,3,VIII,350,LO ROJAS,227,Congrio colorado,"2,120,000",,0.78,B,BN,CHD
2012,3,VIII,350,LO ROJAS,229,Congrio negro,"930,000",,0.98,B,BN,CHD
2012,3,VIII,350,LO ROJAS,270,Alfonsino,"820,000",,0.29,B,BN,CHD
2012,3,VIII,350,LO ROJAS,654,JAIBA MARMOLA,"810,000",,0.97,B - L,BN,CHD -PP
2012,3,VIII,350,LO ROJAS,444,HUEPO O NAVAJA,"760,000",,4.50,B,BN,PP
2012,3,VIII,350,LO ROJAS,465,NAVAJUELA,"600,000",,3.80,,,
2012,3,VIII,350,LO ROJAS,406,ALMEJA,"810,000",,0.59,B,BN,CHD
2012,3,VIII,350,LO ROJAS,213,Blanquillo,"490,000",,0.36,,,
2012,3,VIII,350,LO ROJAS,234,Jurel,"350,000",,4.85,B - L,BN,CHD
2012,3,VIII,350,LO ROJAS,407,TAQUILLA,"120,000",,33.89,B,BN,PP
2012,3,VIII,350,LO ROJAS,242,Merluza común,"1,120,000",,1.81,L,BN,CHD-PP
2012,3,VIII,350,LO ROJAS,258,Pejegallo,"1,210,000",,0.74,L,BN,CHD-PP
2012,3,VIII,350,LO ROJAS,230,Corvina,"1,530,000",,0.43,B-L,BN,CHD
2012,3,VIII,350,LO ROJAS,282,SIERRA,"480,000",,1.20,B-L,BN,CHD
2012,3,VIII,350,LO ROJAS,658,JAIBA REINA,"950,000",,0.98,B -L,,CHD -PP
2012,3,VIII,350,LO ROJAS,236,Lenguado de ojos chicos,"2,160,000",,0.56,L,BN,CHD
2012,3,VIII,350,LO ROJAS,270,Alfonsino,"810,000",,0.25,B,BN,CHD
2012,3,VIII,350,LO ROJAS,654,JAIBA MARMOLA,"790,000",,0.95,B-L,BN,CHD-PP
2012,3,VIII,350,LO ROJAS,260,Pejerrey de mar,"420,000",,0.85,,,
2012,3,VIII,350,LO ROJAS,227,Congrio colorado,"1,580,000",,0.33,B,BN,CHD
2012,3,VIII,350,LO ROJAS,229,Congrio negro,"1,220,000",,0.51,,,
2012,3,VIII,350,LO ROJAS,465,NAVAJUELA,"600,000",,4.00,B,BN,PP
2012,3,VIII,350,LO ROJAS,444,HUEPO O NAVAJA,"750,000",,4.93,B,BN,PP
2012,3,VIII,350,LO ROJAS,242,Merluza común,"1,250,000",,0.97,,,CHD
2012,3,VIII,350,LO ROJAS,234,Jurel,"420,000",,3.88,L,BN,CHD
2012,3,VIII,350,LO ROJAS,282,SIERRA,"430,000",,0.84,L,BN,CHD
2012,3,VIII,350,LO ROJAS,230,Corvina,"2,180,000",,0.21,,,
2012,3,VIII,350,LO ROJAS,407,TAQUILLA,"1,200,000",,3.94,B,BN,PP
2012,3,VIII,350,LO ROJAS,455,LOCO,"3,650,000",,1.81,B,AM,CHD
2012,3,VIII,350,LO ROJAS,258,Pejegallo,"1,150,000",,3.25,B -L,BN,CHD
2012,3,VIII,350,LO ROJAS,406,ALMEJA,"850,000",,0.98,L,BN,CHD
2012,3,VIII,350,LO ROJAS,658,JAIBA REINA,"980,000",,0.71,B,BN,CHD-PP
2012,3,VIII,350,LO ROJAS,213,Blanquillo,"420,000",,0.43,B,BN,CHD
2012,3,VIII,350,LO ROJAS,655,JAIBA REMADORA,"1,210,000",,1.83,B,BN,CHD-PP
2012,3,VIII,350,LO ROJAS,820,PIURE,"451,000",,0.32,B,BN,CHD
2012,3,VIII,350,LO ROJAS,236,Lenguado de ojos chicos,"1,780,000",,0.23,B,BN,CHD
2012,3,VIII,324,TALCAHUANO,445,JIBIA O CALAMAR ROJO,"150,000",,30.00,L,BN,PP
2012,3,VIII,324,TALCAHUANO,820,PIURE,"325,000",,0.03,B,BN,CHD
2012,3,VIII,324,TALCAHUANO,445,JIBIA O CALAMAR ROJO,"150,000",,18.00,L,BN,PP
2012,3,VIII,324,TALCAHUANO,820,PIURE,"345,000",,0.10,B,BN,CHD
2012,3,VIII,336,LEBU,274,REINETA,"248,750",,34.90,L,BN,CHD
2012,3,VIII,336,LEBU,274,REINETA,"175,000",,38.40,L,BN,CHD
2012,3,VIII,336,LEBU,217,Bacalao de profundidad,"5,370,000",,6.70,L,BN,CHD
2012,3,VIII,336,LEBU,242,Merluza común,"140,000",,8.20,L,BN,CHD
2012,3,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.20,L,,CHD
2012,3,X,474,DALCAHUE,465,NAVAJUELA,"530,000",,5.00,O,BN,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"195,000",,11.30,L,,PP
2012,3,X,474,DALCAHUE,258,Pejegallo,"150,000",,0.50,L,,CHD
2012,3,X,474,DALCAHUE,810,ERIZO,"200,000",,3.80,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"170,000",,2.70,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"170,000",,1.00,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"170,000",,0.80,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"210,000",,1.20,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"210,000",,1.60,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"280,000",,1.60,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"100,000",,1.10,L,BN,PP
2012,3,X,474,DALCAHUE,810,ERIZO,"100,000",,1.20,L,BN,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"200,000",,0.40,L,,PP
2012,3,X,474,DALCAHUE,616,CENTOLLA,"1,800,000",,0.40,L,BN,PP
2012,3,X,474,DALCAHUE,616,CENTOLLA,"1,600,000",,0.10,L,BN,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"200,000",,4.20,L,,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"150,000",,3.60,L,,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"110,000",,4.50,L,,PP
2012,3,X,474,DALCAHUE,654,JAIBA MARMOLA,"110,000",,6.00,L,,PP
2012,3,X,474,DALCAHUE,485,PULPO,"150,000",,0.30,L,,PP
2012,3,X,474,DALCAHUE,485,PULPO,"150,000",,0.30,L,,PP
2012,3,X,474,DALCAHUE,145,Huiro,"30,000",50,40.40,L,,PP
2012,3,X,474,DALCAHUE,145,Huiro,"30,000",50,40.40,L,,PP
2012,3,X,426,PARGUA,810,ERIZO,"500,000",,1.25,L,BN,CHD
2012,3,X,573,LA VEGA,137,Luga negra o crespa,"150,000",50,0.50,L,BN,PP
2012,3,X,573,LA VEGA,137,Luga negra o crespa,"400,000",50,1.00,L,BN,PP
2012,3,X,456,ANCUD,217,Bacalao de profundidad,"6,500,000",,1.50,L,BN,PP
2012,3,X,456,ANCUD,227,Congrio colorado,"1,700,000",,,B,BN,CHD
2012,3,X,456,ANCUD,406,ALMEJA,"300,000",,0.75,B,BN,CHD-PP
2012,3,X,456,ANCUD,444,HUEPO O NAVAJA,"800,000",,0.80,B-L,BN,PP
2012,3,X,456,ANCUD,486,PULPO DEL SUR,"2,200,000",,0.50,B-L,BN,PP
2012,3,X,456,ANCUD,654,JAIBA MARMOLA,"250,000",,1.70,B-L,BN,PP
2012,3,X,456,ANCUD,604,CANGREJO ,"150,000",,0.05,B-L,BN,CHD-PP
2012,3,X,456,ANCUD,136,Luga roja,"230,000",50,0.10,B-L,BN,PP
2012,3,X,456,ANCUD,137,Luga negra o crespa,"125,000",50,0.20,B-L,BN,PP
2012,3,XI,514,PUERTO CHACABUCO,244,Merluza del sur o austral,"800,000",,0.93,L,,PP
2012,3,XI,514,PUERTO CHACABUCO,228,Congrio dorado,"800,000",,4.00,L,,PP
2012,3,XI,514,PUERTO CHACABUCO,244,Merluza del sur o austral,"800,000",,39.42,L,,PP
2012,3,XI,514,PUERTO CHACABUCO,228,Congrio dorado,"800,000",,0.91,L,,PP
2012,3,XI,514,PUERTO CHACABUCO,268,Raya volantín,"800,000",,0.38,L,,PP
2012,3,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,4.24,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,620,CENTOLLÓN,"520,000",,0.49,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,620,CENTOLLÓN,"630,000",,0.97,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,620,CENTOLLÓN,"600,000",,0.51,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,810,ERIZO,"383,000",,6.55,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,810,ERIZO,"478,000",,8.01,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,810,ERIZO,"514,000",,8.27,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,8.39,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,620,CENTOLLÓN,"520,000",,3.72,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,620,CENTOLLÓN,"550,000",,1.30,O,BN,PP
2012,3,XII,534,PUNTA ARENAS,444,HUEPO O NAVAJA,"595,000",,5.80,O,BN,PP
2012,3,XII,536,PUERTO NATALES,475,OSTIÓN DEL SUR,"420,000",,22.00,L,BN,PP
2012,3,XII,536,PUERTO NATALES,244,Merluza del sur o austral,"1,200,000",,3.47,L,BN,PP
2012,3,XII,536,PUERTO NATALES,475,OSTIÓN DEL SUR,"450,000",,4.15,L,BN,PP
2012,4,XV,4,ARICA,211,Azulejo,"1,000,000",,1.00,B,BN,CHD
2012,4,XV,4,ARICA,230,Corvina,"3,000,000",,0.10,B,BN,CHD
2012,4,XV,4,ARICA,260,Pejerrey de mar,"1,000,000",,0.05,B,BN,CHD
2012,4,XV,4,ARICA,214,Bonito,"1,500,000",,0.15,B,BN,CHD
2012,4,XV,4,ARICA,220,Cabrilla,"3,000,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,226,Cojinoba del norte,"3,000,000",,0.02,B,BN,CHD
2012,4,XV,4,ARICA,260,Pejerrey de mar,"1,200,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,272,RONCACHO,"1,500,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,234,Jurel,"2,000,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,220,Cabrilla,"3,000,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,226,Cojinoba del norte,"3,000,000",,0.02,B,BN,CHD
2012,4,XV,4,ARICA,260,Pejerrey de mar,"1,200,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,272,RONCACHO,"1,500,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,234,Jurel,"2,000,000",,0.01,B,BN,CHD
2012,4,XV,4,ARICA,284,TIBURÓN O MARRAJO,"1,800,000",,0.70,L,BN,CHD
2012,4,XV,,ARICA,260,Pejerrey de mar,"1,000,000",,0.02,B,BN,CHD
2012,4,I,10,CAVANCHA,221,Cabrilla común,"1,500,000",,0.15,B,BN,CHD
2012,4,I,10,CAVANCHA,284,TIBURÓN O MARRAJO,"1,500,000",,0.10,L,BN,CHD
2012,4,I,10,CAVANCHA,211,Azulejo,"600,000",,0.50,L,BN,CHD
2012,4,I,10,CAVANCHA,284,TIBURÓN O MARRAJO,"1,500,000",,0.05,L,BN,CHD
2012,4,I,10,CAVANCHA,211,Azulejo,"600,000",,0.40,L,BN,CHD
2012,4,II,56,TALTAL,141,Chascón o huiro negro,"150,000",50,3.00,O,,PP
2012,4,II,56,TALTAL,231,Dorado de altura,"300,000",,0.09,B,,CHD
2012,4,II,56,TALTAL,450,LAPA,"800,000",,0.08,B,,PP
2012,4,II,56,TALTAL,207,Apañado,"2,000,000",,0.04,B,,CHD
2012,4,II,56,TALTAL,220,Cabrilla,"1,600,000",,0.03,B,,CHD
2012,4,II,56,TALTAL,227,Congrio colorado,"3,000,000",,0.03,B,,CHD
2012,4,II,56,TALTAL,141,Chascón o huiro negro,"150,000",50,2.00,O,,PP
2012,4,II,56,TALTAL,227,Congrio colorado,"3,200,000",,0.01,O,,CHD
2012,4,II,56,TALTAL,231,Dorado de altura,"3,200,000",,0.05,B,,CHD
2012,4,II,56,TALTAL,450,LAPA,"800,000",,0.04,O,,PP
2012,4,II,60,MEJILLONES,141,Chascón o huiro negro,"190,000",50,4.85,O,BN,PP
2012,4,II,60,MEJILLONES,217,Bacalao de profundidad,"5,500,000",,0.36,L,BN,PP
2012,4,II,60,MEJILLONES,465,NAVAJUELA,"1,500,000",,0.06,B,BN,CHD
2012,4,II,60,MEJILLONES,142,Huiro palo,"190,000",50,5.20,O,BN,PP
2012,4,II,60,MEJILLONES,450,LAPA,"1,000,000",,0.04,B,BN,CHD
2012,4,II,60,MEJILLONES,435,CHORO,"1,000,000",,0.30,B,BN,CHD
2012,4,II,60,MEJILLONES,406,ALMEJA,"600,000",,0.06,B,BN,CHD
2012,4,II,60,MEJILLONES,406,ALMEJA,"1,000,000",,0.20,B,BN,CHD
2012,4,II,60,MEJILLONES,435,CHORO,"200,000",,0.40,B,BN,PP
2012,4,II,60,MEJILLONES,415,CARACOL LOCATE,"120,000",,0.15,B,BN,PP
2012,4,II,60,MEJILLONES,810,ERIZO,"2,000,000",,0.14,B,BN,CHD
2012,4,II,60,MEJILLONES,485,PULPO,"2,100,000",,0.20,B,BN,PP
2012,4,II,60,MEJILLONES,425,CHOLGA,"1,000,000",,0.20,B,BN,CHD
2012,4,II,38,HUACHAN,440,CULENGUE,"300,000",,0.20,O,BN,CHD
2012,4,II,38,HUACHAN,450,LAPA,"100,000",,0.08,O,BN,PP
2012,4,II,38,HUACHAN,485,PULPO,"220,000",,0.40,O,BN,PP
2012,4,II,38,HUACHAN,425,CHOLGA,"160,000",,0.50,O,BN,CHD
2012,4,II,38,HUACHAN,435,CHORO,"200,000",,0.50,O,BN,CHD
2012,4,II,38,HUACHAN,406,ALMEJA,"400,000",,0.30,O,BN,CHD
2012,4,II,38,HUACHAN,265,Pejesapo,"200,000",,0.05,O,BN,CHD
2012,4,II,38,HUACHAN,820,PIURE,"200,000",,0.25,O,BN,CHD
2012,4,II,38,HUACHAN,485,PULPO,"240,000",,0.12,O,BN,PP
2012,4,II,50,ANTOFAGASTA,285,TOMOYO,"1,600,000",,0.02,B,BN,CHD
2012,4,II,50,ANTOFAGASTA,214,Bonito,"1,000,000",,3.00,L,BN,PP
2012,4,II,50,ANTOFAGASTA,234,Jurel,"400,000",,0.05,B,BN,CHD
2012,4,II,50,ANTOFAGASTA,231,Dorado de altura,"7,500,000",,0.08,B,BN,CHD
2012,4,II,50,ANTOFAGASTA,220,Cabrilla,"2,000,000",,0.06,B,BN,CHD
2012,4,II,50,ANTOFAGASTA,273,ROLLIZO,"1,300,000",,0.02,B,BN,CHD
2012,4,IV,122,COQUIMBO,445,JIBIA O CALAMAR ROJO,"50,000",,13.68,B,BN,PP
2012,4,IV,122,COQUIMBO,422,CHOCHA,"400,000",,0.01,B,BN,CHD
2012,4,IV,122,COQUIMBO,451,LAPA NEGRA,"1,000,000",,0.02,B,BN,CHD
2012,4,IV,122,COQUIMBO,652,JAIBA MORA,"1,000,000",,0.05,B,BN,CHD
2012,4,IV,122,COQUIMBO,273,ROLLIZO,"1,800,000",,0.03,B,BN,CHD
2012,4,IV,122,COQUIMBO,445,JIBIA O CALAMAR ROJO,"50,000",,21.42,B,BN,PP
2012,4,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.10,B,BN,CHD
2012,4,V,230,SAN ANTONIO,242,Merluza común,"700,000",,0.15,B,BN,CHD
2012,4,V,214,PORTALES,242,Merluza común,"592,238",,0.54,B,,PP
2012,4,V,214,PORTALES,242,Merluza común,"1,388,888",,0.73,B,,PP
2012,4,VI,246,PICHILEMU,242,Merluza común,"357,143",,0.48,B,BN,CHD
2012,4,VI,246,PICHILEMU,655,JAIBA REMADORA,"1,440,000",,0.15,B,BN,CHD
2012,4,VI,246,PICHILEMU,242,Merluza común,"357,143",,0.70,B,BN,CHD
2012,4,VI,246,PICHILEMU,242,Merluza común,"250,000",,0.67,B,BN,CHD
2012,4,VI,246,PICHILEMU,242,Merluza común,"357,143",,0.76,B,BN,CHD
2012,4,VI,254,BUCALEMU,242,Merluza común,"714,286",,0.20,B,BN,CHD
2012,4,VIII,336,LEBU,274,REINETA,"300,000",,107.80,L,BN,CHD
2012,4,VIII,336,LEBU,242,Merluza común,"350,000",,18.50,L,BN,CHD
2012,4,VIII,336,LEBU,274,REINETA,"300,000",,13.20,L,BN,CHD
2012,4,VIII,336,LEBU,217,Bacalao de profundidad,"7,000,000",,1.70,L,BN,CHD
2012,4,VIII,336,LEBU,242,Merluza común,"350,000",,4.10,L,BN,CHD
2012,4,VIII,350,LO ROJAS,655,JAIBA REMADORA,"810,000",,0.95,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,260,Pejerrey de mar,"270,000",,0.76,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,227,Congrio colorado,"2,280,000",,0.28,B,BN,CHD
2012,4,VIII,350,LO ROJAS,229,Congrio negro,"1,210,000",,0.58,B,BN,CHD
2012,4,VIII,350,LO ROJAS,270,Alfonsino,"790,000",,0.12,B,BN,CHD
2012,4,VIII,350,LO ROJAS,274,REINETA,"980,000",,1.20,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,444,HUEPO O NAVAJA,"740,000",,2.84,B,BN,PP
2012,4,VIII,350,LO ROJAS,465,NAVAJUELA,"600,000",,2.52,B,BN,PP
2012,4,VIII,350,LO ROJAS,406,ALMEJA,"970,000",,0.81,B,BN,CHD
2012,4,VIII,350,LO ROJAS,213,Blanquillo,"370,000",,0.12,B,BN,CHD
2012,4,VIII,350,LO ROJAS,234,Jurel,"380,000",,3.98,B-L,BN,CHD
2012,4,VIII,350,LO ROJAS,407,TAQUILLA,"120,000",,5.60,B,BN,PP
2012,4,VIII,350,LO ROJAS,242,Merluza común,"1,180,000",,0.54,L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,258,Pejegallo,"1,340,000",,0.66,L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,230,Corvina,"2,850,000",,0.33,B-L,BN,CHD
2012,4,VIII,350,LO ROJAS,282,SIERRA,"560,000",,1.50,B-L,BN,CHD
2012,4,VIII,350,LO ROJAS,658,JAIBA REINA,"840,000",,0.81,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,236,Lenguado de ojos chicos,"2,350,000",,0.18,L,BN,CHD
2012,4,VIII,350,LO ROJAS,270,Alfonsino,"950,000",,0.15,B,BN,CHD
2012,4,VIII,350,LO ROJAS,654,JAIBA MARMOLA,"680,000",,0.86,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,260,Pejerrey de mar,"310,000",,1.20,B-L,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,227,Congrio colorado,"1,865,000",,0.45,B,BN,CHD
2012,4,VIII,350,LO ROJAS,229,Congrio negro,"1,120,000",,0.42,B,BN,CHD
2012,4,VIII,350,LO ROJAS,465,NAVAJUELA,"600,000",,12.00,B,BN,PP
2012,4,VIII,350,LO ROJAS,444,HUEPO O NAVAJA,"700,000",,2.89,B,BN,PP
2012,4,VIII,350,LO ROJAS,242,Merluza común,"1,128,000",,0.48,L,BN,CHD
2012,4,VIII,350,LO ROJAS,234,Jurel,"521,000",,2.96,L,BN,CHD
2012,4,VIII,350,LO ROJAS,282,SIERRA,"380,000",,0.84,L,BN,CHD
2012,4,VIII,350,LO ROJAS,230,Corvina,"2,260,000",,0.18,L,BN,CHD
2012,4,VIII,350,LO ROJAS,407,TAQUILLA,"120,000",,3.12,B,BN,PP
2012,4,VIII,350,LO ROJAS,258,Pejegallo,"1,110,000",,0.75,B-L,BN,CHD
2012,4,VIII,350,LO ROJAS,406,ALMEJA,"780,000",,0.67,L,BN,CHD
2012,4,VIII,350,LO ROJAS,658,JAIBA REINA,"720,000",,0.92,B,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,213,Blanquillo,"530,000",,0.34,B,BN,CHD
2012,4,VIII,350,LO ROJAS,655,JAIBA REMADORA,"950,000",,1.83,B,BN,CHD-PP
2012,4,VIII,350,LO ROJAS,820,PIURE,"380,000",,0.51,B,BN,CHD
2012,4,VIII,350,LO ROJAS,236,Lenguado de ojos chicos,"2,185,000",,0.68,O,BN,CHD
2012,4,VIII,324,TALCAHUANO,425,CHOLGA,"500,000",,0.02,L,BN,PP
2012,4,VIII,324,TALCAHUANO,282,SIERRA,"450,000",,0.05,B,BN,PP
2012,4,VIII,324,TALCAHUANO,229,Congrio negro,"650,000",,0.03,B,BN,PP
2012,4,VIII,324,TALCAHUANO,242,Merluza común,"650,000",,0.03,L,BN,CHD-PP
2012,4,VIII,324,TALCAHUANO,820,PIURE,"500,000",,0.03,B,BN,CHD
2012,4,VIII,324,TALCAHUANO,445,JIBIA O CALAMAR ROJO,"150,000",,20.00,L,BN,PP
2012,4,VIII,324,TALCAHUANO,242,Merluza común,"625,000",,0.04,L,BN,CHD-PP
2012,4,VIII,324,TALCAHUANO,820,PIURE,"450,000",,0.08,B,BN,CHD
2012,4,VIII,310,TOMÉ,445,JIBIA O CALAMAR ROJO,"100,000",,12.00,B,BN,PP
2012,4,VIII,310,TOMÉ,242,Merluza común,"500,000",,1.48,B,BN,CHD
2012,4,VIII,310,TOMÉ,282,SIERRA,"850,000",,2.00,B,BN,CHD
2012,4,VIII,310,TOMÉ,445,JIBIA O CALAMAR ROJO,"100,000",,15.00,L,BN,PP
